# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-05-12T20:39:10.447561+00:00"",""target_name"":""galactic_plane"",""scan_index"":16,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420405800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,1.258755553244e-09
1419206585.938,1419.206585937,1.213641650892e-09
1419207171.875,1419.207171875,1.215466325892e-09
1419207757.812,1419.207757812,1.258486278330e-09
1419208343.750,1419.208343750,1.261122198528e-09
1419208929.688,1419.208929687,1.297843551304e-09
1419209515.625,1419.209515625,1.323766676329e-09
1419210101.562,1419.210101563,1.328694706626e-09
1419210687.500,1419.210687500,1.305459307900e-09
1419211273.438,1419.211273438,1.333071144104e-09
1419211859.375,1419.211859375,1.373993131222e-09
1419212445.312,1419.212445312,1.402773021590e-09
1419213031.250,1419.213031250,1.426510115824e-09
1419213617.188,1419.213617187,1.495599456754e-09
1419214203.125,1419.214203125,1.483904846510e-09
1419214789.062,1419.214789062,1.467827312981e-09
1419215375.000,1419.215375000,1.539357216273e-09
1419215960.938,1419.215960938,1.470482874921e-09
1419216546.875,1419.216546875,1.442221878382e-09
1419217132.812,1419.217132813,1.437898403028e-09
1419217718.750,1419.217718750,1.388757649944e-09
1419218304.688,1419.218304687,1.311874331054e-09
1419218890.625,1419.218890625,1.291017269428e-09
1419219476.562,1419.219476562,1.251669804471e-09
1419220062.500,1419.220062500,1.247980513753e-09
1419220648.438,1419.220648437,1.201806952829e-09
1419221234.375,1419.221234375,1.196952784034e-09
1419221820.312,1419.221820313,1.203923921776e-09
1419222406.250,1419.222406250,1.183830683346e-09
1419222992.188,1419.222992188,1.217825556462e-09
1419223578.125,1419.223578125,1.272181395310e-09
1419224164.062,1419.224164062,1.291388937750e-09
1419224750.000,1419.224750000,1.280689658823e-09
1419225335.938,1419.225335937,1.276392712638e-09
1419225921.875,1419.225921875,1.283546936183e-09
1419226507.812,1419.226507812,1.304786495602e-09
1419227093.750,1419.227093750,1.335385736993e-09
1419227679.688,1419.227679688,1.362108981251e-09
1419228265.625,1419.228265625,1.340996610485e-09
1419228851.562,1419.228851563,1.367628145947e-09
1419229437.500,1419.229437500,1.375620550818e-09
1419230023.438,1419.230023437,1.370588453519e-09
1419230609.375,1419.230609375,1.359065373972e-09
1419231195.312,1419.231195312,1.352933412233e-09
1419231781.250,1419.231781250,1.315590248224e-09
1419232367.188,1419.232367187,1.287446060228e-09
1419232953.125,1419.232953125,1.297230217347e-09
1419233539.062,1419.233539063,1.312107371607e-09
1419234125.000,1419.234125000,1.267375185820e-09
1419234710.938,1419.234710938,1.243196731387e-09
1419235296.875,1419.235296875,1.233485913254e-09
1419235882.812,1419.235882812,1.197906399104e-09
1419236468.750,1419.236468750,1.140205189200e-09
1419237054.688,1419.237054687,1.139316301798e-09
1419237640.625,1419.237640625,1.144772522604e-09
1419238226.562,1419.238226562,1.137819565026e-09
1419238812.500,1419.238812500,1.183799848225e-09
1419239398.438,1419.239398438,1.260056456996e-09
1419239984.375,1419.239984375,1.293582493946e-09
1419240570.312,1419.240570313,1.304303844596e-09
1419241156.250,1419.241156250,1.279958918449e-09
1419241742.188,1419.241742187,1.319167408623e-09
1419242328.125,1419.242328125,1.321640805711e-09
1419242914.062,1419.242914062,1.314887560010e-09
1419243500.000,1419.243500000,1.332504623556e-09
1419244085.938,1419.244085937,1.358906568183e-09
1419244671.875,1419.244671875,1.346530829131e-09
1419245257.812,1419.245257813,1.334769429268e-09
1419245843.750,1419.245843750,1.306923448213e-09
1419246429.688,1419.246429688,1.274233519394e-09
1419247015.625,1419.247015625,1.255755369771e-09
1419247601.562,1419.247601562,1.276750196080e-09
1419248187.500,1419.248187500,1.234061943843e-09
1419248773.438,1419.248773437,1.200880051827e-09
1419249359.375,1419.249359375,1.185515987343e-09
1419249945.312,1419.249945312,1.199367949671e-09
1419250531.250,1419.250531250,1.174554340087e-09
1419251117.188,1419.251117188,1.142987449956e-09
1419251703.125,1419.251703125,1.179324295669e-09
1419252289.062,1419.252289063,1.187438483938e-09
1419252875.000,1419.252875000,1.207234456037e-09
1419253460.938,1419.253460937,1.183503343369e-09
1419254046.875,1419.254046875,1.201976027919e-09
1419254632.812,1419.254632812,1.250307177741e-09
1419255218.750,1419.255218750,1.258078265948e-09
1419255804.688,1419.255804687,1.268986120643e-09
1419256390.625,1419.256390625,1.314936130718e-09
1419256976.562,1419.256976563,1.367942787147e-09
1419257562.500,1419.257562500,1.384036090602e-09
1419258148.438,1419.258148438,1.398116460866e-09
1419258734.375,1419.258734375,1.364727260760e-09
1419259320.312,1419.259320312,1.336936098554e-09
1419259906.250,1419.259906250,1.375705400511e-09
1419260492.188,1419.260492187,1.382143404753e-09
1419261078.125,1419.261078125,1.360018936403e-09
1419261664.062,1419.261664062,1.364020962601e-09
1419262250.000,1419.262250000,1.375840857853e-09
1419262835.938,1419.262835938,1.347290082607e-09
1419263421.875,1419.263421875,1.269643824830e-09
1419264007.812,1419.264007813,1.248443270381e-09
1419264593.750,1419.264593750,1.271313603080e-09
1419265179.688,1419.265179687,1.241421348791e-09
1419265765.625,1419.265765625,1.214577281696e-09
1419266351.562,1419.266351562,1.200271482502e-09
1419266937.500,1419.266937500,1.186237063319e-09
1419267523.438,1419.267523437,1.207124207309e-09
1419268109.375,1419.268109375,1.251060129468e-09
1419268695.312,1419.268695313,1.231357302614e-09
1419269281.250,1419.269281250,1.248489645341e-09
1419269867.188,1419.269867188,1.271530535294e-09
1419270453.125,1419.270453125,1.315086175184e-09
1419271039.062,1419.271039062,1.323163569172e-09
1419271625.000,1419.271625000,1.381454724496e-09
1419272210.938,1419.272210937,1.383822049308e-09
1419272796.875,1419.272796875,1.349686048039e-09
1419273382.812,1419.273382812,1.388590742668e-09
1419273968.750,1419.273968750,1.388917132483e-09
1419274554.688,1419.274554688,1.372276003849e-09
1419275140.625,1419.275140625,1.387061693857e-09
1419275726.562,1419.275726563,1.348950882286e-09
1419276312.500,1419.276312500,1.360386214871e-09
1419276898.438,1419.276898437,1.344943225678e-09
1419277484.375,1419.277484375,1.312683100388e-09
1419278070.312,1419.278070312,1.279266262524e-09
1419278656.250,1419.278656250,1.291056116448e-09
1419279242.188,1419.279242187,1.235977351004e-09
1419279828.125,1419.279828125,1.247317358013e-09
1419280414.062,1419.280414063,1.230482501044e-09
1419281000.000,1419.281000000,1.188928602563e-09
1419281585.938,1419.281585938,1.200544968459e-09
1419282171.875,1419.282171875,1.209777290379e-09
1419282757.812,1419.282757812,1.212204708677e-09
1419283343.750,1419.283343750,1.253904596296e-09
1419283929.688,1419.283929687,1.306211621209e-09
1419284515.625,1419.284515625,1.230548349661e-09
1419285101.562,1419.285101562,1.237678213254e-09
1419285687.500,1419.285687500,1.264302894605e-09
1419286273.438,1419.286273438,1.289351572765e-09
1419286859.375,1419.286859375,1.335994187315e-09
1419287445.312,1419.287445313,1.351202787489e-09
1419288031.250,1419.288031250,1.407971453505e-09
1419288617.188,1419.288617187,1.419374469139e-09
1419289203.125,1419.289203125,1.454391472542e-09
1419289789.062,1419.289789062,1.454734092022e-09
1419290375.000,1419.290375000,1.372514997095e-09
1419290960.938,1419.290960937,1.346705064081e-09
1419291546.875,1419.291546875,1.384141612925e-09
1419292132.812,1419.292132813,1.414665760899e-09
1419292718.750,1419.292718750,1.358206037160e-09
1419293304.688,1419.293304688,1.312749007213e-09
1419293890.625,1419.293890625,1.298996071950e-09
1419294476.562,1419.294476562,1.229703711667e-09
1419295062.500,1419.295062500,1.243788103847e-09
1419295648.438,1419.295648437,1.268646350348e-09
1419296234.375,1419.296234375,1.247738589751e-09
1419296820.312,1419.296820312,1.215304253423e-09
1419297406.250,1419.297406250,1.217933063987e-09
1419297992.188,1419.297992188,1.226326586946e-09
1419298578.125,1419.298578125,1.220324211454e-09
1419299164.062,1419.299164063,1.269269116518e-09
1419299750.000,1419.299750000,1.316798743526e-09
1419300335.938,1419.300335937,1.311698301546e-09
1419300921.875,1419.300921875,1.355255143311e-09
1419301507.812,1419.301507812,1.352771978321e-09
1419302093.750,1419.302093750,1.368021862465e-09
1419302679.688,1419.302679687,1.395406728041e-09
1419303265.625,1419.303265625,1.443450567756e-09
