# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-07-20T20:12:09.549839+00:00"",""target_name"":""galactic_plane"",""scan_index"":16,""scan_count"":20,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420806000.000,1420.806000000,1.251752882633e-09
1420806585.938,1420.806585937,1.090008065673e-09
1420807171.875,1420.807171875,1.069514600728e-09
1420807757.812,1420.807757813,1.031125737023e-09
1420808343.750,1420.808343750,8.564501567202e-10
1420808929.688,1420.808929688,8.194522751829e-10
1420809515.625,1420.809515625,8.381491621891e-10
1420810101.562,1420.810101562,8.700188509430e-10
1420810687.500,1420.810687500,8.873764299824e-10
1420811273.438,1420.811273437,1.060867086352e-09
1420811859.375,1420.811859375,9.951800087945e-10
1420812445.312,1420.812445312,9.366799714628e-10
1420813031.250,1420.813031250,8.641642110847e-10
1420813617.188,1420.813617188,8.665172711046e-10
1420814203.125,1420.814203125,9.671857321089e-10
1420814789.062,1420.814789063,9.875291925396e-10
1420815375.000,1420.815375000,9.259102737867e-10
1420815960.938,1420.815960937,9.813698890991e-10
1420816546.875,1420.816546875,9.108484230599e-10
1420817132.812,1420.817132812,9.410177370276e-10
1420817718.750,1420.817718750,1.035408772817e-09
1420818304.688,1420.818304687,1.014943478823e-09
1420818890.625,1420.818890625,8.974294328805e-10
1420819476.562,1420.819476563,8.540062193252e-10
1420820062.500,1420.820062500,8.166548314823e-10
1420820648.438,1420.820648438,8.301315091943e-10
1420821234.375,1420.821234375,9.425476282604e-10
1420821820.312,1420.821820312,9.201727834006e-10
1420822406.250,1420.822406250,8.335122697467e-10
1420822992.188,1420.822992187,8.793863905509e-10
1420823578.125,1420.823578125,8.956908758480e-10
1420824164.062,1420.824164062,1.261518555942e-09
1420824750.000,1420.824750000,1.256999363372e-09
1420825335.938,1420.825335938,8.433507808396e-10
1420825921.875,1420.825921875,1.078547366511e-09
1420826507.812,1420.826507813,1.496562454016e-09
1420827093.750,1420.827093750,1.101257986182e-09
1420827679.688,1420.827679687,9.975491510072e-10
1420828265.625,1420.828265625,8.745212133502e-10
1420828851.562,1420.828851562,1.347331764406e-09
1420829437.500,1420.829437500,2.827527517597e-09
1420830023.438,1420.830023437,1.377153679810e-09
1420830609.375,1420.830609375,9.029471213076e-10
1420831195.312,1420.831195313,8.572233129315e-10
1420831781.250,1420.831781250,8.419131784529e-10
1420832367.188,1420.832367188,8.758071781906e-10
1420832953.125,1420.832953125,9.094799896221e-10
1420833539.062,1420.833539062,9.655454032172e-10
1420834125.000,1420.834125000,8.337544738392e-10
1420834710.938,1420.834710937,8.206921661104e-10
1420835296.875,1420.835296875,8.958957840767e-10
1420835882.812,1420.835882812,9.878169143474e-10
1420836468.750,1420.836468750,8.647660707848e-10
1420837054.688,1420.837054688,8.407350632156e-10
1420837640.625,1420.837640625,8.887915836517e-10
1420838226.562,1420.838226563,9.423496231121e-10
1420838812.500,1420.838812500,8.553762277889e-10
1420839398.438,1420.839398437,9.482625321077e-10
1420839984.375,1420.839984375,9.258619753180e-10
1420840570.312,1420.840570312,7.956547097475e-10
1420841156.250,1420.841156250,9.199884882722e-10
1420841742.188,1420.841742187,9.551759516578e-10
1420842328.125,1420.842328125,9.002487199772e-10
1420842914.062,1420.842914063,8.585674731931e-10
1420843500.000,1420.843500000,8.427651215817e-10
1420844085.938,1420.844085938,8.735335964131e-10
1420844671.875,1420.844671875,9.306026799210e-10
1420845257.812,1420.845257812,9.129102346830e-10
1420845843.750,1420.845843750,1.163410326925e-09
1420846429.688,1420.846429687,1.126378532628e-09
1420847015.625,1420.847015625,9.144915308344e-10
1420847601.562,1420.847601562,1.450371762093e-09
1420848187.500,1420.848187500,1.387454200081e-09
1420848773.438,1420.848773438,9.039400946978e-10
1420849359.375,1420.849359375,8.837818075735e-10
1420849945.312,1420.849945313,8.454902640996e-10
1420850531.250,1420.850531250,9.265030774157e-10
1420851117.188,1420.851117187,9.419765288316e-10
1420851703.125,1420.851703125,7.996405436581e-10
1420852289.062,1420.852289062,8.322482068990e-10
1420852875.000,1420.852875000,8.093579868449e-10
1420853460.938,1420.853460937,8.602242901739e-10
1420854046.875,1420.854046875,8.606786990777e-10
1420854632.812,1420.854632813,1.114909950990e-09
1420855218.750,1420.855218750,1.064931141545e-09
1420855804.688,1420.855804688,8.804399258755e-10
1420856390.625,1420.856390625,8.360661337005e-10
1420856976.562,1420.856976562,8.820768105013e-10
1420857562.500,1420.857562500,7.889846728084e-10
1420858148.438,1420.858148437,8.631258513956e-10
1420858734.375,1420.858734375,9.543793249940e-10
1420859320.312,1420.859320312,8.266436620197e-10
1420859906.250,1420.859906250,8.227439192031e-10
1420860492.188,1420.860492188,9.178915847120e-10
1420861078.125,1420.861078125,9.465364023248e-10
1420861664.062,1420.861664063,1.041606877295e-09
1420862250.000,1420.862250000,1.094904181398e-09
1420862835.938,1420.862835937,1.006785751638e-09
1420863421.875,1420.863421875,8.880512346011e-10
1420864007.812,1420.864007812,8.942770394895e-10
1420864593.750,1420.864593750,8.498602520356e-10
1420865179.688,1420.865179687,8.699896336382e-10
1420865765.625,1420.865765625,8.263634549028e-10
1420866351.562,1420.866351563,8.013014040286e-10
1420866937.500,1420.866937500,8.226751298047e-10
1420867523.438,1420.867523438,8.138938043770e-10
1420868109.375,1420.868109375,8.544126067732e-10
1420868695.312,1420.868695312,1.009306197737e-09
1420869281.250,1420.869281250,1.025310512269e-09
1420869867.188,1420.869867187,1.098145714156e-09
1420870453.125,1420.870453125,9.124807617759e-10
1420871039.062,1420.871039062,8.226959115107e-10
1420871625.000,1420.871625000,9.366818306722e-10
1420872210.938,1420.872210938,9.136628296071e-10
1420872796.875,1420.872796875,8.083641371550e-10
1420873382.812,1420.873382813,8.733923709455e-10
1420873968.750,1420.873968750,8.741763071213e-10
1420874554.688,1420.874554687,7.994956785964e-10
1420875140.625,1420.875140625,8.177247640770e-10
1420875726.562,1420.875726562,8.665976022548e-10
1420876312.500,1420.876312500,9.047682161759e-10
1420876898.438,1420.876898437,8.991677041907e-10
1420877484.375,1420.877484375,8.977397265027e-10
1420878070.312,1420.878070313,9.100280591384e-10
1420878656.250,1420.878656250,9.313362135255e-10
1420879242.188,1420.879242188,1.072571834579e-09
1420879828.125,1420.879828125,1.379697993171e-09
1420880414.062,1420.880414062,1.098331595819e-09
1420881000.000,1420.881000000,8.798025520815e-10
1420881585.938,1420.881585937,8.332441404048e-10
1420882171.875,1420.882171875,8.164820473234e-10
1420882757.812,1420.882757812,9.305360989254e-10
1420883343.750,1420.883343750,1.629496847149e-09
1420883929.688,1420.883929688,1.591151075460e-09
1420884515.625,1420.884515625,9.294278238772e-10
1420885101.562,1420.885101563,2.026919912449e-09
1420885687.500,1420.885687500,6.234955736657e-09
1420886273.438,1420.886273437,2.529661985914e-09
1420886859.375,1420.886859375,8.525047959504e-10
1420887445.312,1420.887445312,8.528497108712e-10
1420888031.250,1420.888031250,8.322617527149e-10
1420888617.188,1420.888617187,9.559835158733e-10
1420889203.125,1420.889203125,9.927628642275e-10
1420889789.062,1420.889789063,7.998923933919e-10
1420890375.000,1420.890375000,8.632655597690e-10
1420890960.938,1420.890960938,8.401631423552e-10
1420891546.875,1420.891546875,8.357383973799e-10
1420892132.812,1420.892132812,9.867909148730e-10
1420892718.750,1420.892718750,9.787769790698e-10
1420893304.688,1420.893304687,8.960474404294e-10
1420893890.625,1420.893890625,1.021187972074e-09
1420894476.562,1420.894476562,1.024408921521e-09
1420895062.500,1420.895062500,8.918887705740e-10
1420895648.438,1420.895648438,8.554921137323e-10
1420896234.375,1420.896234375,9.320071197447e-10
1420896820.312,1420.896820313,9.405915491236e-10
1420897406.250,1420.897406250,1.053347794089e-09
1420897992.188,1420.897992187,2.316674969637e-09
1420898578.125,1420.898578125,2.207791368305e-09
1420899164.062,1420.899164062,1.391555222306e-09
1420899750.000,1420.899750000,9.669039420341e-10
1420900335.938,1420.900335937,9.438947062023e-10
1420900921.875,1420.900921875,1.113459464077e-09
1420901507.812,1420.901507813,1.243747755292e-09
1420902093.750,1420.902093750,9.570765382495e-10
1420902679.688,1420.902679688,9.344644372839e-10
1420903265.625,1420.903265625,9.502550128707e-10
1420903851.562,1420.903851562,1.043699005478e-09
1420904437.500,1420.904437500,1.002861338054e-09
1420905023.438,1420.905023437,9.240758827449e-10
1420905609.375,1420.905609375,1.004926709990e-09
1420906195.312,1420.906195312,9.399029100466e-10
1420906781.250,1420.906781250,8.876032440246e-10
1420907367.188,1420.907367188,9.455147762352e-10
1420907953.125,1420.907953125,1.055165283258e-09
1420908539.062,1420.908539063,1.113359993893e-09
1420909125.000,1420.909125000,9.379583744212e-10
1420909710.938,1420.909710937,8.753195548053e-10
1420910296.875,1420.910296875,8.871679445918e-10
1420910882.812,1420.910882812,9.417223972317e-10
1420911468.750,1420.911468750,1.106113805076e-09
1420912054.688,1420.912054687,2.316644733819e-09
1420912640.625,1420.912640625,1.591425305303e-09
1420913226.562,1420.913226563,1.018819230988e-09
1420913812.500,1420.913812500,1.030551149475e-09
1420914398.438,1420.914398438,9.202601715702e-10
1420914984.375,1420.914984375,9.776193026194e-10
1420915570.312,1420.915570312,9.836836266895e-10
1420916156.250,1420.916156250,1.001580404146e-09
1420916742.188,1420.916742187,1.017592454234e-09
1420917328.125,1420.917328125,9.635792374152e-10
1420917914.062,1420.917914062,9.552084833668e-10
1420918500.000,1420.918500000,1.168941896495e-09
1420919085.938,1420.919085938,1.488708596723e-09
1420919671.875,1420.919671875,1.296723016799e-09
1420920257.812,1420.920257813,1.097655498127e-09
1420920843.750,1420.920843750,1.140956510866e-09
1420921429.688,1420.921429687,1.000046465398e-09
1420922015.625,1420.922015625,9.079468319742e-10
1420922601.562,1420.922601562,9.853595069976e-10
1420923187.500,1420.923187500,9.922263004195e-10
1420923773.438,1420.923773437,1.013111336097e-09
1420924359.375,1420.924359375,1.051753562508e-09
1420924945.312,1420.924945313,1.071710517585e-09
1420925531.250,1420.925531250,1.093831691558e-09
1420926117.188,1420.926117188,1.018293776221e-09
1420926703.125,1420.926703125,9.786625885130e-10
1420927289.062,1420.927289062,1.003969977585e-09
1420927875.000,1420.927875000,9.597912144880e-10
1420928460.938,1420.928460937,1.039517634871e-09
1420929046.875,1420.929046875,1.008831848340e-09
1420929632.812,1420.929632812,8.777556781518e-10
1420930218.750,1420.930218750,9.186785236622e-10
1420930804.688,1420.930804688,9.495293461412e-10
1420931390.625,1420.931390625,9.796631848000e-10
1420931976.562,1420.931976563,1.124842907232e-09
1420932562.500,1420.932562500,2.172084166093e-09
1420933148.438,1420.933148437,2.556849685274e-09
1420933734.375,1420.933734375,1.215768161562e-09
1420934320.312,1420.934320312,1.169127477064e-09
1420934906.250,1420.934906250,2.351525708477e-09
1420935492.188,1420.935492187,5.616286288025e-09
1420936078.125,1420.936078125,2.335702047692e-09
1420936664.062,1420.936664063,1.055578047174e-09
1420937250.000,1420.937250000,9.948113606638e-10
1420937835.938,1420.937835938,1.106189447352e-09
1420938421.875,1420.938421875,1.072672366045e-09
1420939007.812,1420.939007812,1.084448504889e-09
1420939593.750,1420.939593750,1.062048669107e-09
1420940179.688,1420.940179687,1.127769482269e-09
1420940765.625,1420.940765625,1.204513827820e-09
1420941351.562,1420.941351562,1.103967889421e-09
1420941937.500,1420.941937500,1.053754369467e-09
1420942523.438,1420.942523438,1.067637981412e-09
1420943109.375,1420.943109375,1.160691104991e-09
1420943695.312,1420.943695313,1.490940635844e-09
1420944281.250,1420.944281250,1.952048609706e-09
1420944867.188,1420.944867187,1.342522134592e-09
1420945453.125,1420.945453125,1.064577324846e-09
1420946039.062,1420.946039062,1.078182674004e-09
1420946625.000,1420.946625000,1.095763918172e-09
1420947210.938,1420.947210937,1.169282001241e-09
1420947796.875,1420.947796875,1.184184879902e-09
1420948382.812,1420.948382813,1.117610373800e-09
1420948968.750,1420.948968750,1.124003050839e-09
1420949554.688,1420.949554688,1.078671462147e-09
1420950140.625,1420.950140625,1.177840150328e-09
1420950726.562,1420.950726562,2.690848761455e-09
1420951312.500,1420.951312500,3.462997558297e-09
1420951898.438,1420.951898437,1.636348148875e-09
1420952484.375,1420.952484375,1.105921577932e-09
1420953070.312,1420.953070312,1.104912564544e-09
1420953656.250,1420.953656250,1.163934989805e-09
1420954242.188,1420.954242188,1.144056727591e-09
1420954828.125,1420.954828125,1.151344169848e-09
1420955414.062,1420.955414063,1.146758697557e-09
1420956000.000,1420.956000000,1.071969494122e-09
1420956585.938,1420.956585937,1.089868801261e-09
1420957171.875,1420.957171875,1.117052238187e-09
1420957757.812,1420.957757812,1.331002331120e-09
1420958343.750,1420.958343750,1.648439101622e-09
1420958929.688,1420.958929687,1.289760394880e-09
1420959515.625,1420.959515625,1.130826992996e-09
1420960101.562,1420.960101563,1.328575671406e-09
1420960687.500,1420.960687500,1.393977816064e-09
1420961273.438,1420.961273438,1.604436442297e-09
1420961859.375,1420.961859375,1.299503859173e-09
1420962445.312,1420.962445312,1.132023326843e-09
1420963031.250,1420.963031250,1.099820543366e-09
1420963617.188,1420.963617187,1.160047803226e-09
1420964203.125,1420.964203125,1.427942077650e-09
1420964789.062,1420.964789062,1.679334424651e-09
1420965375.000,1420.965375000,1.777436066374e-09
1420965960.938,1420.965960938,1.393699685657e-09
1420966546.875,1420.966546875,1.445746107618e-09
1420967132.812,1420.967132813,1.392074534810e-09
1420967718.750,1420.967718750,1.295527268091e-09
1420968304.688,1420.968304687,1.308097301465e-09
1420968890.625,1420.968890625,1.263343573025e-09
1420969476.562,1420.969476562,1.240285114433e-09
1420970062.500,1420.970062500,1.233866240006e-09
1420970648.438,1420.970648437,1.189373485788e-09
1420971234.375,1420.971234375,1.225246411300e-09
1420971820.312,1420.971820313,1.325257435309e-09
1420972406.250,1420.972406250,5.546144251614e-09
1420972992.188,1420.972992188,9.423989714849e-09
1420973578.125,1420.973578125,2.686624684214e-09
1420974164.062,1420.974164062,1.397619679965e-09
1420974750.000,1420.974750000,1.297879424859e-09
1420975335.938,1420.975335937,1.212854869765e-09
