# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:54.357715+00:00"",""target_name"":""galactic_plane"",""scan_index"":5,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420006000.000,1420.006000000,5.906902849346e-10
1420006585.938,1420.006585937,6.339423416412e-10
1420007171.875,1420.007171875,6.050455424903e-10
1420007757.812,1420.007757812,6.009243075904e-10
1420008343.750,1420.008343750,6.494086013829e-10
1420008929.688,1420.008929688,6.295712409200e-10
1420009515.625,1420.009515625,5.920793270145e-10
1420010101.562,1420.010101563,6.189390079005e-10
1420010687.500,1420.010687500,6.507834057694e-10
1420011273.438,1420.011273437,5.922141434507e-10
1420011859.375,1420.011859375,5.904942501833e-10
1420012445.312,1420.012445312,5.960257542038e-10
1420013031.250,1420.013031250,5.707840956219e-10
1420013617.188,1420.013617187,5.474235279050e-10
1420014203.125,1420.014203125,5.673821647147e-10
1420014789.062,1420.014789063,5.877246715800e-10
1420015375.000,1420.015375000,5.423248320198e-10
1420015960.938,1420.015960938,5.222374863146e-10
1420016546.875,1420.016546875,5.201730619784e-10
1420017132.812,1420.017132812,5.029317799155e-10
1420017718.750,1420.017718750,4.996152205673e-10
1420018304.688,1420.018304687,5.078537938375e-10
1420018890.625,1420.018890625,5.043060560248e-10
1420019476.562,1420.019476562,5.173170570045e-10
1420020062.500,1420.020062500,5.667561871918e-10
1420020648.438,1420.020648438,5.788491261446e-10
1420021234.375,1420.021234375,5.792362278072e-10
1420021820.312,1420.021820313,5.762903633502e-10
1420022406.250,1420.022406250,5.896106516099e-10
1420022992.188,1420.022992187,6.048315023095e-10
1420023578.125,1420.023578125,6.143234920445e-10
1420024164.062,1420.024164062,5.836479239770e-10
1420024750.000,1420.024750000,5.702679902367e-10
1420025335.938,1420.025335937,5.711654773487e-10
1420025921.875,1420.025921875,5.649570801519e-10
1420026507.812,1420.026507813,5.569539042144e-10
1420027093.750,1420.027093750,5.468882497812e-10
1420027679.688,1420.027679688,5.398292675275e-10
1420028265.625,1420.028265625,5.378322383282e-10
1420028851.562,1420.028851562,5.583514781427e-10
1420029437.500,1420.029437500,5.296926107697e-10
1420030023.438,1420.030023437,5.013777221633e-10
1420030609.375,1420.030609375,4.969762473561e-10
1420031195.312,1420.031195312,5.044722540657e-10
1420031781.250,1420.031781250,4.914181617779e-10
1420032367.188,1420.032367188,4.781500194421e-10
1420032953.125,1420.032953125,5.006888444806e-10
1420033539.062,1420.033539063,5.130119099145e-10
1420034125.000,1420.034125000,4.892845077729e-10
1420034710.938,1420.034710937,5.075646076123e-10
1420035296.875,1420.035296875,4.981675332945e-10
1420035882.812,1420.035882812,5.074500445373e-10
1420036468.750,1420.036468750,5.069443456208e-10
1420037054.688,1420.037054687,5.392716811872e-10
1420037640.625,1420.037640625,5.369147547699e-10
1420038226.562,1420.038226563,5.554371434832e-10
1420038812.500,1420.038812500,5.688480031250e-10
1420039398.438,1420.039398438,5.747780606076e-10
1420039984.375,1420.039984375,5.782062057736e-10
1420040570.312,1420.040570312,5.687319853677e-10
