# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:37.762329+00:00"",""target_name"":""galactic_plane"",""scan_index"":4,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420806000.000,1420.806000000,7.528864337585e-10
1420806585.938,1420.806585937,7.534753096273e-10
1420807171.875,1420.807171875,6.881502565797e-10
1420807757.812,1420.807757813,6.736661889025e-10
1420808343.750,1420.808343750,6.658717104205e-10
1420808929.688,1420.808929688,6.448263265793e-10
1420809515.625,1420.809515625,6.091493368786e-10
1420810101.562,1420.810101562,6.462097867438e-10
1420810687.500,1420.810687500,5.976963582742e-10
1420811273.438,1420.811273437,5.864267755141e-10
1420811859.375,1420.811859375,6.025816133192e-10
1420812445.312,1420.812445312,6.349679155990e-10
1420813031.250,1420.813031250,6.338482447390e-10
1420813617.188,1420.813617188,6.438524245938e-10
1420814203.125,1420.814203125,6.256470470398e-10
1420814789.062,1420.814789063,5.974653291573e-10
1420815375.000,1420.815375000,6.192053975174e-10
1420815960.938,1420.815960937,6.333547171325e-10
1420816546.875,1420.816546875,6.515895325035e-10
1420817132.812,1420.817132812,6.560242656688e-10
1420817718.750,1420.817718750,6.826199237707e-10
1420818304.688,1420.818304687,7.073793730587e-10
1420818890.625,1420.818890625,6.819556030987e-10
1420819476.562,1420.819476563,6.826739844108e-10
1420820062.500,1420.820062500,6.728259944234e-10
1420820648.438,1420.820648438,6.784201780150e-10
1420821234.375,1420.821234375,6.559112740980e-10
1420821820.312,1420.821820312,6.352016943626e-10
1420822406.250,1420.822406250,6.461704654476e-10
1420822992.188,1420.822992187,6.239350537285e-10
1420823578.125,1420.823578125,6.330829776975e-10
1420824164.062,1420.824164062,6.138571846773e-10
1420824750.000,1420.824750000,5.798109307711e-10
1420825335.938,1420.825335938,5.523502990879e-10
1420825921.875,1420.825921875,5.339885767146e-10
1420826507.812,1420.826507813,5.747658743952e-10
1420827093.750,1420.827093750,5.792045830143e-10
1420827679.688,1420.827679687,5.610765342895e-10
1420828265.625,1420.828265625,5.394319241635e-10
1420828851.562,1420.828851562,5.515764298941e-10
1420829437.500,1420.829437500,5.658139920784e-10
1420830023.438,1420.830023437,5.689360498079e-10
1420830609.375,1420.830609375,6.166686098890e-10
1420831195.312,1420.831195313,6.467545275031e-10
1420831781.250,1420.831781250,6.396954957180e-10
1420832367.188,1420.832367188,6.629696435782e-10
1420832953.125,1420.832953125,6.510207990730e-10
1420833539.062,1420.833539062,6.661964805963e-10
1420834125.000,1420.834125000,6.902815654963e-10
1420834710.938,1420.834710937,6.752825143325e-10
1420835296.875,1420.835296875,6.505050697998e-10
1420835882.812,1420.835882812,6.627062149600e-10
1420836468.750,1420.836468750,6.404679135590e-10
1420837054.688,1420.837054688,6.325200499937e-10
1420837640.625,1420.837640625,6.180362328303e-10
1420838226.562,1420.838226563,5.849114034161e-10
1420838812.500,1420.838812500,5.840726788890e-10
1420839398.438,1420.839398437,5.679419864932e-10
1420839984.375,1420.839984375,5.725268492241e-10
1420840570.312,1420.840570312,5.578263386778e-10
1420841156.250,1420.841156250,5.424647727231e-10
1420841742.188,1420.841742187,5.294669239090e-10
1420842328.125,1420.842328125,5.385447300886e-10
1420842914.062,1420.842914063,5.313444022614e-10
1420843500.000,1420.843500000,5.371217637849e-10
1420844085.938,1420.844085938,5.577993773553e-10
1420844671.875,1420.844671875,5.552426776564e-10
1420845257.812,1420.845257812,5.793284215806e-10
1420845843.750,1420.845843750,5.971460832556e-10
1420846429.688,1420.846429687,5.928496023059e-10
1420847015.625,1420.847015625,6.070520199896e-10
1420847601.562,1420.847601562,6.139121067375e-10
1420848187.500,1420.848187500,6.174803114340e-10
1420848773.438,1420.848773438,6.219645714800e-10
1420849359.375,1420.849359375,6.397761459373e-10
1420849945.312,1420.849945313,6.359914968480e-10
