# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:39.647608+00:00"",""target_name"":""galactic_plane"",""scan_index"":2,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1417606000.000,1417.606000000,4.638741923464e-10
1417606585.938,1417.606585938,4.814087533328e-10
1417607171.875,1417.607171875,4.820872412111e-10
1417607757.812,1417.607757813,4.765673803965e-10
1417608343.750,1417.608343750,4.293595018901e-10
1417608929.688,1417.608929687,4.449434292908e-10
1417609515.625,1417.609515625,4.430183608389e-10
1417610101.562,1417.610101562,4.432394615501e-10
1417610687.500,1417.610687500,4.770456062025e-10
1417611273.438,1417.611273437,4.495694763597e-10
1417611859.375,1417.611859375,4.356516456714e-10
1417612445.312,1417.612445313,4.573813347241e-10
1417613031.250,1417.613031250,4.368709211575e-10
1417613617.188,1417.613617188,4.148420909242e-10
1417614203.125,1417.614203125,4.109498615775e-10
1417614789.062,1417.614789062,4.320486782573e-10
1417615375.000,1417.615375000,4.191930016217e-10
1417615960.938,1417.615960937,4.020439557509e-10
1417616546.875,1417.616546875,4.129910627728e-10
1417617132.812,1417.617132812,4.050987585789e-10
1417617718.750,1417.617718750,4.101091553411e-10
1417618304.688,1417.618304688,4.139189949117e-10
1417618890.625,1417.618890625,4.016173070641e-10
1417619476.562,1417.619476563,4.066456869829e-10
1417620062.500,1417.620062500,4.165159905089e-10
1417620648.438,1417.620648437,4.225890932959e-10
1417621234.375,1417.621234375,4.356076967111e-10
1417621820.312,1417.621820312,4.397245491014e-10
1417622406.250,1417.622406250,4.452762552314e-10
1417622992.188,1417.622992187,4.229119467812e-10
1417623578.125,1417.623578125,4.239199409013e-10
1417624164.062,1417.624164063,4.302509037867e-10
1417624750.000,1417.624750000,4.507247618725e-10
1417625335.938,1417.625335938,4.377172395844e-10
1417625921.875,1417.625921875,4.233818907583e-10
1417626507.812,1417.626507812,4.218257940978e-10
1417627093.750,1417.627093750,4.224037665879e-10
1417627679.688,1417.627679687,4.284638628862e-10
1417628265.625,1417.628265625,4.228211936060e-10
1417628851.562,1417.628851562,4.254112155525e-10
1417629437.500,1417.629437500,4.039974350519e-10
1417630023.438,1417.630023438,3.903032010244e-10
1417630609.375,1417.630609375,3.835946517651e-10
1417631195.312,1417.631195313,3.818257489088e-10
1417631781.250,1417.631781250,3.939327172561e-10
1417632367.188,1417.632367187,3.864415885070e-10
1417632953.125,1417.632953125,3.818729915373e-10
1417633539.062,1417.633539062,3.890332254798e-10
1417634125.000,1417.634125000,3.898546943363e-10
1417634710.938,1417.634710937,4.042031046922e-10
1417635296.875,1417.635296875,3.953066675240e-10
1417635882.812,1417.635882813,4.029486718619e-10
1417636468.750,1417.636468750,4.118653207975e-10
1417637054.688,1417.637054688,4.318872006089e-10
1417637640.625,1417.637640625,4.310407023518e-10
1417638226.562,1417.638226562,4.293069613354e-10
1417638812.500,1417.638812500,4.117601683526e-10
1417639398.438,1417.639398437,4.138947989258e-10
1417639984.375,1417.639984375,4.164128883593e-10
1417640570.312,1417.640570312,4.237343292850e-10
1417641156.250,1417.641156250,4.169586590813e-10
1417641742.188,1417.641742188,3.973836787071e-10
1417642328.125,1417.642328125,3.963097559326e-10
1417642914.062,1417.642914063,3.995985185723e-10
1417643500.000,1417.643500000,4.023282608587e-10
1417644085.938,1417.644085937,3.792014839728e-10
1417644671.875,1417.644671875,3.692402541869e-10
1417645257.812,1417.645257812,3.798079033977e-10
1417645843.750,1417.645843750,3.722652495472e-10
1417646429.688,1417.646429687,3.755224819382e-10
1417647015.625,1417.647015625,3.890298180105e-10
1417647601.562,1417.647601563,3.902124369110e-10
1417648187.500,1417.648187500,3.842949787106e-10
1417648773.438,1417.648773438,3.792943914491e-10
1417649359.375,1417.649359375,3.984228259885e-10
1417649945.312,1417.649945312,4.249365984606e-10
1417650531.250,1417.650531250,4.293629315634e-10
1417651117.188,1417.651117187,4.071254550331e-10
1417651703.125,1417.651703125,4.131801397407e-10
1417652289.062,1417.652289062,3.995549345540e-10
1417652875.000,1417.652875000,4.266441349039e-10
1417653460.938,1417.653460938,4.376256827215e-10
1417654046.875,1417.654046875,4.411546366156e-10
1417654632.812,1417.654632813,4.320878005410e-10
1417655218.750,1417.655218750,4.245342246832e-10
1417655804.688,1417.655804687,4.227095399923e-10
1417656390.625,1417.656390625,4.139755868586e-10
1417656976.562,1417.656976562,4.456594680049e-10
1417657562.500,1417.657562500,4.373948828571e-10
1417658148.438,1417.658148437,4.056876506723e-10
1417658734.375,1417.658734375,3.941337611973e-10
1417659320.312,1417.659320313,3.905171140269e-10
1417659906.250,1417.659906250,3.804749955021e-10
1417660492.188,1417.660492188,3.870272395283e-10
1417661078.125,1417.661078125,3.999069692298e-10
1417661664.062,1417.661664062,3.834601552871e-10
1417662250.000,1417.662250000,3.648780066254e-10
1417662835.938,1417.662835937,3.675953890501e-10
1417663421.875,1417.663421875,3.639871286793e-10
1417664007.812,1417.664007812,3.898432096844e-10
1417664593.750,1417.664593750,3.992477766233e-10
1417665179.688,1417.665179688,4.146769515327e-10
1417665765.625,1417.665765625,4.201754957200e-10
1417666351.562,1417.666351563,4.118193997960e-10
1417666937.500,1417.666937500,4.033415114180e-10
1417667523.438,1417.667523437,4.103545727656e-10
1417668109.375,1417.668109375,4.305048321310e-10
1417668695.312,1417.668695312,4.280475848260e-10
1417669281.250,1417.669281250,4.386261989558e-10
1417669867.188,1417.669867187,4.281183409557e-10
1417670453.125,1417.670453125,4.010333516777e-10
1417671039.062,1417.671039063,3.948531370466e-10
1417671625.000,1417.671625000,3.979747558413e-10
1417672210.938,1417.672210938,4.030993270337e-10
1417672796.875,1417.672796875,3.951877828625e-10
1417673382.812,1417.673382812,3.823971839207e-10
1417673968.750,1417.673968750,3.833586683222e-10
1417674554.688,1417.674554687,3.748491051197e-10
1417675140.625,1417.675140625,3.730592665805e-10
1417675726.562,1417.675726562,3.826868177935e-10
1417676312.500,1417.676312500,3.714631089443e-10
1417676898.438,1417.676898438,3.732863275720e-10
1417677484.375,1417.677484375,3.768128348984e-10
1417678070.312,1417.678070313,3.822104994061e-10
1417678656.250,1417.678656250,3.773581841616e-10
1417679242.188,1417.679242187,3.864894958483e-10
1417679828.125,1417.679828125,3.904784190298e-10
1417680414.062,1417.680414062,3.981787789580e-10
1417681000.000,1417.681000000,4.071336440571e-10
1417681585.938,1417.681585937,4.113246506500e-10
1417682171.875,1417.682171875,4.067354832275e-10
1417682757.812,1417.682757813,4.109514218006e-10
1417683343.750,1417.683343750,4.235499980206e-10
1417683929.688,1417.683929688,4.180458726055e-10
1417684515.625,1417.684515625,4.179022918214e-10
1417685101.562,1417.685101562,4.225823826154e-10
1417685687.500,1417.685687500,4.133703670387e-10
1417686273.438,1417.686273437,4.237233662530e-10
1417686859.375,1417.686859375,4.046718566758e-10
1417687445.312,1417.687445312,3.872777405087e-10
1417688031.250,1417.688031250,3.793299660099e-10
1417688617.188,1417.688617188,3.778710292928e-10
1417689203.125,1417.689203125,3.913911155462e-10
1417689789.062,1417.689789063,4.074588966839e-10
1417690375.000,1417.690375000,4.113913160392e-10
1417690960.938,1417.690960937,3.977751195144e-10
1417691546.875,1417.691546875,3.795962133017e-10
1417692132.812,1417.692132812,3.789597178172e-10
1417692718.750,1417.692718750,3.887731651267e-10
1417693304.688,1417.693304687,3.982624099917e-10
1417693890.625,1417.693890625,3.961601898830e-10
1417694476.562,1417.694476563,4.045363401443e-10
1417695062.500,1417.695062500,4.132579568089e-10
1417695648.438,1417.695648438,3.952800746643e-10
1417696234.375,1417.696234375,4.104452162319e-10
1417696820.312,1417.696820312,4.283101903393e-10
1417697406.250,1417.697406250,4.405663034968e-10
1417697992.188,1417.697992187,4.392255933155e-10
1417698578.125,1417.698578125,4.303128735928e-10
1417699164.062,1417.699164062,4.246012726462e-10
1417699750.000,1417.699750000,4.381169963184e-10
1417700335.938,1417.700335938,4.360148859918e-10
1417700921.875,1417.700921875,4.321318900500e-10
1417701507.812,1417.701507813,4.347583519943e-10
1417702093.750,1417.702093750,4.300567241903e-10
1417702679.688,1417.702679687,4.227333885398e-10
1417703265.625,1417.703265625,4.327888847436e-10
1417703851.562,1417.703851562,4.342646514643e-10
1417704437.500,1417.704437500,4.168978377420e-10
1417705023.438,1417.705023437,4.176590557895e-10
1417705609.375,1417.705609375,4.202440763405e-10
1417706195.312,1417.706195313,3.991467577590e-10
1417706781.250,1417.706781250,4.038368634755e-10
1417707367.188,1417.707367188,3.981428967990e-10
1417707953.125,1417.707953125,4.000458279952e-10
1417708539.062,1417.708539062,4.225113998458e-10
1417709125.000,1417.709125000,4.540766515374e-10
1417709710.938,1417.709710937,4.343279883977e-10
1417710296.875,1417.710296875,4.228946601563e-10
1417710882.812,1417.710882812,4.347506932024e-10
1417711468.750,1417.711468750,4.421237770811e-10
1417712054.688,1417.712054688,4.419910969959e-10
1417712640.625,1417.712640625,4.459678066066e-10
1417713226.562,1417.713226563,4.492956794543e-10
1417713812.500,1417.713812500,4.633748958982e-10
1417714398.438,1417.714398437,4.659388618151e-10
