# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-05-12T20:32:23.607446+00:00"",""load_label"":""50ohm_termination"",""scan_index"":5,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420305800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419106000.000,1419.106000000,3.124516482344e-10
1419106585.938,1419.106585938,3.120505780657e-10
1419107171.875,1419.107171875,3.171481826963e-10
1419107757.812,1419.107757813,3.123941353959e-10
1419108343.750,1419.108343750,3.163162222460e-10
1419108929.688,1419.108929687,3.135762657349e-10
1419109515.625,1419.109515625,3.193449728129e-10
1419110101.562,1419.110101562,3.249467283137e-10
1419110687.500,1419.110687500,3.269228605851e-10
1419111273.438,1419.111273437,3.239588180333e-10
1419111859.375,1419.111859375,3.175326709249e-10
1419112445.312,1419.112445313,3.152775371865e-10
1419113031.250,1419.113031250,3.088489821604e-10
1419113617.188,1419.113617188,3.180873323739e-10
1419114203.125,1419.114203125,3.168045716521e-10
1419114789.062,1419.114789062,3.109616362097e-10
1419115375.000,1419.115375000,3.179976731176e-10
1419115960.938,1419.115960937,3.166470037043e-10
1419116546.875,1419.116546875,3.062977501591e-10
1419117132.812,1419.117132812,3.124845006366e-10
1419117718.750,1419.117718750,3.144382161405e-10
1419118304.688,1419.118304688,3.111466128300e-10
1419118890.625,1419.118890625,3.151054839815e-10
1419119476.562,1419.119476563,3.096584924575e-10
1419120062.500,1419.120062500,3.073757019244e-10
1419120648.438,1419.120648437,3.179711289282e-10
1419121234.375,1419.121234375,3.206529645206e-10
1419121820.312,1419.121820312,3.058573284768e-10
1419122406.250,1419.122406250,3.064006554896e-10
1419122992.188,1419.122992187,3.122369625925e-10
1419123578.125,1419.123578125,3.176734399275e-10
1419124164.062,1419.124164063,3.156362834597e-10
1419124750.000,1419.124750000,3.130668329496e-10
1419125335.938,1419.125335938,3.176549678302e-10
1419125921.875,1419.125921875,3.100790227802e-10
1419126507.812,1419.126507812,3.076279104960e-10
1419127093.750,1419.127093750,3.094450912909e-10
1419127679.688,1419.127679687,3.031717913507e-10
1419128265.625,1419.128265625,3.036966183762e-10
1419128851.562,1419.128851562,3.117180920795e-10
1419129437.500,1419.129437500,3.110650260786e-10
1419130023.438,1419.130023438,3.139911703283e-10
1419130609.375,1419.130609375,3.102401649606e-10
1419131195.312,1419.131195313,3.038617044633e-10
1419131781.250,1419.131781250,3.064091649366e-10
1419132367.188,1419.132367187,3.068810537715e-10
1419132953.125,1419.132953125,3.089136327763e-10
1419133539.062,1419.133539062,3.118716073616e-10
1419134125.000,1419.134125000,3.059711022502e-10
1419134710.938,1419.134710937,3.102535232051e-10
1419135296.875,1419.135296875,3.102500509363e-10
1419135882.812,1419.135882813,3.077698170202e-10
1419136468.750,1419.136468750,3.071853620489e-10
1419137054.688,1419.137054688,3.157881735003e-10
1419137640.625,1419.137640625,3.136383987929e-10
1419138226.562,1419.138226562,3.047296861124e-10
1419138812.500,1419.138812500,2.983537745924e-10
1419139398.438,1419.139398437,3.061254125862e-10
1419139984.375,1419.139984375,3.089312368645e-10
1419140570.312,1419.140570312,3.079933372326e-10
1419141156.250,1419.141156250,3.101624158104e-10
1419141742.188,1419.141742188,3.087592005078e-10
1419142328.125,1419.142328125,3.048926954240e-10
1419142914.062,1419.142914063,3.002282025283e-10
1419143500.000,1419.143500000,3.110389740169e-10
1419144085.938,1419.144085937,3.143381645204e-10
1419144671.875,1419.144671875,3.077596485305e-10
1419145257.812,1419.145257812,2.980874525347e-10
1419145843.750,1419.145843750,3.056029191124e-10
1419146429.688,1419.146429687,3.038384408930e-10
1419147015.625,1419.147015625,3.004014838183e-10
1419147601.562,1419.147601563,3.040959036904e-10
1419148187.500,1419.148187500,3.049845023016e-10
1419148773.438,1419.148773438,3.098552301126e-10
1419149359.375,1419.149359375,3.096072802592e-10
1419149945.312,1419.149945312,3.062078154080e-10
1419150531.250,1419.150531250,3.050474466877e-10
1419151117.188,1419.151117187,3.071563069168e-10
1419151703.125,1419.151703125,3.145493160976e-10
1419152289.062,1419.152289062,3.170528101988e-10
1419152875.000,1419.152875000,3.144839014231e-10
1419153460.938,1419.153460938,3.132943557475e-10
1419154046.875,1419.154046875,3.173617181204e-10
1419154632.812,1419.154632813,3.174832256040e-10
1419155218.750,1419.155218750,3.096134744237e-10
1419155804.688,1419.155804687,3.001622110411e-10
1419156390.625,1419.156390625,3.015115299646e-10
1419156976.562,1419.156976562,3.002551572910e-10
1419157562.500,1419.157562500,3.023850848790e-10
1419158148.438,1419.158148437,3.004308864572e-10
1419158734.375,1419.158734375,2.991726933421e-10
1419159320.312,1419.159320313,3.070619518642e-10
1419159906.250,1419.159906250,3.106182223278e-10
1419160492.188,1419.160492188,3.178360454234e-10
1419161078.125,1419.161078125,3.100161414249e-10
1419161664.062,1419.161664062,3.094501827162e-10
1419162250.000,1419.162250000,3.219981074039e-10
1419162835.938,1419.162835937,3.176372198213e-10
1419163421.875,1419.163421875,3.157618939914e-10
1419164007.812,1419.164007812,3.143466834912e-10
1419164593.750,1419.164593750,3.148596559993e-10
1419165179.688,1419.165179688,3.082488485000e-10
1419165765.625,1419.165765625,3.089346880780e-10
1419166351.562,1419.166351563,3.106717962553e-10
1419166937.500,1419.166937500,3.198592353046e-10
1419167523.438,1419.167523437,3.238701628380e-10
1419168109.375,1419.168109375,3.205607597712e-10
1419168695.312,1419.168695312,3.112901713283e-10
1419169281.250,1419.169281250,3.146468589525e-10
1419169867.188,1419.169867187,3.220353137084e-10
1419170453.125,1419.170453125,3.175797279846e-10
1419171039.062,1419.171039063,3.070737218116e-10
1419171625.000,1419.171625000,3.100362352922e-10
1419172210.938,1419.172210938,3.090883237829e-10
1419172796.875,1419.172796875,3.125693656239e-10
1419173382.812,1419.173382812,3.161183163653e-10
1419173968.750,1419.173968750,3.127868645858e-10
1419174554.688,1419.174554687,3.088720566686e-10
1419175140.625,1419.175140625,3.099767959185e-10
