# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T01:07:43.163988+00:00"",""target_name"":""galactic_plane"",""scan_index"":12,""scan_count"":20,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1417606000.000,1417.606000000,4.872174930819e-10
1417606585.938,1417.606585938,4.912077341313e-10
1417607171.875,1417.607171875,5.003055390313e-10
1417607757.812,1417.607757813,4.909674296493e-10
1417608343.750,1417.608343750,4.668330262449e-10
1417608929.688,1417.608929687,4.676325629019e-10
1417609515.625,1417.609515625,4.934010594880e-10
1417610101.562,1417.610101562,4.893712194269e-10
1417610687.500,1417.610687500,4.975770354155e-10
1417611273.438,1417.611273437,5.038524877997e-10
1417611859.375,1417.611859375,4.775969086410e-10
1417612445.312,1417.612445313,4.554314420239e-10
1417613031.250,1417.613031250,4.545316364916e-10
1417613617.188,1417.613617188,4.672718843366e-10
1417614203.125,1417.614203125,4.570790154232e-10
1417614789.062,1417.614789062,4.494198031774e-10
1417615375.000,1417.615375000,4.428190415192e-10
1417615960.938,1417.615960937,4.523942866171e-10
1417616546.875,1417.616546875,4.602885593251e-10
1417617132.812,1417.617132812,4.563948797053e-10
1417617718.750,1417.617718750,4.655549463793e-10
1417618304.688,1417.618304688,4.801661633076e-10
1417618890.625,1417.618890625,4.840112468675e-10
1417619476.562,1417.619476563,4.825234386143e-10
1417620062.500,1417.620062500,4.740319806704e-10
1417620648.438,1417.620648437,4.746294996484e-10
1417621234.375,1417.621234375,4.755534438348e-10
1417621820.312,1417.621820312,4.939767829036e-10
1417622406.250,1417.622406250,5.008851020444e-10
1417622992.188,1417.622992187,4.824806580686e-10
1417623578.125,1417.623578125,4.851247472138e-10
1417624164.062,1417.624164063,4.892687820943e-10
1417624750.000,1417.624750000,4.819776540754e-10
1417625335.938,1417.625335938,4.776786673854e-10
1417625921.875,1417.625921875,4.898248053498e-10
1417626507.812,1417.626507812,4.902282293112e-10
1417627093.750,1417.627093750,4.741340777408e-10
1417627679.688,1417.627679687,4.546582116340e-10
1417628265.625,1417.628265625,4.661228273805e-10
1417628851.562,1417.628851562,4.631688049609e-10
1417629437.500,1417.629437500,4.534595946681e-10
1417630023.438,1417.630023438,4.432887098101e-10
1417630609.375,1417.630609375,4.307673366544e-10
1417631195.312,1417.631195313,4.402536854777e-10
1417631781.250,1417.631781250,4.493541039745e-10
1417632367.188,1417.632367187,4.413850535000e-10
1417632953.125,1417.632953125,4.316753219236e-10
1417633539.062,1417.633539062,4.464004877852e-10
1417634125.000,1417.634125000,4.513143863939e-10
1417634710.938,1417.634710937,4.593587428333e-10
1417635296.875,1417.635296875,4.632951418005e-10
1417635882.812,1417.635882813,4.710198208990e-10
1417636468.750,1417.636468750,4.678742573546e-10
1417637054.688,1417.637054688,4.807591155626e-10
1417637640.625,1417.637640625,4.845224055584e-10
1417638226.562,1417.638226562,4.897063996049e-10
1417638812.500,1417.638812500,4.823795553514e-10
1417639398.438,1417.639398437,4.773038046447e-10
1417639984.375,1417.639984375,4.677582762598e-10
1417640570.312,1417.640570312,4.641325659475e-10
1417641156.250,1417.641156250,4.671735608657e-10
1417641742.188,1417.641742188,4.572314202686e-10
1417642328.125,1417.642328125,4.624103599571e-10
1417642914.062,1417.642914063,4.558609316372e-10
1417643500.000,1417.643500000,4.616034243672e-10
1417644085.938,1417.644085937,4.444271472720e-10
1417644671.875,1417.644671875,4.479296292089e-10
1417645257.812,1417.645257812,4.546949612650e-10
1417645843.750,1417.645843750,4.487383606985e-10
1417646429.688,1417.646429687,4.441067876322e-10
1417647015.625,1417.647015625,4.497917817697e-10
1417647601.562,1417.647601563,4.480715595449e-10
1417648187.500,1417.648187500,4.487872753486e-10
1417648773.438,1417.648773438,4.664427895166e-10
1417649359.375,1417.649359375,4.595160550194e-10
1417649945.312,1417.649945312,4.517665641741e-10
1417650531.250,1417.650531250,4.576641758722e-10
1417651117.188,1417.651117187,4.699495978448e-10
1417651703.125,1417.651703125,4.642330716520e-10
1417652289.062,1417.652289062,4.535825264091e-10
1417652875.000,1417.652875000,4.835290486790e-10
1417653460.938,1417.653460938,4.919824463914e-10
1417654046.875,1417.654046875,4.715507383438e-10
1417654632.812,1417.654632813,4.721938697465e-10
1417655218.750,1417.655218750,4.666800174022e-10
1417655804.688,1417.655804687,4.697491534754e-10
