# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T01:00:31.450741+00:00"",""load_label"":""50ohm_termination"",""scan_index"":14,""scan_count"":20,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1418406000.000,1418.406000000,2.885544780801e-10
1418406585.938,1418.406585938,2.869163651220e-10
1418407171.875,1418.407171875,2.911225774032e-10
1418407757.812,1418.407757812,2.926147842210e-10
1418408343.750,1418.408343750,3.010447372974e-10
1418408929.688,1418.408929687,2.990916867399e-10
1418409515.625,1418.409515625,2.959829658369e-10
1418410101.562,1418.410101562,2.945224898371e-10
1418410687.500,1418.410687500,2.954440266458e-10
1418411273.438,1418.411273438,2.885852029684e-10
1418411859.375,1418.411859375,2.884559435398e-10
1418412445.312,1418.412445313,2.981818669019e-10
1418413031.250,1418.413031250,2.901764683868e-10
1418413617.188,1418.413617187,2.860962083059e-10
1418414203.125,1418.414203125,2.878939823492e-10
1418414789.062,1418.414789062,2.897265545689e-10
1418415375.000,1418.415375000,2.954400220988e-10
1418415960.938,1418.415960937,2.956192122892e-10
1418416546.875,1418.416546875,2.855346824183e-10
1418417132.812,1418.417132813,2.814058993249e-10
1418417718.750,1418.417718750,2.804672858665e-10
1418418304.688,1418.418304688,2.851928610388e-10
1418418890.625,1418.418890625,2.885769959040e-10
1418419476.562,1418.419476562,2.914004189547e-10
1418420062.500,1418.420062500,2.903594749937e-10
1418420648.438,1418.420648437,2.913033608631e-10
1418421234.375,1418.421234375,2.850617234619e-10
1418421820.312,1418.421820312,2.917559709634e-10
1418422406.250,1418.422406250,2.814983256208e-10
1418422992.188,1418.422992188,2.854114875770e-10
1418423578.125,1418.423578125,2.914369956112e-10
1418424164.062,1418.424164063,2.857358607674e-10
1418424750.000,1418.424750000,2.916860781118e-10
1418425335.938,1418.425335937,2.908313697528e-10
1418425921.875,1418.425921875,2.843079978948e-10
1418426507.812,1418.426507812,2.889291123493e-10
1418427093.750,1418.427093750,2.877174997318e-10
1418427679.688,1418.427679687,2.847524440520e-10
1418428265.625,1418.428265625,2.825237363790e-10
1418428851.562,1418.428851563,2.821871574336e-10
1418429437.500,1418.429437500,2.787560148509e-10
1418430023.438,1418.430023438,2.732432135561e-10
1418430609.375,1418.430609375,2.775626575192e-10
1418431195.312,1418.431195312,2.846779089333e-10
1418431781.250,1418.431781250,2.886477064152e-10
1418432367.188,1418.432367187,2.842728350781e-10
