# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T01:00:14.865489+00:00"",""load_label"":""50ohm_termination"",""scan_index"":13,""scan_count"":20,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,2.869574513688e-10
1419206585.938,1419.206585937,2.864935170020e-10
1419207171.875,1419.207171875,2.866192205775e-10
1419207757.812,1419.207757812,2.863550008254e-10
1419208343.750,1419.208343750,2.880843341437e-10
1419208929.688,1419.208929687,2.910485906991e-10
1419209515.625,1419.209515625,2.910781344004e-10
1419210101.562,1419.210101563,2.950304605376e-10
1419210687.500,1419.210687500,2.932129222249e-10
1419211273.438,1419.211273438,2.854839582181e-10
1419211859.375,1419.211859375,2.871593046556e-10
1419212445.312,1419.212445312,2.914922705915e-10
1419213031.250,1419.213031250,2.961391914821e-10
1419213617.188,1419.213617187,2.899874572838e-10
1419214203.125,1419.214203125,2.882717820240e-10
1419214789.062,1419.214789062,2.888886180733e-10
1419215375.000,1419.215375000,2.849921368874e-10
1419215960.938,1419.215960938,2.840203286832e-10
1419216546.875,1419.216546875,2.846494810434e-10
1419217132.812,1419.217132813,2.902688737518e-10
1419217718.750,1419.217718750,2.883339140905e-10
1419218304.688,1419.218304687,2.884837868874e-10
1419218890.625,1419.218890625,2.824851857101e-10
1419219476.562,1419.219476562,2.847890195215e-10
1419220062.500,1419.220062500,2.844312239145e-10
1419220648.438,1419.220648437,2.841218951257e-10
1419221234.375,1419.221234375,2.755800994187e-10
1419221820.312,1419.221820313,2.802787671634e-10
1419222406.250,1419.222406250,2.842248862159e-10
1419222992.188,1419.222992188,2.884341856087e-10
1419223578.125,1419.223578125,2.805125812192e-10
1419224164.062,1419.224164062,2.786788587159e-10
1419224750.000,1419.224750000,2.849203950057e-10
1419225335.938,1419.225335937,2.837687397940e-10
1419225921.875,1419.225921875,2.844606160945e-10
1419226507.812,1419.226507812,2.876189550848e-10
1419227093.750,1419.227093750,2.832638664557e-10
1419227679.688,1419.227679688,2.866939120005e-10
1419228265.625,1419.228265625,2.889168266944e-10
1419228851.562,1419.228851563,2.816117838752e-10
