# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-07-20T19:16:44.378947+00:00"",""load_label"":""50ohm_termination"",""scan_index"":12,""scan_count"":20,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1418406000.000,1418.406000000,2.944809894459e-10
1418406585.938,1418.406585938,2.968113580711e-10
1418407171.875,1418.407171875,3.010639732746e-10
1418407757.812,1418.407757812,3.020160757811e-10
1418408343.750,1418.408343750,2.985197643503e-10
1418408929.688,1418.408929687,2.958774239793e-10
1418409515.625,1418.409515625,3.034531716703e-10
1418410101.562,1418.410101562,3.006367000039e-10
1418410687.500,1418.410687500,2.997845138071e-10
1418411273.438,1418.411273438,2.954305582310e-10
1418411859.375,1418.411859375,2.982582134889e-10
1418412445.312,1418.412445313,3.122162747530e-10
1418413031.250,1418.413031250,3.001515021362e-10
1418413617.188,1418.413617187,2.904980851645e-10
1418414203.125,1418.414203125,2.957489943616e-10
1418414789.062,1418.414789062,2.961861111245e-10
1418415375.000,1418.415375000,2.988429867444e-10
1418415960.938,1418.415960937,2.964707564794e-10
1418416546.875,1418.416546875,2.965312646382e-10
1418417132.812,1418.417132813,2.972728129221e-10
1418417718.750,1418.417718750,3.022925330555e-10
1418418304.688,1418.418304688,3.029438365726e-10
1418418890.625,1418.418890625,3.015936225976e-10
1418419476.562,1418.419476562,2.969164796655e-10
1418420062.500,1418.420062500,2.984676031355e-10
1418420648.438,1418.420648437,2.938330112839e-10
1418421234.375,1418.421234375,2.998822049760e-10
1418421820.312,1418.421820312,3.051351975186e-10
1418422406.250,1418.422406250,3.060054322335e-10
1418422992.188,1418.422992188,2.962127066945e-10
1418423578.125,1418.423578125,2.892236100416e-10
1418424164.062,1418.424164063,2.942702492946e-10
1418424750.000,1418.424750000,2.979633714321e-10
1418425335.938,1418.425335937,3.000432408719e-10
1418425921.875,1418.425921875,2.999971189298e-10
1418426507.812,1418.426507812,3.030346657832e-10
1418427093.750,1418.427093750,2.972722615160e-10
1418427679.688,1418.427679687,2.963828186372e-10
1418428265.625,1418.428265625,2.922003765412e-10
1418428851.562,1418.428851563,2.866888617039e-10
1418429437.500,1418.429437500,2.935317261108e-10
1418430023.438,1418.430023438,2.962776140188e-10
1418430609.375,1418.430609375,2.933859721186e-10
1418431195.312,1418.431195312,2.970570896372e-10
1418431781.250,1418.431781250,2.957846573656e-10
1418432367.188,1418.432367187,2.913635757290e-10
1418432953.125,1418.432953125,2.810808766543e-10
1418433539.062,1418.433539062,2.885689030545e-10
1418434125.000,1418.434125000,2.956734806038e-10
1418434710.938,1418.434710938,2.954423860354e-10
1418435296.875,1418.435296875,2.890704112758e-10
1418435882.812,1418.435882813,2.904821973502e-10
1418436468.750,1418.436468750,2.931738941706e-10
1418437054.688,1418.437054687,2.872290219075e-10
1418437640.625,1418.437640625,2.870297365266e-10
1418438226.562,1418.438226562,2.880869998687e-10
1418438812.500,1418.438812500,2.920326795460e-10
1418439398.438,1418.439398437,2.961029095717e-10
1418439984.375,1418.439984375,2.896691292475e-10
1418440570.312,1418.440570313,2.875681518636e-10
1418441156.250,1418.441156250,2.856825726971e-10
1418441742.188,1418.441742188,2.902142965299e-10
1418442328.125,1418.442328125,2.845422068411e-10
1418442914.062,1418.442914062,2.801048824025e-10
1418443500.000,1418.443500000,2.832133118751e-10
1418444085.938,1418.444085937,2.881736414119e-10
1418444671.875,1418.444671875,2.873410352127e-10
1418445257.812,1418.445257812,2.889460188803e-10
1418445843.750,1418.445843750,2.967366839161e-10
1418446429.688,1418.446429688,2.922846647520e-10
1418447015.625,1418.447015625,2.885989075559e-10
1418447601.562,1418.447601563,2.933105153721e-10
1418448187.500,1418.448187500,2.932911296006e-10
1418448773.438,1418.448773437,2.944295477302e-10
1418449359.375,1418.449359375,2.903869755079e-10
1418449945.312,1418.449945312,2.911520621282e-10
1418450531.250,1418.450531250,2.887775980692e-10
1418451117.188,1418.451117187,2.828667070214e-10
1418451703.125,1418.451703125,2.835121604667e-10
1418452289.062,1418.452289063,2.830305992938e-10
1418452875.000,1418.452875000,2.832108129103e-10
1418453460.938,1418.453460938,2.901256525580e-10
1418454046.875,1418.454046875,2.869878764799e-10
1418454632.812,1418.454632812,2.872316218205e-10
1418455218.750,1418.455218750,2.903253453371e-10
1418455804.688,1418.455804687,2.875924057454e-10
1418456390.625,1418.456390625,2.904607181069e-10
1418456976.562,1418.456976562,2.910394802499e-10
1418457562.500,1418.457562500,2.931926324912e-10
1418458148.438,1418.458148438,2.906907269524e-10
1418458734.375,1418.458734375,2.941015303628e-10
1418459320.312,1418.459320313,2.931616079575e-10
1418459906.250,1418.459906250,2.930235329352e-10
1418460492.188,1418.460492187,2.921661477476e-10
1418461078.125,1418.461078125,2.822501425651e-10
1418461664.062,1418.461664062,2.810373922581e-10
1418462250.000,1418.462250000,2.838361668188e-10
1418462835.938,1418.462835937,2.897643489265e-10
1418463421.875,1418.463421875,2.879666569273e-10
1418464007.812,1418.464007813,2.813790668003e-10
1418464593.750,1418.464593750,2.797020812595e-10
1418465179.688,1418.465179688,2.809440609536e-10
1418465765.625,1418.465765625,2.831219479318e-10
1418466351.562,1418.466351562,2.863900590860e-10
1418466937.500,1418.466937500,2.892263882335e-10
1418467523.438,1418.467523437,2.886003709796e-10
1418468109.375,1418.468109375,2.895372349867e-10
1418468695.312,1418.468695312,2.939882478887e-10
1418469281.250,1418.469281250,2.906500211084e-10
1418469867.188,1418.469867188,2.999046858804e-10
1418470453.125,1418.470453125,2.838984622538e-10
1418471039.062,1418.471039063,2.815133879788e-10
1418471625.000,1418.471625000,2.985852525411e-10
1418472210.938,1418.472210937,2.940273727536e-10
1418472796.875,1418.472796875,2.899972062347e-10
1418473382.812,1418.473382812,2.936788554243e-10
1418473968.750,1418.473968750,2.970802513576e-10
1418474554.688,1418.474554687,2.997043606786e-10
1418475140.625,1418.475140625,2.908525513967e-10
1418475726.562,1418.475726563,2.874492190398e-10
1418476312.500,1418.476312500,2.984148742561e-10
1418476898.438,1418.476898438,2.998207929718e-10
1418477484.375,1418.477484375,2.926908137865e-10
1418478070.312,1418.478070312,2.950939274571e-10
1418478656.250,1418.478656250,2.991471325282e-10
1418479242.188,1418.479242187,2.997814356743e-10
1418479828.125,1418.479828125,3.025968794415e-10
1418480414.062,1418.480414062,3.021899257650e-10
1418481000.000,1418.481000000,3.053961136597e-10
1418481585.938,1418.481585938,3.067523648407e-10
1418482171.875,1418.482171875,3.034706879222e-10
1418482757.812,1418.482757813,3.020839315924e-10
1418483343.750,1418.483343750,2.979272394262e-10
1418483929.688,1418.483929687,2.914865396681e-10
1418484515.625,1418.484515625,2.930515510190e-10
