# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-07-20T19:14:15.150282+00:00"",""load_label"":""50ohm_termination"",""scan_index"":4,""scan_count"":20,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420806000.000,1420.806000000,3.087382791295e-10
1420806585.938,1420.806585937,3.105191157039e-10
1420807171.875,1420.807171875,3.108080014717e-10
1420807757.812,1420.807757813,3.057165667254e-10
1420808343.750,1420.808343750,3.075534870131e-10
1420808929.688,1420.808929688,3.163044008148e-10
1420809515.625,1420.809515625,3.088454844489e-10
1420810101.562,1420.810101562,3.120954588939e-10
1420810687.500,1420.810687500,3.046383547241e-10
1420811273.438,1420.811273437,2.999033169312e-10
1420811859.375,1420.811859375,3.029146285760e-10
1420812445.312,1420.812445312,3.036246270885e-10
1420813031.250,1420.813031250,3.017157036519e-10
1420813617.188,1420.813617188,2.998421946367e-10
1420814203.125,1420.814203125,2.960450519287e-10
1420814789.062,1420.814789063,2.945334927752e-10
1420815375.000,1420.815375000,3.054208488817e-10
1420815960.938,1420.815960937,3.045001691267e-10
1420816546.875,1420.816546875,3.010444579758e-10
1420817132.812,1420.817132812,2.986776141651e-10
1420817718.750,1420.817718750,2.959070306028e-10
1420818304.688,1420.818304687,2.986700657495e-10
1420818890.625,1420.818890625,3.055133469278e-10
1420819476.562,1420.819476563,3.034013470745e-10
1420820062.500,1420.820062500,3.026213445172e-10
1420820648.438,1420.820648438,3.025993649861e-10
1420821234.375,1420.821234375,2.998865571795e-10
1420821820.312,1420.821820312,3.015481540731e-10
1420822406.250,1420.822406250,2.925262780026e-10
1420822992.188,1420.822992187,2.937719013282e-10
1420823578.125,1420.823578125,2.984304535150e-10
1420824164.062,1420.824164062,3.034728879304e-10
1420824750.000,1420.824750000,3.032894358645e-10
1420825335.938,1420.825335938,3.013081528851e-10
1420825921.875,1420.825921875,2.998483369578e-10
1420826507.812,1420.826507813,3.051598464091e-10
1420827093.750,1420.827093750,3.002176357834e-10
1420827679.688,1420.827679687,3.037138997106e-10
1420828265.625,1420.828265625,2.983425728576e-10
1420828851.562,1420.828851562,2.942055037641e-10
1420829437.500,1420.829437500,3.003406226311e-10
1420830023.438,1420.830023437,2.994216874505e-10
1420830609.375,1420.830609375,2.945627509066e-10
1420831195.312,1420.831195313,2.898825294054e-10
1420831781.250,1420.831781250,2.875465493773e-10
1420832367.188,1420.832367188,2.902402054948e-10
1420832953.125,1420.832953125,2.954560782345e-10
1420833539.062,1420.833539062,2.918584071124e-10
1420834125.000,1420.834125000,2.942167233670e-10
1420834710.938,1420.834710937,2.923300627212e-10
1420835296.875,1420.835296875,2.885044218557e-10
1420835882.812,1420.835882812,2.942071995826e-10
1420836468.750,1420.836468750,3.033683887631e-10
1420837054.688,1420.837054688,2.955875792655e-10
1420837640.625,1420.837640625,2.931884787869e-10
1420838226.562,1420.838226563,3.005301607127e-10
1420838812.500,1420.838812500,2.945916264552e-10
1420839398.438,1420.839398437,2.987013623364e-10
1420839984.375,1420.839984375,2.997000659927e-10
1420840570.312,1420.840570312,2.916844663608e-10
1420841156.250,1420.841156250,2.922178030168e-10
1420841742.188,1420.841742187,2.885120900489e-10
1420842328.125,1420.842328125,2.912198397438e-10
1420842914.062,1420.842914063,2.928500449713e-10
1420843500.000,1420.843500000,2.903772741330e-10
1420844085.938,1420.844085938,2.959195073497e-10
1420844671.875,1420.844671875,2.934760468163e-10
1420845257.812,1420.845257812,2.968734430185e-10
1420845843.750,1420.845843750,2.941929135312e-10
1420846429.688,1420.846429687,3.004273102842e-10
1420847015.625,1420.847015625,2.982996547802e-10
1420847601.562,1420.847601562,2.936062536474e-10
1420848187.500,1420.848187500,2.865110694251e-10
1420848773.438,1420.848773438,2.944490746620e-10
1420849359.375,1420.849359375,2.916317692246e-10
1420849945.312,1420.849945313,2.922131814060e-10
1420850531.250,1420.850531250,2.876725210569e-10
1420851117.188,1420.851117187,2.941834050033e-10
1420851703.125,1420.851703125,2.976418332719e-10
1420852289.062,1420.852289062,2.965117779126e-10
1420852875.000,1420.852875000,2.903243229626e-10
1420853460.938,1420.853460937,2.956036952964e-10
1420854046.875,1420.854046875,3.061828376775e-10
1420854632.812,1420.854632813,2.993506127138e-10
1420855218.750,1420.855218750,2.964826067379e-10
1420855804.688,1420.855804688,3.027732246442e-10
1420856390.625,1420.856390625,3.033286029958e-10
1420856976.562,1420.856976562,3.054535671809e-10
1420857562.500,1420.857562500,3.092602837414e-10
1420858148.438,1420.858148437,3.085600170719e-10
1420858734.375,1420.858734375,2.978771449513e-10
1420859320.312,1420.859320312,2.908212875609e-10
1420859906.250,1420.859906250,2.915264519502e-10
1420860492.188,1420.860492188,2.949453466378e-10
1420861078.125,1420.861078125,2.964200736087e-10
1420861664.062,1420.861664063,3.041689239540e-10
1420862250.000,1420.862250000,3.053537914695e-10
1420862835.938,1420.862835937,2.990325588803e-10
1420863421.875,1420.863421875,2.979113225162e-10
1420864007.812,1420.864007812,3.000027573519e-10
