# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-07-20T19:18:36.876857+00:00"",""load_label"":""50ohm_termination"",""scan_index"":17,""scan_count"":20,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420806000.000,1420.806000000,2.859368721535e-10
1420806585.938,1420.806585937,2.805706991319e-10
1420807171.875,1420.807171875,2.757499278408e-10
1420807757.812,1420.807757813,2.723122092835e-10
1420808343.750,1420.808343750,2.812262208988e-10
1420808929.688,1420.808929688,2.830498005433e-10
1420809515.625,1420.809515625,2.801283532739e-10
1420810101.562,1420.810101562,2.841074805991e-10
1420810687.500,1420.810687500,2.961206916520e-10
1420811273.438,1420.811273437,2.919495741707e-10
1420811859.375,1420.811859375,2.833776372655e-10
1420812445.312,1420.812445312,2.793717471104e-10
1420813031.250,1420.813031250,2.766937084412e-10
1420813617.188,1420.813617188,2.750663311806e-10
1420814203.125,1420.814203125,2.811693839822e-10
1420814789.062,1420.814789063,2.810023928998e-10
1420815375.000,1420.815375000,2.798541538769e-10
1420815960.938,1420.815960937,2.868894443131e-10
1420816546.875,1420.816546875,2.737687445325e-10
1420817132.812,1420.817132812,2.685947625443e-10
1420817718.750,1420.817718750,2.740225206862e-10
1420818304.688,1420.818304687,2.764417093731e-10
1420818890.625,1420.818890625,2.793401122368e-10
1420819476.562,1420.819476563,2.805945812095e-10
1420820062.500,1420.820062500,2.711238023138e-10
1420820648.438,1420.820648438,2.765293429649e-10
1420821234.375,1420.821234375,2.738502846068e-10
1420821820.312,1420.821820312,2.708925432162e-10
1420822406.250,1420.822406250,2.802160711071e-10
1420822992.188,1420.822992187,2.771973433414e-10
1420823578.125,1420.823578125,2.756540536188e-10
1420824164.062,1420.824164062,2.754497659960e-10
1420824750.000,1420.824750000,2.779852904060e-10
1420825335.938,1420.825335938,2.796679513015e-10
1420825921.875,1420.825921875,2.784497646476e-10
1420826507.812,1420.826507813,2.821266233939e-10
1420827093.750,1420.827093750,2.820288293154e-10
1420827679.688,1420.827679687,2.796014316162e-10
1420828265.625,1420.828265625,2.762539469471e-10
1420828851.562,1420.828851562,2.814072426710e-10
1420829437.500,1420.829437500,2.828453168306e-10
1420830023.438,1420.830023437,2.753904549772e-10
1420830609.375,1420.830609375,2.701976282923e-10
1420831195.312,1420.831195313,2.851677576922e-10
1420831781.250,1420.831781250,2.795784693285e-10
1420832367.188,1420.832367188,2.755072281100e-10
1420832953.125,1420.832953125,2.781334703879e-10
1420833539.062,1420.833539062,2.764848675210e-10
1420834125.000,1420.834125000,2.715814926968e-10
1420834710.938,1420.834710937,2.668193872020e-10
1420835296.875,1420.835296875,2.788548250377e-10
1420835882.812,1420.835882812,2.812294178673e-10
1420836468.750,1420.836468750,2.740930103551e-10
1420837054.688,1420.837054688,2.777829997218e-10
1420837640.625,1420.837640625,2.783409476038e-10
1420838226.562,1420.838226563,2.768745774575e-10
1420838812.500,1420.838812500,2.738292209664e-10
1420839398.438,1420.839398437,2.701420865044e-10
1420839984.375,1420.839984375,2.715535116783e-10
1420840570.312,1420.840570312,2.709508628057e-10
1420841156.250,1420.841156250,2.722407562360e-10
1420841742.188,1420.841742187,2.763865660720e-10
1420842328.125,1420.842328125,2.773211521159e-10
1420842914.062,1420.842914063,2.751441546351e-10
1420843500.000,1420.843500000,2.726706529466e-10
1420844085.938,1420.844085938,2.775255597991e-10
1420844671.875,1420.844671875,2.682375594974e-10
1420845257.812,1420.845257812,2.706017709225e-10
1420845843.750,1420.845843750,2.750315087726e-10
1420846429.688,1420.846429687,2.720927864345e-10
1420847015.625,1420.847015625,2.668042566986e-10
1420847601.562,1420.847601562,2.632264356509e-10
1420848187.500,1420.848187500,2.667625802548e-10
1420848773.438,1420.848773438,2.701570590710e-10
1420849359.375,1420.849359375,2.793896214983e-10
1420849945.312,1420.849945313,2.785595471729e-10
1420850531.250,1420.850531250,2.796595493622e-10
1420851117.188,1420.851117187,2.732260915555e-10
1420851703.125,1420.851703125,2.706198854540e-10
1420852289.062,1420.852289062,2.710889847990e-10
1420852875.000,1420.852875000,2.792615036475e-10
1420853460.938,1420.853460937,2.746339756293e-10
1420854046.875,1420.854046875,2.625003042950e-10
1420854632.812,1420.854632813,2.599684105784e-10
1420855218.750,1420.855218750,2.668433350298e-10
1420855804.688,1420.855804688,2.689280479616e-10
1420856390.625,1420.856390625,2.719352486484e-10
1420856976.562,1420.856976562,2.746981627485e-10
1420857562.500,1420.857562500,2.740153020453e-10
1420858148.438,1420.858148437,2.690493374313e-10
1420858734.375,1420.858734375,2.781030935067e-10
1420859320.312,1420.859320312,2.795221651256e-10
1420859906.250,1420.859906250,2.730904116311e-10
1420860492.188,1420.860492188,2.645158641772e-10
1420861078.125,1420.861078125,2.702461017317e-10
1420861664.062,1420.861664063,2.747195285931e-10
1420862250.000,1420.862250000,2.697432329244e-10
1420862835.938,1420.862835937,2.712815628023e-10
1420863421.875,1420.863421875,2.707167756555e-10
1420864007.812,1420.864007812,2.711278881805e-10
1420864593.750,1420.864593750,2.774715401977e-10
1420865179.688,1420.865179687,2.751656722100e-10
1420865765.625,1420.865765625,2.720883709027e-10
1420866351.562,1420.866351563,2.770144336190e-10
1420866937.500,1420.866937500,2.719205662915e-10
1420867523.438,1420.867523438,2.746123877022e-10
1420868109.375,1420.868109375,2.733804659045e-10
1420868695.312,1420.868695312,2.706392076041e-10
1420869281.250,1420.869281250,2.720013026383e-10
1420869867.188,1420.869867187,2.795382333837e-10
1420870453.125,1420.870453125,2.830003692304e-10
1420871039.062,1420.871039062,2.802641660995e-10
1420871625.000,1420.871625000,2.729385782183e-10
1420872210.938,1420.872210938,2.702304047806e-10
1420872796.875,1420.872796875,2.758083261649e-10
1420873382.812,1420.873382813,2.689629590397e-10
1420873968.750,1420.873968750,2.733886192209e-10
1420874554.688,1420.874554687,2.804516148020e-10
1420875140.625,1420.875140625,2.745797381048e-10
1420875726.562,1420.875726562,2.821036318969e-10
1420876312.500,1420.876312500,2.807148127819e-10
1420876898.438,1420.876898437,2.748624965673e-10
1420877484.375,1420.877484375,2.787926171396e-10
1420878070.312,1420.878070313,2.802668372695e-10
1420878656.250,1420.878656250,2.762815398175e-10
1420879242.188,1420.879242188,2.834599429699e-10
1420879828.125,1420.879828125,2.887891604757e-10
1420880414.062,1420.880414062,2.823644274396e-10
