# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-05-12T19:50:30.688411+00:00"",""target_name"":""galactic_plane"",""scan_index"":13,""scan_count"":100,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420405800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,4.304436984509e-10
1419206585.938,1419.206585937,4.229928371063e-10
1419207171.875,1419.207171875,4.282277542540e-10
1419207757.812,1419.207757812,4.212902163455e-10
1419208343.750,1419.208343750,4.193704046620e-10
1419208929.688,1419.208929687,4.193259681204e-10
1419209515.625,1419.209515625,4.397006898011e-10
1419210101.562,1419.210101563,4.365047591578e-10
1419210687.500,1419.210687500,4.399180829012e-10
1419211273.438,1419.211273438,4.384281607934e-10
1419211859.375,1419.211859375,4.355016675155e-10
1419212445.312,1419.212445312,4.392628693157e-10
1419213031.250,1419.213031250,4.434208329783e-10
1419213617.188,1419.213617187,4.576282527497e-10
1419214203.125,1419.214203125,4.726939154790e-10
1419214789.062,1419.214789062,4.702580534421e-10
1419215375.000,1419.215375000,4.634940523465e-10
1419215960.938,1419.215960938,4.522703416286e-10
1419216546.875,1419.216546875,4.492780003986e-10
1419217132.812,1419.217132813,4.324844628328e-10
1419217718.750,1419.217718750,4.366679354678e-10
1419218304.688,1419.218304687,4.377409423769e-10
1419218890.625,1419.218890625,4.342651114991e-10
1419219476.562,1419.219476562,4.265744100012e-10
1419220062.500,1419.220062500,4.184713072960e-10
1419220648.438,1419.220648437,4.130704335448e-10
1419221234.375,1419.221234375,4.037318087965e-10
1419221820.312,1419.221820313,4.062262970923e-10
1419222406.250,1419.222406250,4.103188088089e-10
1419222992.188,1419.222992188,4.100504622639e-10
1419223578.125,1419.223578125,4.169282927943e-10
1419224164.062,1419.224164062,4.407091966636e-10
1419224750.000,1419.224750000,4.446314058732e-10
1419225335.938,1419.225335937,4.275390367080e-10
1419225921.875,1419.225921875,4.294327913907e-10
1419226507.812,1419.226507812,4.267252284502e-10
1419227093.750,1419.227093750,4.406341191419e-10
1419227679.688,1419.227679688,4.447268179795e-10
1419228265.625,1419.228265625,4.467039739201e-10
1419228851.562,1419.228851563,4.487006647318e-10
1419229437.500,1419.229437500,4.595310963461e-10
1419230023.438,1419.230023437,4.492966908247e-10
1419230609.375,1419.230609375,4.328276296491e-10
1419231195.312,1419.231195312,4.302649864162e-10
1419231781.250,1419.231781250,4.284073829003e-10
1419232367.188,1419.232367187,4.239963945358e-10
1419232953.125,1419.232953125,4.112730437815e-10
1419233539.062,1419.233539063,4.218118114374e-10
1419234125.000,1419.234125000,4.299561867422e-10
1419234710.938,1419.234710938,4.292501139783e-10
1419235296.875,1419.235296875,4.210307937924e-10
1419235882.812,1419.235882812,3.978064539191e-10
1419236468.750,1419.236468750,4.041102592172e-10
1419237054.688,1419.237054687,3.915890345047e-10
1419237640.625,1419.237640625,3.873829952477e-10
1419238226.562,1419.238226562,3.973732816944e-10
1419238812.500,1419.238812500,4.105391090013e-10
1419239398.438,1419.239398438,4.126105611607e-10
1419239984.375,1419.239984375,4.086105229571e-10
1419240570.312,1419.240570313,4.200515514752e-10
1419241156.250,1419.241156250,4.240424225817e-10
1419241742.188,1419.241742187,4.352696297248e-10
1419242328.125,1419.242328125,4.332633539489e-10
1419242914.062,1419.242914062,4.347794530947e-10
1419243500.000,1419.243500000,4.359163218484e-10
1419244085.938,1419.244085937,4.352952802496e-10
1419244671.875,1419.244671875,4.385086744185e-10
1419245257.812,1419.245257813,4.410282933481e-10
1419245843.750,1419.245843750,4.352594412639e-10
1419246429.688,1419.246429688,4.241613310023e-10
1419247015.625,1419.247015625,4.313728129049e-10
1419247601.562,1419.247601562,4.192986203049e-10
1419248187.500,1419.248187500,4.091182460216e-10
1419248773.438,1419.248773437,4.115554817799e-10
1419249359.375,1419.249359375,4.014276866770e-10
1419249945.312,1419.249945312,3.878155223009e-10
1419250531.250,1419.250531250,3.872262823237e-10
1419251117.188,1419.251117188,3.806926476960e-10
1419251703.125,1419.251703125,3.853805083139e-10
1419252289.062,1419.252289063,3.859393688179e-10
1419252875.000,1419.252875000,3.975657591963e-10
