# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-07-20T19:47:18.142960+00:00"",""target_name"":""galactic_plane"",""scan_index"":8,""scan_count"":20,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420006000.000,1420.006000000,3.112941747551e-09
1420006585.938,1420.006585937,3.950956628643e-09
1420007171.875,1420.007171875,2.087733559641e-09
1420007757.812,1420.007757812,9.423326995268e-10
1420008343.750,1420.008343750,9.305367123867e-10
1420008929.688,1420.008929688,9.397527037043e-10
1420009515.625,1420.009515625,9.257556801635e-10
1420010101.562,1420.010101563,9.254009364707e-10
1420010687.500,1420.010687500,1.007144997804e-09
1420011273.438,1420.011273437,9.568639439057e-10
1420011859.375,1420.011859375,1.099739076243e-09
1420012445.312,1420.012445312,1.039874996001e-09
1420013031.250,1420.013031250,8.836487046089e-10
1420013617.188,1420.013617187,8.912030214903e-10
1420014203.125,1420.014203125,9.033704149932e-10
1420014789.062,1420.014789063,8.841032284358e-10
1420015375.000,1420.015375000,9.585440118281e-10
1420015960.938,1420.015960938,9.744441926018e-10
1420016546.875,1420.016546875,9.598539425256e-10
1420017132.812,1420.017132812,9.196425486369e-10
1420017718.750,1420.017718750,9.690008052866e-10
1420018304.688,1420.018304687,9.619674184505e-10
1420018890.625,1420.018890625,9.541606573849e-10
1420019476.562,1420.019476562,8.855780698267e-10
1420020062.500,1420.020062500,9.106697400626e-10
1420020648.438,1420.020648438,9.150292627789e-10
1420021234.375,1420.021234375,9.211567906159e-10
1420021820.312,1420.021820313,9.297806091766e-10
1420022406.250,1420.022406250,9.949412188096e-10
1420022992.188,1420.022992187,1.080614160789e-09
1420023578.125,1420.023578125,9.340534085183e-10
1420024164.062,1420.024164062,1.035169098058e-09
1420024750.000,1420.024750000,9.669940692525e-10
1420025335.938,1420.025335937,9.676706768978e-10
1420025921.875,1420.025921875,1.096100840728e-09
1420026507.812,1420.026507813,1.113202028721e-09
1420027093.750,1420.027093750,9.125078582741e-10
1420027679.688,1420.027679688,8.493466052718e-10
1420028265.625,1420.028265625,8.705286735819e-10
1420028851.562,1420.028851562,9.202361207582e-10
1420029437.500,1420.029437500,9.486328477327e-10
1420030023.438,1420.030023437,1.010950867706e-09
1420030609.375,1420.030609375,9.795360771087e-10
1420031195.312,1420.031195312,1.002702205809e-09
1420031781.250,1420.031781250,9.804598986138e-10
1420032367.188,1420.032367188,9.227699318535e-10
1420032953.125,1420.032953125,9.663314033831e-10
1420033539.062,1420.033539063,9.637533137206e-10
1420034125.000,1420.034125000,9.563940868292e-10
1420034710.938,1420.034710937,9.697974132185e-10
1420035296.875,1420.035296875,1.491376472350e-09
1420035882.812,1420.035882812,3.194721376808e-09
1420036468.750,1420.036468750,1.680692437044e-09
1420037054.688,1420.037054687,9.341343754822e-10
1420037640.625,1420.037640625,9.327244443304e-10
1420038226.562,1420.038226563,9.993240121075e-10
1420038812.500,1420.038812500,9.132149628207e-10
1420039398.438,1420.039398438,8.779777584152e-10
1420039984.375,1420.039984375,9.281874744082e-10
1420040570.312,1420.040570312,9.310078003787e-10
1420041156.250,1420.041156250,8.808700470074e-10
1420041742.188,1420.041742187,8.401965252766e-10
1420042328.125,1420.042328125,9.304582423105e-10
1420042914.062,1420.042914062,8.493195618452e-10
1420043500.000,1420.043500000,9.188805750798e-10
1420044085.938,1420.044085938,1.000879089721e-09
1420044671.875,1420.044671875,9.777085019393e-10
1420045257.812,1420.045257813,9.328723705859e-10
1420045843.750,1420.045843750,8.882565614765e-10
1420046429.688,1420.046429687,8.669012897349e-10
1420047015.625,1420.047015625,9.239585208680e-10
1420047601.562,1420.047601562,9.047594033481e-10
1420048187.500,1420.048187500,9.199134894788e-10
1420048773.438,1420.048773437,8.927196048243e-10
1420049359.375,1420.049359375,8.442205802195e-10
1420049945.312,1420.049945313,9.321258072397e-10
1420050531.250,1420.050531250,9.256180419158e-10
1420051117.188,1420.051117188,8.234238366448e-10
1420051703.125,1420.051703125,8.270436103386e-10
1420052289.062,1420.052289062,8.158715268744e-10
1420052875.000,1420.052875000,9.435708125428e-10
1420053460.938,1420.053460937,2.789337049681e-09
1420054046.875,1420.054046875,3.203709839008e-09
1420054632.812,1420.054632812,1.063410200026e-09
1420055218.750,1420.055218750,9.182021644737e-10
1420055804.688,1420.055804688,8.592341675907e-10
1420056390.625,1420.056390625,8.182016804438e-10
1420056976.562,1420.056976563,8.415140502402e-10
1420057562.500,1420.057562500,9.032634005589e-10
1420058148.438,1420.058148437,8.754307413879e-10
1420058734.375,1420.058734375,8.954332762665e-10
1420059320.312,1420.059320312,8.747188152477e-10
1420059906.250,1420.059906250,8.962639661231e-10
1420060492.188,1420.060492187,9.006412901089e-10
1420061078.125,1420.061078125,8.514598187138e-10
1420061664.062,1420.061664063,8.217956302291e-10
1420062250.000,1420.062250000,8.348784041505e-10
1420062835.938,1420.062835938,8.257443103194e-10
1420063421.875,1420.063421875,9.194594375103e-10
1420064007.812,1420.064007812,9.503105668120e-10
1420064593.750,1420.064593750,9.102715773376e-10
1420065179.688,1420.065179687,8.575204030858e-10
1420065765.625,1420.065765625,8.836842635688e-10
1420066351.562,1420.066351562,9.001778957683e-10
1420066937.500,1420.066937500,9.281081746437e-10
1420067523.438,1420.067523438,1.005142001113e-09
1420068109.375,1420.068109375,9.355639671564e-10
1420068695.312,1420.068695313,9.664748597716e-10
1420069281.250,1420.069281250,9.947872084905e-10
1420069867.188,1420.069867187,9.108769290133e-10
1420070453.125,1420.070453125,9.092625225388e-10
1420071039.062,1420.071039062,8.653595357095e-10
1420071625.000,1420.071625000,9.125206213786e-10
1420072210.938,1420.072210937,1.029595097813e-09
1420072796.875,1420.072796875,2.090654420300e-09
1420073382.812,1420.073382813,5.418091075176e-09
