# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-05-12T20:13:31.188684+00:00"",""load_label"":""50ohm_termination"",""scan_index"":13,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420705800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419506000.000,1419.506000000,3.128553977164e-10
1419506585.938,1419.506585937,3.125566758978e-10
1419507171.875,1419.507171875,3.052163249148e-10
1419507757.812,1419.507757812,3.033382886645e-10
1419508343.750,1419.508343750,3.037331875747e-10
1419508929.688,1419.508929688,3.096675530632e-10
1419509515.625,1419.509515625,3.072105988137e-10
1419510101.562,1419.510101563,3.083614812883e-10
1419510687.500,1419.510687500,3.156672236512e-10
1419511273.438,1419.511273437,3.090502444657e-10
1419511859.375,1419.511859375,2.986456747176e-10
1419512445.312,1419.512445312,3.001862793228e-10
1419513031.250,1419.513031250,3.001281252367e-10
1419513617.188,1419.513617187,3.021680172583e-10
1419514203.125,1419.514203125,3.039419750736e-10
1419514789.062,1419.514789063,3.109265894260e-10
1419515375.000,1419.515375000,3.093565082742e-10
1419515960.938,1419.515960938,3.108142289261e-10
1419516546.875,1419.516546875,2.985137011295e-10
1419517132.812,1419.517132812,3.040452372282e-10
1419517718.750,1419.517718750,3.059467464535e-10
1419518304.688,1419.518304687,3.058841820154e-10
1419518890.625,1419.518890625,3.066371447481e-10
1419519476.562,1419.519476562,3.062751153531e-10
1419520062.500,1419.520062500,3.072783519454e-10
1419520648.438,1419.520648438,3.109298579636e-10
1419521234.375,1419.521234375,3.078961996792e-10
1419521820.312,1419.521820313,3.026048614311e-10
1419522406.250,1419.522406250,3.055163647103e-10
1419522992.188,1419.522992187,3.056634090553e-10
1419523578.125,1419.523578125,3.049496056449e-10
1419524164.062,1419.524164062,3.006312552294e-10
1419524750.000,1419.524750000,3.021623156101e-10
1419525335.938,1419.525335937,3.069300005497e-10
1419525921.875,1419.525921875,3.068204792624e-10
1419526507.812,1419.526507813,3.069149376560e-10
1419527093.750,1419.527093750,3.036839060330e-10
1419527679.688,1419.527679688,2.995147519523e-10
1419528265.625,1419.528265625,2.992018965800e-10
1419528851.562,1419.528851562,2.997616014221e-10
1419529437.500,1419.529437500,3.102827247139e-10
1419530023.438,1419.530023437,3.028628882046e-10
1419530609.375,1419.530609375,2.950149468370e-10
1419531195.312,1419.531195312,3.048431954640e-10
1419531781.250,1419.531781250,3.008303619642e-10
1419532367.188,1419.532367188,3.010296001558e-10
1419532953.125,1419.532953125,3.038054772847e-10
1419533539.062,1419.533539063,3.061301941539e-10
1419534125.000,1419.534125000,3.022108749958e-10
1419534710.938,1419.534710937,3.074316805408e-10
1419535296.875,1419.535296875,3.032799177005e-10
1419535882.812,1419.535882812,2.974586436804e-10
1419536468.750,1419.536468750,3.042080893079e-10
1419537054.688,1419.537054687,3.056934078138e-10
1419537640.625,1419.537640625,3.014664740020e-10
1419538226.562,1419.538226563,3.049800696167e-10
1419538812.500,1419.538812500,3.016933313191e-10
1419539398.438,1419.539398438,2.993181578148e-10
1419539984.375,1419.539984375,2.982115952537e-10
1419540570.312,1419.540570312,3.010572045652e-10
1419541156.250,1419.541156250,3.070905283876e-10
1419541742.188,1419.541742187,3.071734290406e-10
1419542328.125,1419.542328125,2.941361938852e-10
1419542914.062,1419.542914062,2.950788776541e-10
1419543500.000,1419.543500000,3.025471019284e-10
1419544085.938,1419.544085938,3.071883138829e-10
1419544671.875,1419.544671875,2.987234712087e-10
1419545257.812,1419.545257813,2.928592203703e-10
1419545843.750,1419.545843750,2.936565470111e-10
1419546429.688,1419.546429687,3.133666038515e-10
1419547015.625,1419.547015625,3.052574905127e-10
1419547601.562,1419.547601562,3.014876394503e-10
1419548187.500,1419.548187500,3.086749533904e-10
1419548773.438,1419.548773437,3.118745616551e-10
