# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-07-22T17:49:07.226594+00:00"",""target_name"":""galactic_plane"",""scan_index"":2,""scan_count"":10,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420806000.000,1420.806000000,2.348871843141e-10
1420806585.938,1420.806585937,2.360640540138e-10
1420807171.875,1420.807171875,2.375872124194e-10
1420807757.812,1420.807757813,2.318456849721e-10
1420808343.750,1420.808343750,2.320216221446e-10
1420808929.688,1420.808929688,2.274445882434e-10
1420809515.625,1420.809515625,2.315299177059e-10
1420810101.562,1420.810101562,2.319348969086e-10
1420810687.500,1420.810687500,2.287232698510e-10
1420811273.438,1420.811273437,2.303251962872e-10
1420811859.375,1420.811859375,2.347244766464e-10
1420812445.312,1420.812445312,2.306534568308e-10
1420813031.250,1420.813031250,2.284255184215e-10
1420813617.188,1420.813617188,2.261400193557e-10
1420814203.125,1420.814203125,2.257600144470e-10
1420814789.062,1420.814789063,2.277327755642e-10
1420815375.000,1420.815375000,2.320206473333e-10
1420815960.938,1420.815960937,2.305526144295e-10
1420816546.875,1420.816546875,2.300164699843e-10
1420817132.812,1420.817132812,2.305052999828e-10
1420817718.750,1420.817718750,2.276482341497e-10
1420818304.688,1420.818304687,2.292857182807e-10
1420818890.625,1420.818890625,2.273407660661e-10
1420819476.562,1420.819476563,2.273560068710e-10
1420820062.500,1420.820062500,2.328619467279e-10
1420820648.438,1420.820648438,2.283643672819e-10
1420821234.375,1420.821234375,2.262429022785e-10
1420821820.312,1420.821820312,2.259189447533e-10
1420822406.250,1420.822406250,2.218619660013e-10
1420822992.188,1420.822992187,2.269385030792e-10
1420823578.125,1420.823578125,2.280018034890e-10
1420824164.062,1420.824164062,2.317099105429e-10
1420824750.000,1420.824750000,2.309584598996e-10
1420825335.938,1420.825335938,2.291020882503e-10
1420825921.875,1420.825921875,2.303993944736e-10
1420826507.812,1420.826507813,2.274139507883e-10
1420827093.750,1420.827093750,2.267603397224e-10
1420827679.688,1420.827679687,2.209722075812e-10
1420828265.625,1420.828265625,2.224705454559e-10
1420828851.562,1420.828851562,2.257730030531e-10
1420829437.500,1420.829437500,2.268311551681e-10
1420830023.438,1420.830023437,2.250088987429e-10
1420830609.375,1420.830609375,2.286475940037e-10
1420831195.312,1420.831195313,2.225827321435e-10
1420831781.250,1420.831781250,2.221162454215e-10
1420832367.188,1420.832367188,2.205852613185e-10
1420832953.125,1420.832953125,2.227878040152e-10
1420833539.062,1420.833539062,2.231557491689e-10
1420834125.000,1420.834125000,2.296639556623e-10
1420834710.938,1420.834710937,2.252581258457e-10
1420835296.875,1420.835296875,2.261032596734e-10
