# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-05-12T19:47:28.124262+00:00"",""target_name"":""galactic_plane"",""scan_index"":18,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420405800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,4.433001310920e-10
1419206585.938,1419.206585937,4.380153914641e-10
1419207171.875,1419.207171875,4.376761169742e-10
1419207757.812,1419.207757812,4.391765849778e-10
1419208343.750,1419.208343750,4.370569084620e-10
1419208929.688,1419.208929687,4.389843668129e-10
1419209515.625,1419.209515625,4.547157213282e-10
1419210101.562,1419.210101563,4.602750408856e-10
1419210687.500,1419.210687500,4.513352862727e-10
1419211273.438,1419.211273438,4.624263384658e-10
1419211859.375,1419.211859375,4.703861881185e-10
1419212445.312,1419.212445312,4.734296452570e-10
1419213031.250,1419.213031250,4.701742857599e-10
1419213617.188,1419.213617187,4.863035986529e-10
1419214203.125,1419.214203125,4.853356658705e-10
1419214789.062,1419.214789062,4.889347439449e-10
1419215375.000,1419.215375000,4.922332406188e-10
1419215960.938,1419.215960938,4.889336824224e-10
1419216546.875,1419.216546875,4.830758642676e-10
1419217132.812,1419.217132813,4.645948482007e-10
1419217718.750,1419.217718750,4.702728601973e-10
1419218304.688,1419.218304687,4.682669465950e-10
1419218890.625,1419.218890625,4.530818952208e-10
1419219476.562,1419.219476562,4.401110090211e-10
1419220062.500,1419.220062500,4.406784066832e-10
1419220648.438,1419.220648437,4.352262903660e-10
1419221234.375,1419.221234375,4.356477613210e-10
1419221820.312,1419.221820313,4.312401622568e-10
1419222406.250,1419.222406250,4.304614915172e-10
1419222992.188,1419.222992188,4.410272636089e-10
1419223578.125,1419.223578125,4.382339832091e-10
1419224164.062,1419.224164062,4.404138058473e-10
1419224750.000,1419.224750000,4.443679409203e-10
1419225335.938,1419.225335937,4.526334363014e-10
1419225921.875,1419.225921875,4.506489416405e-10
1419226507.812,1419.226507812,4.517093034174e-10
1419227093.750,1419.227093750,4.627102153843e-10
1419227679.688,1419.227679688,4.767752714728e-10
