# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-05-12T19:47:03.603967+00:00"",""target_name"":""galactic_plane"",""scan_index"":12,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420405800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,5.264423559262e-10
1419206585.938,1419.206585937,5.142461823404e-10
1419207171.875,1419.207171875,5.270046329062e-10
1419207757.812,1419.207757812,5.142661483937e-10
1419208343.750,1419.208343750,5.080492370290e-10
1419208929.688,1419.208929687,5.389131568378e-10
1419209515.625,1419.209515625,5.428356269776e-10
1419210101.562,1419.210101563,5.377029846732e-10
1419210687.500,1419.210687500,5.506426511153e-10
1419211273.438,1419.211273438,5.594753103019e-10
1419211859.375,1419.211859375,5.495961756657e-10
1419212445.312,1419.212445312,5.560478866878e-10
1419213031.250,1419.213031250,5.695395893459e-10
1419213617.188,1419.213617187,5.822618898117e-10
1419214203.125,1419.214203125,5.910555372421e-10
1419214789.062,1419.214789062,5.837939584343e-10
1419215375.000,1419.215375000,5.744097991175e-10
1419215960.938,1419.215960938,5.538563631597e-10
1419216546.875,1419.216546875,5.490284290331e-10
1419217132.812,1419.217132813,5.418863561314e-10
1419217718.750,1419.217718750,5.244351939953e-10
1419218304.688,1419.218304687,5.181120838271e-10
1419218890.625,1419.218890625,5.126961360276e-10
1419219476.562,1419.219476562,5.202126705134e-10
1419220062.500,1419.220062500,5.046653596345e-10
1419220648.438,1419.220648437,4.772659118073e-10
1419221234.375,1419.221234375,4.959238199998e-10
1419221820.312,1419.221820313,5.003804322223e-10
1419222406.250,1419.222406250,5.022593457676e-10
1419222992.188,1419.222992188,4.896298362559e-10
1419223578.125,1419.223578125,4.920828676620e-10
1419224164.062,1419.224164062,5.030617563110e-10
1419224750.000,1419.224750000,5.083070414785e-10
1419225335.938,1419.225335937,5.121658795693e-10
1419225921.875,1419.225921875,5.254439279509e-10
1419226507.812,1419.226507812,5.556764231474e-10
1419227093.750,1419.227093750,5.389570242210e-10
1419227679.688,1419.227679688,5.462812990149e-10
1419228265.625,1419.228265625,5.563492361698e-10
1419228851.562,1419.228851563,5.591732687083e-10
1419229437.500,1419.229437500,5.596699545876e-10
1419230023.438,1419.230023437,5.620287239551e-10
1419230609.375,1419.230609375,5.531984032094e-10
1419231195.312,1419.231195312,5.519502736076e-10
1419231781.250,1419.231781250,5.530459141413e-10
1419232367.188,1419.232367187,5.338734284638e-10
1419232953.125,1419.232953125,5.315450124314e-10
1419233539.062,1419.233539063,5.123449224606e-10
1419234125.000,1419.234125000,5.145513891535e-10
1419234710.938,1419.234710938,5.199010901690e-10
1419235296.875,1419.235296875,5.089234022689e-10
1419235882.812,1419.235882812,4.979913815652e-10
1419236468.750,1419.236468750,4.951384606935e-10
1419237054.688,1419.237054687,4.901460884734e-10
1419237640.625,1419.237640625,4.792597086687e-10
1419238226.562,1419.238226562,4.812858419633e-10
1419238812.500,1419.238812500,4.947604727482e-10
1419239398.438,1419.239398438,5.050285462787e-10
1419239984.375,1419.239984375,5.080624574690e-10
1419240570.312,1419.240570313,5.098306542304e-10
1419241156.250,1419.241156250,5.135215467886e-10
1419241742.188,1419.241742187,5.363714356759e-10
1419242328.125,1419.242328125,5.329813005515e-10
1419242914.062,1419.242914062,5.474458127034e-10
1419243500.000,1419.243500000,5.399618337388e-10
1419244085.938,1419.244085937,5.473407706119e-10
1419244671.875,1419.244671875,5.505808525349e-10
1419245257.812,1419.245257813,5.429798380439e-10
1419245843.750,1419.245843750,5.382967823473e-10
1419246429.688,1419.246429688,5.366966042063e-10
1419247015.625,1419.247015625,5.329586863859e-10
1419247601.562,1419.247601562,5.162643443588e-10
1419248187.500,1419.248187500,5.141542597595e-10
1419248773.438,1419.248773437,5.089549514931e-10
1419249359.375,1419.249359375,4.987658079534e-10
1419249945.312,1419.249945312,4.765585065676e-10
1419250531.250,1419.250531250,4.745432156895e-10
1419251117.188,1419.251117188,4.718115898435e-10
1419251703.125,1419.251703125,4.622792773836e-10
1419252289.062,1419.252289063,4.658381381141e-10
1419252875.000,1419.252875000,4.763459606454e-10
1419253460.938,1419.253460937,4.885451521552e-10
1419254046.875,1419.254046875,4.940130794736e-10
1419254632.812,1419.254632812,5.067930257866e-10
1419255218.750,1419.255218750,5.244310651471e-10
1419255804.688,1419.255804687,5.164384988638e-10
1419256390.625,1419.256390625,5.207755657905e-10
1419256976.562,1419.256976563,5.242882200673e-10
1419257562.500,1419.257562500,5.168232652883e-10
1419258148.438,1419.258148438,5.270258535898e-10
1419258734.375,1419.258734375,5.397511907489e-10
1419259320.312,1419.259320312,5.386105368821e-10
1419259906.250,1419.259906250,5.475742950537e-10
1419260492.188,1419.260492187,5.331326858946e-10
1419261078.125,1419.261078125,5.409879634906e-10
1419261664.062,1419.261664062,5.373509906598e-10
1419262250.000,1419.262250000,5.359396275068e-10
1419262835.938,1419.262835938,5.250790073366e-10
1419263421.875,1419.263421875,5.137031033435e-10
1419264007.812,1419.264007813,5.004468196341e-10
1419264593.750,1419.264593750,4.942341658751e-10
1419265179.688,1419.265179687,4.946367176782e-10
1419265765.625,1419.265765625,4.821961001533e-10
1419266351.562,1419.266351562,4.847078440244e-10
1419266937.500,1419.266937500,4.777194648485e-10
1419267523.438,1419.267523437,4.816204093766e-10
1419268109.375,1419.268109375,4.889987099348e-10
1419268695.312,1419.268695313,4.978756098067e-10
1419269281.250,1419.269281250,5.117387977370e-10
1419269867.188,1419.269867188,5.256234770525e-10
1419270453.125,1419.270453125,5.325995972087e-10
1419271039.062,1419.271039062,5.376453786030e-10
1419271625.000,1419.271625000,5.408109185845e-10
1419272210.938,1419.272210937,5.454831468518e-10
1419272796.875,1419.272796875,5.538863259366e-10
1419273382.812,1419.273382812,5.526304126499e-10
1419273968.750,1419.273968750,5.350176292631e-10
1419274554.688,1419.274554688,5.385850673644e-10
1419275140.625,1419.275140625,5.376549811627e-10
1419275726.562,1419.275726563,5.252476634553e-10
1419276312.500,1419.276312500,5.447859846354e-10
1419276898.438,1419.276898437,5.441988486169e-10
1419277484.375,1419.277484375,5.379433205390e-10
