# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-05-12T19:47:36.172795+00:00"",""target_name"":""galactic_plane"",""scan_index"":20,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420405800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,5.314841593147e-10
1419206585.938,1419.206585937,5.298967811877e-10
1419207171.875,1419.207171875,5.320133099089e-10
1419207757.812,1419.207757812,5.192664166037e-10
1419208343.750,1419.208343750,5.229567001740e-10
1419208929.688,1419.208929687,5.424265713980e-10
1419209515.625,1419.209515625,5.388024771932e-10
1419210101.562,1419.210101563,5.413583362509e-10
1419210687.500,1419.210687500,5.562082222339e-10
1419211273.438,1419.211273438,5.608702446143e-10
1419211859.375,1419.211859375,5.829596963137e-10
1419212445.312,1419.212445312,6.013933035064e-10
1419213031.250,1419.213031250,5.715238820232e-10
1419213617.188,1419.213617187,5.709966823752e-10
1419214203.125,1419.214203125,6.098848336544e-10
1419214789.062,1419.214789062,6.090106474965e-10
1419215375.000,1419.215375000,5.917156211444e-10
1419215960.938,1419.215960938,5.728983787330e-10
1419216546.875,1419.216546875,5.785244719086e-10
1419217132.812,1419.217132813,5.554464929685e-10
1419217718.750,1419.217718750,5.479324777074e-10
1419218304.688,1419.218304687,5.514505679114e-10
1419218890.625,1419.218890625,5.377255271036e-10
1419219476.562,1419.219476562,5.337537443253e-10
1419220062.500,1419.220062500,5.118282063531e-10
1419220648.438,1419.220648437,4.999253306861e-10
1419221234.375,1419.221234375,5.128736564579e-10
1419221820.312,1419.221820313,5.219778010798e-10
1419222406.250,1419.222406250,5.120706771570e-10
1419222992.188,1419.222992188,5.224899353430e-10
1419223578.125,1419.223578125,5.227710884687e-10
1419224164.062,1419.224164062,5.211187395926e-10
1419224750.000,1419.224750000,5.325289808192e-10
1419225335.938,1419.225335937,5.340818442585e-10
1419225921.875,1419.225921875,5.356275533566e-10
1419226507.812,1419.226507812,5.554733672860e-10
1419227093.750,1419.227093750,5.571373652997e-10
1419227679.688,1419.227679688,5.677250637560e-10
1419228265.625,1419.228265625,5.728472500112e-10
1419228851.562,1419.228851563,5.822753923824e-10
1419229437.500,1419.229437500,5.801798792198e-10
1419230023.438,1419.230023437,5.829254721259e-10
1419230609.375,1419.230609375,5.653504158401e-10
1419231195.312,1419.231195312,5.680954666151e-10
1419231781.250,1419.231781250,5.488986820176e-10
1419232367.188,1419.232367187,5.538479721848e-10
1419232953.125,1419.232953125,5.518441369066e-10
1419233539.062,1419.233539063,5.341656321037e-10
1419234125.000,1419.234125000,5.161725153225e-10
1419234710.938,1419.234710938,5.115857397551e-10
1419235296.875,1419.235296875,5.080298836160e-10
1419235882.812,1419.235882812,4.903634472795e-10
1419236468.750,1419.236468750,4.966804912299e-10
1419237054.688,1419.237054687,5.025915979165e-10
1419237640.625,1419.237640625,5.223125389755e-10
1419238226.562,1419.238226562,5.214710781383e-10
1419238812.500,1419.238812500,5.043845938287e-10
1419239398.438,1419.239398438,5.045855011459e-10
1419239984.375,1419.239984375,5.079899983486e-10
1419240570.312,1419.240570313,5.340373035380e-10
1419241156.250,1419.241156250,5.381080206107e-10
1419241742.188,1419.241742187,5.551317533955e-10
1419242328.125,1419.242328125,5.546247522298e-10
1419242914.062,1419.242914062,5.651707628397e-10
1419243500.000,1419.243500000,5.764158444258e-10
1419244085.938,1419.244085937,5.744888197466e-10
1419244671.875,1419.244671875,5.671518544381e-10
1419245257.812,1419.245257813,5.751586702056e-10
1419245843.750,1419.245843750,5.483443522261e-10
1419246429.688,1419.246429688,5.331571668007e-10
1419247015.625,1419.247015625,5.414312201082e-10
1419247601.562,1419.247601562,5.361719059790e-10
1419248187.500,1419.248187500,5.389375326007e-10
1419248773.438,1419.248773437,5.145553025847e-10
1419249359.375,1419.249359375,5.229684958654e-10
1419249945.312,1419.249945312,5.043921248547e-10
1419250531.250,1419.250531250,5.019797079966e-10
1419251117.188,1419.251117188,5.080363286241e-10
1419251703.125,1419.251703125,5.106675223779e-10
1419252289.062,1419.252289063,5.107579933760e-10
1419252875.000,1419.252875000,4.979540998825e-10
1419253460.938,1419.253460937,4.952948863895e-10
1419254046.875,1419.254046875,5.160081795189e-10
1419254632.812,1419.254632812,5.105061025782e-10
1419255218.750,1419.255218750,5.264966411233e-10
1419255804.688,1419.255804687,5.362753664116e-10
1419256390.625,1419.256390625,5.402970407321e-10
1419256976.562,1419.256976563,5.528783527951e-10
1419257562.500,1419.257562500,5.574250407792e-10
1419258148.438,1419.258148438,5.673566014810e-10
1419258734.375,1419.258734375,5.687752486074e-10
1419259320.312,1419.259320312,5.586198133830e-10
1419259906.250,1419.259906250,5.644132239699e-10
1419260492.188,1419.260492187,5.479371902677e-10
1419261078.125,1419.261078125,5.567368270968e-10
1419261664.062,1419.261664062,5.563384535516e-10
1419262250.000,1419.262250000,5.419872982450e-10
1419262835.938,1419.262835938,5.181192686107e-10
1419263421.875,1419.263421875,5.224067857492e-10
1419264007.812,1419.264007813,5.365709640605e-10
1419264593.750,1419.264593750,5.205696202665e-10
1419265179.688,1419.265179687,5.037759390700e-10
1419265765.625,1419.265765625,4.900156690089e-10
1419266351.562,1419.266351562,4.805615543434e-10
1419266937.500,1419.266937500,4.950708344671e-10
1419267523.438,1419.267523437,5.010804336983e-10
1419268109.375,1419.268109375,5.088578169848e-10
1419268695.312,1419.268695313,5.029232216882e-10
1419269281.250,1419.269281250,5.131987699677e-10
1419269867.188,1419.269867188,5.319767672657e-10
1419270453.125,1419.270453125,5.299427478934e-10
1419271039.062,1419.271039062,5.353418983242e-10
1419271625.000,1419.271625000,5.413419681286e-10
