# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:51.265449+00:00"",""load_label"":""50ohm_termination"",""scan_index"":3,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1417606000.000,1417.606000000,3.146774819689e-10
1417606585.938,1417.606585938,3.168242891997e-10
1417607171.875,1417.607171875,3.087798844718e-10
1417607757.812,1417.607757813,3.066684189642e-10
1417608343.750,1417.608343750,3.096867037991e-10
1417608929.688,1417.608929687,3.104996118731e-10
1417609515.625,1417.609515625,3.004928475585e-10
1417610101.562,1417.610101562,2.967438871592e-10
1417610687.500,1417.610687500,3.087050435110e-10
1417611273.438,1417.611273437,3.030798344352e-10
1417611859.375,1417.611859375,3.071195199223e-10
1417612445.312,1417.612445313,3.161397224431e-10
1417613031.250,1417.613031250,3.109449351302e-10
1417613617.188,1417.613617188,3.020623290915e-10
1417614203.125,1417.614203125,3.067365755132e-10
1417614789.062,1417.614789062,3.042473468760e-10
1417615375.000,1417.615375000,2.987198393433e-10
1417615960.938,1417.615960937,3.062870832251e-10
1417616546.875,1417.616546875,3.047482617511e-10
1417617132.812,1417.617132812,3.039942345232e-10
1417617718.750,1417.617718750,3.066274677952e-10
1417618304.688,1417.618304688,3.011149222911e-10
1417618890.625,1417.618890625,2.993784360372e-10
1417619476.562,1417.619476563,3.011566165882e-10
1417620062.500,1417.620062500,3.009976376630e-10
1417620648.438,1417.620648437,3.090375884323e-10
1417621234.375,1417.621234375,3.109861325132e-10
1417621820.312,1417.621820312,2.968096783526e-10
1417622406.250,1417.622406250,2.995995865375e-10
1417622992.188,1417.622992187,3.130590474831e-10
1417623578.125,1417.623578125,3.090462429645e-10
1417624164.062,1417.624164063,3.081334133076e-10
1417624750.000,1417.624750000,3.061424897846e-10
1417625335.938,1417.625335938,2.978048141191e-10
1417625921.875,1417.625921875,2.966029701808e-10
1417626507.812,1417.626507812,2.980618262555e-10
1417627093.750,1417.627093750,3.040108023204e-10
1417627679.688,1417.627679687,3.088811849782e-10
1417628265.625,1417.628265625,2.994029493032e-10
1417628851.562,1417.628851562,2.927927899389e-10
1417629437.500,1417.629437500,2.965024083424e-10
1417630023.438,1417.630023438,2.966272161751e-10
1417630609.375,1417.630609375,3.000070833979e-10
1417631195.312,1417.631195313,3.035845608437e-10
1417631781.250,1417.631781250,2.994319956153e-10
1417632367.188,1417.632367187,3.038608546002e-10
1417632953.125,1417.632953125,3.041995186864e-10
1417633539.062,1417.633539062,2.982603777456e-10
1417634125.000,1417.634125000,2.925039249966e-10
1417634710.938,1417.634710937,2.905859603168e-10
1417635296.875,1417.635296875,2.947691806454e-10
1417635882.812,1417.635882813,2.962389616027e-10
1417636468.750,1417.636468750,2.982787512703e-10
1417637054.688,1417.637054688,3.028435732960e-10
1417637640.625,1417.637640625,3.082264231490e-10
1417638226.562,1417.638226562,3.043566571117e-10
1417638812.500,1417.638812500,2.971476916766e-10
1417639398.438,1417.639398437,2.965531887865e-10
1417639984.375,1417.639984375,2.981802889546e-10
1417640570.312,1417.640570312,3.036085324314e-10
1417641156.250,1417.641156250,2.987653780731e-10
1417641742.188,1417.641742188,3.008317351775e-10
1417642328.125,1417.642328125,2.993185622901e-10
1417642914.062,1417.642914063,2.960598327799e-10
1417643500.000,1417.643500000,3.038221627694e-10
1417644085.938,1417.644085937,3.002077093385e-10
1417644671.875,1417.644671875,2.983549812376e-10
1417645257.812,1417.645257812,3.023997129102e-10
1417645843.750,1417.645843750,3.006135370594e-10
1417646429.688,1417.646429687,2.964002033273e-10
1417647015.625,1417.647015625,2.915396402766e-10
1417647601.562,1417.647601563,2.982656776443e-10
1417648187.500,1417.648187500,3.013268101790e-10
1417648773.438,1417.648773438,2.946474087649e-10
1417649359.375,1417.649359375,2.946056495238e-10
1417649945.312,1417.649945312,2.999344151048e-10
1417650531.250,1417.650531250,3.024643577911e-10
1417651117.188,1417.651117187,3.012438288060e-10
1417651703.125,1417.651703125,2.973685996622e-10
1417652289.062,1417.652289062,2.926452564651e-10
1417652875.000,1417.652875000,2.936188354223e-10
1417653460.938,1417.653460938,2.993600489955e-10
1417654046.875,1417.654046875,2.901499464021e-10
1417654632.812,1417.654632813,2.841960672565e-10
1417655218.750,1417.655218750,2.944727694716e-10
1417655804.688,1417.655804687,3.010559609786e-10
1417656390.625,1417.656390625,2.970139820586e-10
1417656976.562,1417.656976562,2.980780401117e-10
1417657562.500,1417.657562500,2.974306280848e-10
1417658148.438,1417.658148437,2.970511687384e-10
1417658734.375,1417.658734375,3.078885453218e-10
1417659320.312,1417.659320313,3.040157711206e-10
1417659906.250,1417.659906250,3.001415607878e-10
1417660492.188,1417.660492188,2.951910372089e-10
1417661078.125,1417.661078125,2.847926290761e-10
1417661664.062,1417.661664062,2.864261784203e-10
1417662250.000,1417.662250000,2.956781550817e-10
1417662835.938,1417.662835937,2.962430192954e-10
1417663421.875,1417.663421875,2.933152702072e-10
1417664007.812,1417.664007812,3.026840977248e-10
1417664593.750,1417.664593750,3.032087015624e-10
1417665179.688,1417.665179688,3.105673737664e-10
1417665765.625,1417.665765625,3.111363137957e-10
1417666351.562,1417.666351563,3.012627339938e-10
1417666937.500,1417.666937500,3.018895277446e-10
1417667523.438,1417.667523437,2.951665243024e-10
1417668109.375,1417.668109375,2.955092156728e-10
1417668695.312,1417.668695312,2.963759884935e-10
1417669281.250,1417.669281250,3.064472871726e-10
1417669867.188,1417.669867187,3.087558179598e-10
1417670453.125,1417.670453125,2.989844378061e-10
1417671039.062,1417.671039063,2.926453857077e-10
1417671625.000,1417.671625000,2.983593699028e-10
1417672210.938,1417.672210938,3.000086505714e-10
1417672796.875,1417.672796875,3.050964269921e-10
1417673382.812,1417.673382812,3.113533359764e-10
1417673968.750,1417.673968750,3.081230829304e-10
1417674554.688,1417.674554687,3.047986911335e-10
1417675140.625,1417.675140625,3.075222627378e-10
1417675726.562,1417.675726562,3.078946270618e-10
1417676312.500,1417.676312500,2.992864974354e-10
1417676898.438,1417.676898438,3.023788877922e-10
1417677484.375,1417.677484375,3.133531670652e-10
1417678070.312,1417.678070313,3.080724768562e-10
1417678656.250,1417.678656250,3.084079523177e-10
1417679242.188,1417.679242187,3.116900397767e-10
1417679828.125,1417.679828125,3.182374686723e-10
1417680414.062,1417.680414062,3.110980418220e-10
1417681000.000,1417.681000000,3.105345499958e-10
1417681585.938,1417.681585937,3.116176247416e-10
1417682171.875,1417.682171875,3.177605737469e-10
1417682757.812,1417.682757813,3.104013758662e-10
1417683343.750,1417.683343750,3.090209045171e-10
1417683929.688,1417.683929688,3.107767991123e-10
1417684515.625,1417.684515625,3.105417073909e-10
1417685101.562,1417.685101562,3.013396890733e-10
1417685687.500,1417.685687500,3.068424583543e-10
1417686273.438,1417.686273437,3.111772380321e-10
1417686859.375,1417.686859375,3.064299216861e-10
1417687445.312,1417.687445312,3.119092950986e-10
1417688031.250,1417.688031250,3.164632695513e-10
1417688617.188,1417.688617188,3.198712007396e-10
1417689203.125,1417.689203125,3.190551264910e-10
1417689789.062,1417.689789063,3.169385476343e-10
1417690375.000,1417.690375000,3.168083514742e-10
1417690960.938,1417.690960937,3.136617805942e-10
1417691546.875,1417.691546875,3.271172938424e-10
1417692132.812,1417.692132812,3.274094765911e-10
1417692718.750,1417.692718750,3.213829059018e-10
1417693304.688,1417.693304687,3.236221709109e-10
1417693890.625,1417.693890625,3.257879278535e-10
1417694476.562,1417.694476563,3.276751514783e-10
1417695062.500,1417.695062500,3.341048714110e-10
1417695648.438,1417.695648438,3.373847773185e-10
1417696234.375,1417.696234375,3.316240184141e-10
1417696820.312,1417.696820312,3.253251768749e-10
1417697406.250,1417.697406250,3.192771996414e-10
1417697992.188,1417.697992187,3.234070499641e-10
1417698578.125,1417.698578125,3.281308656989e-10
1417699164.062,1417.699164062,3.218338516871e-10
1417699750.000,1417.699750000,3.145858482405e-10
1417700335.938,1417.700335938,3.259595279988e-10
1417700921.875,1417.700921875,3.258388502463e-10
1417701507.812,1417.701507813,3.260899598631e-10
1417702093.750,1417.702093750,3.344324497006e-10
1417702679.688,1417.702679687,3.299355473298e-10
1417703265.625,1417.703265625,3.209541758785e-10
1417703851.562,1417.703851562,3.294345274768e-10
1417704437.500,1417.704437500,3.262182536231e-10
1417705023.438,1417.705023437,3.419246697416e-10
1417705609.375,1417.705609375,3.499817908054e-10
1417706195.312,1417.706195313,3.366106121754e-10
1417706781.250,1417.706781250,3.335312260560e-10
1417707367.188,1417.707367188,3.385325935455e-10
1417707953.125,1417.707953125,3.406750372563e-10
1417708539.062,1417.708539062,3.417261918207e-10
1417709125.000,1417.709125000,3.438666587700e-10
1417709710.938,1417.709710937,3.400671040161e-10
1417710296.875,1417.710296875,3.406579559194e-10
1417710882.812,1417.710882812,3.456308479575e-10
1417711468.750,1417.711468750,3.548751132048e-10
1417712054.688,1417.712054688,3.493678408064e-10
1417712640.625,1417.712640625,3.524368167856e-10
1417713226.562,1417.713226563,3.528046834646e-10
1417713812.500,1417.713812500,3.543322115016e-10
1417714398.438,1417.714398437,3.507199885808e-10
1417714984.375,1417.714984375,3.534111611335e-10
1417715570.312,1417.715570312,3.591215336435e-10
1417716156.250,1417.716156250,3.656079882859e-10
1417716742.188,1417.716742187,3.686833023985e-10
1417717328.125,1417.717328125,3.598746053864e-10
1417717914.062,1417.717914063,3.679027618109e-10
1417718500.000,1417.718500000,3.714851666458e-10
1417719085.938,1417.719085938,3.573191643668e-10
1417719671.875,1417.719671875,3.565426030940e-10
1417720257.812,1417.720257812,3.650849882250e-10
1417720843.750,1417.720843750,3.583519887021e-10
1417721429.688,1417.721429687,3.677665450272e-10
1417722015.625,1417.722015625,3.675397751886e-10
1417722601.562,1417.722601562,3.702369308460e-10
1417723187.500,1417.723187500,3.713572572566e-10
1417723773.438,1417.723773438,3.674515329644e-10
1417724359.375,1417.724359375,3.713301468565e-10
1417724945.312,1417.724945313,3.697358286753e-10
1417725531.250,1417.725531250,3.678846030862e-10
1417726117.188,1417.726117187,3.627354679670e-10
1417726703.125,1417.726703125,3.582560272685e-10
1417727289.062,1417.727289062,3.639086673326e-10
1417727875.000,1417.727875000,3.804296002597e-10
1417728460.938,1417.728460937,3.791893875414e-10
1417729046.875,1417.729046875,3.832833519395e-10
1417729632.812,1417.729632813,3.885884890418e-10
1417730218.750,1417.730218750,3.863892888513e-10
1417730804.688,1417.730804688,3.825019680141e-10
1417731390.625,1417.731390625,3.841946304199e-10
1417731976.562,1417.731976562,3.863067433555e-10
1417732562.500,1417.732562500,3.798312829907e-10
1417733148.438,1417.733148437,3.828156154494e-10
1417733734.375,1417.733734375,3.905178890927e-10
1417734320.312,1417.734320312,3.916044883717e-10
1417734906.250,1417.734906250,3.922946782206e-10
1417735492.188,1417.735492188,3.906950694862e-10
1417736078.125,1417.736078125,3.895874401453e-10
1417736664.062,1417.736664063,3.942472152153e-10
1417737250.000,1417.737250000,3.904697107728e-10
1417737835.938,1417.737835937,3.780916545345e-10
1417738421.875,1417.738421875,3.845584146612e-10
1417739007.812,1417.739007812,3.992240276155e-10
1417739593.750,1417.739593750,4.032283426115e-10
1417740179.688,1417.740179687,3.948748880452e-10
1417740765.625,1417.740765625,3.945142318964e-10
1417741351.562,1417.741351563,3.953599430606e-10
1417741937.500,1417.741937500,3.914180672591e-10
1417742523.438,1417.742523438,3.942128001252e-10
1417743109.375,1417.743109375,4.030380745712e-10
1417743695.312,1417.743695312,3.971381317833e-10
1417744281.250,1417.744281250,4.100817989871e-10
1417744867.188,1417.744867187,4.167974395193e-10
1417745453.125,1417.745453125,4.075829394341e-10
1417746039.062,1417.746039062,4.082307244891e-10
1417746625.000,1417.746625000,4.154357871656e-10
1417747210.938,1417.747210938,4.101742753549e-10
1417747796.875,1417.747796875,4.166368367464e-10
1417748382.812,1417.748382813,4.247431493032e-10
1417748968.750,1417.748968750,4.234564249699e-10
1417749554.688,1417.749554687,4.122457991186e-10
1417750140.625,1417.750140625,4.221405291316e-10
1417750726.562,1417.750726562,4.291543848206e-10
1417751312.500,1417.751312500,4.255539128122e-10
1417751898.438,1417.751898437,4.227550267622e-10
1417752484.375,1417.752484375,4.105302167664e-10
1417753070.312,1417.753070313,4.252785269908e-10
1417753656.250,1417.753656250,4.190659575155e-10
1417754242.188,1417.754242188,4.129949740427e-10
1417754828.125,1417.754828125,4.339400781379e-10
1417755414.062,1417.755414062,4.328716432959e-10
1417756000.000,1417.756000000,4.320087408149e-10
1417756585.938,1417.756585937,4.421369580663e-10
1417757171.875,1417.757171875,4.379712608317e-10
1417757757.812,1417.757757812,4.412836301969e-10
1417758343.750,1417.758343750,4.439752781266e-10
1417758929.688,1417.758929688,4.519323083630e-10
1417759515.625,1417.759515625,4.475712846616e-10
1417760101.562,1417.760101563,4.506944733251e-10
1417760687.500,1417.760687500,4.615194305203e-10
1417761273.438,1417.761273437,4.465448780874e-10
1417761859.375,1417.761859375,4.475052310957e-10
1417762445.312,1417.762445312,4.519779671980e-10
1417763031.250,1417.763031250,4.492174316159e-10
1417763617.188,1417.763617187,4.444339461208e-10
1417764203.125,1417.764203125,4.475851739297e-10
1417764789.062,1417.764789063,4.516540317905e-10
1417765375.000,1417.765375000,4.550799521875e-10
1417765960.938,1417.765960938,4.634931324913e-10
1417766546.875,1417.766546875,4.644246944913e-10
