# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:34.736925+00:00"",""load_label"":""50ohm_termination"",""scan_index"":2,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1418406000.000,1418.406000000,3.111253326365e-10
1418406585.938,1418.406585938,3.122177039969e-10
1418407171.875,1418.407171875,3.094225206683e-10
1418407757.812,1418.407757812,3.063549029025e-10
1418408343.750,1418.408343750,3.061569408946e-10
1418408929.688,1418.408929687,3.084739862932e-10
1418409515.625,1418.409515625,3.148332258226e-10
1418410101.562,1418.410101562,3.036608143637e-10
1418410687.500,1418.410687500,3.072233643027e-10
1418411273.438,1418.411273438,3.114180976097e-10
1418411859.375,1418.411859375,3.094092816843e-10
1418412445.312,1418.412445313,3.034726847024e-10
1418413031.250,1418.413031250,2.993164469547e-10
1418413617.188,1418.413617187,3.007592657358e-10
1418414203.125,1418.414203125,3.034645471919e-10
1418414789.062,1418.414789062,2.962246875916e-10
1418415375.000,1418.415375000,2.999910178053e-10
1418415960.938,1418.415960937,2.989233802403e-10
1418416546.875,1418.416546875,3.022652814463e-10
1418417132.812,1418.417132813,2.984403807971e-10
1418417718.750,1418.417718750,3.056698128256e-10
1418418304.688,1418.418304688,3.038618283057e-10
1418418890.625,1418.418890625,2.960788077599e-10
1418419476.562,1418.419476562,3.063987694287e-10
1418420062.500,1418.420062500,2.980621317595e-10
1418420648.438,1418.420648437,2.961928829217e-10
1418421234.375,1418.421234375,2.963078949976e-10
1418421820.312,1418.421820312,2.980378608575e-10
1418422406.250,1418.422406250,2.971270615126e-10
1418422992.188,1418.422992188,3.015465805811e-10
1418423578.125,1418.423578125,2.954992826424e-10
1418424164.062,1418.424164063,2.868039740829e-10
1418424750.000,1418.424750000,2.908946253033e-10
1418425335.938,1418.425335937,2.948615404553e-10
1418425921.875,1418.425921875,2.998350147557e-10
1418426507.812,1418.426507812,3.088080725956e-10
1418427093.750,1418.427093750,3.041897787046e-10
1418427679.688,1418.427679687,3.046762305921e-10
1418428265.625,1418.428265625,3.084949374591e-10
1418428851.562,1418.428851563,3.010266165251e-10
1418429437.500,1418.429437500,2.957763159521e-10
1418430023.438,1418.430023438,2.930520932035e-10
1418430609.375,1418.430609375,2.978808594104e-10
1418431195.312,1418.431195312,2.915274755035e-10
1418431781.250,1418.431781250,2.938456109895e-10
1418432367.188,1418.432367187,3.024992912117e-10
1418432953.125,1418.432953125,3.057627579702e-10
1418433539.062,1418.433539062,3.040720154627e-10
1418434125.000,1418.434125000,3.095664091330e-10
1418434710.938,1418.434710938,3.011373425902e-10
1418435296.875,1418.435296875,2.947384499586e-10
1418435882.812,1418.435882813,2.917612197915e-10
1418436468.750,1418.436468750,2.903733659999e-10
1418437054.688,1418.437054687,2.908419321886e-10
1418437640.625,1418.437640625,2.889388792435e-10
1418438226.562,1418.438226562,2.909517529803e-10
1418438812.500,1418.438812500,2.970998746495e-10
1418439398.438,1418.439398437,2.988348180990e-10
1418439984.375,1418.439984375,2.942220864710e-10
1418440570.312,1418.440570313,2.931085281519e-10
1418441156.250,1418.441156250,2.977006968782e-10
1418441742.188,1418.441742188,2.999377807949e-10
1418442328.125,1418.442328125,2.962538342278e-10
1418442914.062,1418.442914062,2.946324014169e-10
1418443500.000,1418.443500000,2.950838849514e-10
1418444085.938,1418.444085937,2.988687661947e-10
1418444671.875,1418.444671875,2.953338018577e-10
1418445257.812,1418.445257812,2.940446632289e-10
1418445843.750,1418.445843750,2.969718197244e-10
1418446429.688,1418.446429688,2.973327485301e-10
1418447015.625,1418.447015625,2.961665902489e-10
1418447601.562,1418.447601563,2.970210548920e-10
1418448187.500,1418.448187500,2.952723640698e-10
1418448773.438,1418.448773437,2.910914924055e-10
1418449359.375,1418.449359375,2.930417091976e-10
1418449945.312,1418.449945312,2.996444898935e-10
1418450531.250,1418.450531250,2.981552711610e-10
1418451117.188,1418.451117187,2.942214624287e-10
1418451703.125,1418.451703125,2.971273441456e-10
1418452289.062,1418.452289063,2.935665665598e-10
1418452875.000,1418.452875000,2.993609900689e-10
1418453460.938,1418.453460938,3.006235823157e-10
1418454046.875,1418.454046875,2.944948409923e-10
1418454632.812,1418.454632812,2.983933923220e-10
1418455218.750,1418.455218750,3.024646916387e-10
1418455804.688,1418.455804687,2.961762392960e-10
1418456390.625,1418.456390625,2.967302372348e-10
1418456976.562,1418.456976562,2.971678841085e-10
1418457562.500,1418.457562500,2.982872603127e-10
1418458148.438,1418.458148438,2.994684914880e-10
1418458734.375,1418.458734375,2.957908682133e-10
1418459320.312,1418.459320313,3.026419721543e-10
1418459906.250,1418.459906250,3.043362293506e-10
1418460492.188,1418.460492187,2.940681371926e-10
1418461078.125,1418.461078125,2.982615675701e-10
1418461664.062,1418.461664062,3.003532749447e-10
1418462250.000,1418.462250000,2.961933181105e-10
1418462835.938,1418.462835937,2.941897842084e-10
1418463421.875,1418.463421875,2.911930615724e-10
1418464007.812,1418.464007813,3.027999740183e-10
1418464593.750,1418.464593750,3.033197852454e-10
1418465179.688,1418.465179688,2.980331842996e-10
1418465765.625,1418.465765625,2.911738271416e-10
1418466351.562,1418.466351562,2.933207124231e-10
1418466937.500,1418.466937500,3.073829665471e-10
1418467523.438,1418.467523437,3.101150714218e-10
1418468109.375,1418.468109375,2.990472992386e-10
1418468695.312,1418.468695312,3.001403714336e-10
1418469281.250,1418.469281250,3.002149969899e-10
1418469867.188,1418.469867188,3.048767115962e-10
1418470453.125,1418.470453125,3.028042250626e-10
1418471039.062,1418.471039063,2.977314254418e-10
1418471625.000,1418.471625000,3.043118829954e-10
1418472210.938,1418.472210937,3.102489748763e-10
1418472796.875,1418.472796875,2.988391335101e-10
1418473382.812,1418.473382812,2.927168071764e-10
1418473968.750,1418.473968750,3.059126725657e-10
1418474554.688,1418.474554687,3.085920935321e-10
1418475140.625,1418.475140625,3.029346256667e-10
1418475726.562,1418.475726563,3.041529622144e-10
1418476312.500,1418.476312500,3.057935474701e-10
1418476898.438,1418.476898438,2.995009647171e-10
1418477484.375,1418.477484375,2.982872981179e-10
1418478070.312,1418.478070312,3.018089374606e-10
1418478656.250,1418.478656250,3.074187587912e-10
1418479242.188,1418.479242187,3.085551660480e-10
1418479828.125,1418.479828125,3.113078480314e-10
1418480414.062,1418.480414062,3.068360149068e-10
1418481000.000,1418.481000000,3.019137833664e-10
1418481585.938,1418.481585938,2.979835082014e-10
1418482171.875,1418.482171875,3.015484793467e-10
1418482757.812,1418.482757813,3.093590314474e-10
1418483343.750,1418.483343750,3.165748356713e-10
1418483929.688,1418.483929687,3.200789570502e-10
1418484515.625,1418.484515625,3.116409093741e-10
1418485101.562,1418.485101562,3.124367473035e-10
1418485687.500,1418.485687500,3.132606953396e-10
1418486273.438,1418.486273437,3.193313440843e-10
1418486859.375,1418.486859375,3.202472465510e-10
1418487445.312,1418.487445313,3.144368602744e-10
1418488031.250,1418.488031250,3.162025586201e-10
1418488617.188,1418.488617188,3.175950701922e-10
1418489203.125,1418.489203125,3.107600755673e-10
1418489789.062,1418.489789062,3.063721983441e-10
1418490375.000,1418.490375000,3.045083027556e-10
1418490960.938,1418.490960937,3.135756186843e-10
1418491546.875,1418.491546875,3.121021722905e-10
1418492132.812,1418.492132812,3.100150267595e-10
1418492718.750,1418.492718750,3.173491053386e-10
1418493304.688,1418.493304688,3.183917280617e-10
1418493890.625,1418.493890625,3.201283916731e-10
1418494476.562,1418.494476563,3.253976641166e-10
1418495062.500,1418.495062500,3.298769058201e-10
1418495648.438,1418.495648437,3.187794729225e-10
1418496234.375,1418.496234375,3.195506009884e-10
1418496820.312,1418.496820312,3.201086504527e-10
1418497406.250,1418.497406250,3.182597385592e-10
1418497992.188,1418.497992187,3.274713689505e-10
1418498578.125,1418.498578125,3.289951766552e-10
1418499164.062,1418.499164063,3.290800044251e-10
