# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:26.440600+00:00"",""load_label"":""50ohm_termination"",""scan_index"":1,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420806000.000,1420.806000000,2.952572383009e-10
1420806585.938,1420.806585937,3.003257160909e-10
1420807171.875,1420.807171875,3.051468427342e-10
1420807757.812,1420.807757813,3.048082192124e-10
1420808343.750,1420.808343750,3.082219470103e-10
1420808929.688,1420.808929688,3.080195072644e-10
1420809515.625,1420.809515625,3.055249775840e-10
1420810101.562,1420.810101562,2.963559385871e-10
1420810687.500,1420.810687500,2.955343061313e-10
1420811273.438,1420.811273437,2.986871378017e-10
1420811859.375,1420.811859375,2.980494757761e-10
1420812445.312,1420.812445312,2.875057057898e-10
1420813031.250,1420.813031250,2.957089906138e-10
1420813617.188,1420.813617188,2.962704669072e-10
1420814203.125,1420.814203125,3.012484180751e-10
1420814789.062,1420.814789063,3.011339348356e-10
1420815375.000,1420.815375000,2.973280032629e-10
1420815960.938,1420.815960937,2.918829801409e-10
1420816546.875,1420.816546875,2.960035348709e-10
1420817132.812,1420.817132812,3.077021388663e-10
1420817718.750,1420.817718750,3.056637396891e-10
1420818304.688,1420.818304687,2.952146724448e-10
1420818890.625,1420.818890625,2.906723753238e-10
1420819476.562,1420.819476563,2.984402978871e-10
1420820062.500,1420.820062500,2.934852775514e-10
1420820648.438,1420.820648438,2.927928015520e-10
1420821234.375,1420.821234375,2.895243735650e-10
1420821820.312,1420.821820312,2.882109994838e-10
1420822406.250,1420.822406250,2.850272880413e-10
1420822992.188,1420.822992187,2.900826678450e-10
1420823578.125,1420.823578125,2.964275689985e-10
1420824164.062,1420.824164062,2.870179563296e-10
1420824750.000,1420.824750000,2.909948444053e-10
1420825335.938,1420.825335938,2.939492614404e-10
1420825921.875,1420.825921875,2.956429125692e-10
1420826507.812,1420.826507813,2.903774967399e-10
1420827093.750,1420.827093750,2.919253013149e-10
1420827679.688,1420.827679687,2.932354995613e-10
1420828265.625,1420.828265625,2.976778680930e-10
1420828851.562,1420.828851562,2.893093062870e-10
1420829437.500,1420.829437500,2.943409275152e-10
1420830023.438,1420.830023437,2.921949510142e-10
1420830609.375,1420.830609375,2.874103064599e-10
1420831195.312,1420.831195313,2.835920022636e-10
1420831781.250,1420.831781250,2.864714843515e-10
1420832367.188,1420.832367188,2.923638241154e-10
1420832953.125,1420.832953125,2.990359633997e-10
1420833539.062,1420.833539062,2.878929333148e-10
1420834125.000,1420.834125000,2.937153077114e-10
1420834710.938,1420.834710937,2.894367173336e-10
1420835296.875,1420.835296875,2.890076685600e-10
1420835882.812,1420.835882812,2.881366587925e-10
