# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:28.627288+00:00"",""load_label"":""50ohm_termination"",""scan_index"":4,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420806000.000,1420.806000000,2.944342167373e-10
1420806585.938,1420.806585937,2.951040411029e-10
1420807171.875,1420.807171875,2.971832587134e-10
1420807757.812,1420.807757813,2.915753532696e-10
1420808343.750,1420.808343750,2.954921249437e-10
1420808929.688,1420.808929688,2.934133097251e-10
1420809515.625,1420.809515625,2.916352792855e-10
1420810101.562,1420.810101562,2.974097577118e-10
1420810687.500,1420.810687500,2.914806212820e-10
1420811273.438,1420.811273437,2.865086116095e-10
1420811859.375,1420.811859375,2.885325189393e-10
1420812445.312,1420.812445312,2.904641668017e-10
1420813031.250,1420.813031250,2.911202611322e-10
1420813617.188,1420.813617188,2.943889123504e-10
1420814203.125,1420.814203125,2.876024341188e-10
1420814789.062,1420.814789063,2.860105931593e-10
1420815375.000,1420.815375000,2.867555119887e-10
1420815960.938,1420.815960937,2.824857953042e-10
1420816546.875,1420.816546875,2.933187127145e-10
1420817132.812,1420.817132812,2.908769484601e-10
1420817718.750,1420.817718750,2.818345813840e-10
1420818304.688,1420.818304687,2.820493651171e-10
1420818890.625,1420.818890625,2.796868763010e-10
1420819476.562,1420.819476563,2.845706987497e-10
1420820062.500,1420.820062500,2.863078864527e-10
1420820648.438,1420.820648438,2.848214430999e-10
1420821234.375,1420.821234375,2.809986964932e-10
1420821820.312,1420.821820312,2.876640976522e-10
1420822406.250,1420.822406250,2.913602650996e-10
1420822992.188,1420.822992187,2.842086308634e-10
1420823578.125,1420.823578125,2.839941219752e-10
1420824164.062,1420.824164062,2.793852468448e-10
1420824750.000,1420.824750000,2.790482635983e-10
1420825335.938,1420.825335938,2.835833026810e-10
1420825921.875,1420.825921875,2.874411477713e-10
1420826507.812,1420.826507813,2.903130485685e-10
1420827093.750,1420.827093750,2.866385129495e-10
1420827679.688,1420.827679687,2.889080386264e-10
1420828265.625,1420.828265625,2.976265605334e-10
1420828851.562,1420.828851562,2.930173373895e-10
1420829437.500,1420.829437500,2.867157491505e-10
1420830023.438,1420.830023437,2.909319693726e-10
1420830609.375,1420.830609375,2.864022999770e-10
1420831195.312,1420.831195313,2.849213368094e-10
1420831781.250,1420.831781250,2.782260753529e-10
1420832367.188,1420.832367188,2.790781297991e-10
1420832953.125,1420.832953125,2.788085845387e-10
1420833539.062,1420.833539062,2.857146718362e-10
1420834125.000,1420.834125000,2.857654551905e-10
1420834710.938,1420.834710937,2.782508349541e-10
1420835296.875,1420.835296875,2.806017580468e-10
1420835882.812,1420.835882812,2.792527171249e-10
1420836468.750,1420.836468750,2.871141623023e-10
1420837054.688,1420.837054688,2.798875547124e-10
1420837640.625,1420.837640625,2.768131533562e-10
1420838226.562,1420.838226563,2.865070735138e-10
1420838812.500,1420.838812500,2.806888533188e-10
1420839398.438,1420.839398437,2.756434333000e-10
1420839984.375,1420.839984375,2.761236934376e-10
1420840570.312,1420.840570312,2.801551882222e-10
1420841156.250,1420.841156250,2.770173634674e-10
1420841742.188,1420.841742187,2.788141033679e-10
1420842328.125,1420.842328125,2.745915043381e-10
1420842914.062,1420.842914063,2.795529292099e-10
1420843500.000,1420.843500000,2.897755659939e-10
1420844085.938,1420.844085938,2.838823882942e-10
1420844671.875,1420.844671875,2.678792185044e-10
1420845257.812,1420.845257812,2.734733967415e-10
1420845843.750,1420.845843750,2.797518966976e-10
1420846429.688,1420.846429687,2.776379349727e-10
1420847015.625,1420.847015625,2.741735467490e-10
1420847601.562,1420.847601562,2.740963623977e-10
1420848187.500,1420.848187500,2.800818962439e-10
1420848773.438,1420.848773438,2.758419485634e-10
1420849359.375,1420.849359375,2.766055772600e-10
1420849945.312,1420.849945313,2.873195870193e-10
1420850531.250,1420.850531250,2.871610846907e-10
1420851117.188,1420.851117187,2.814443813491e-10
1420851703.125,1420.851703125,2.781321539763e-10
1420852289.062,1420.852289062,2.774660626192e-10
1420852875.000,1420.852875000,2.826323391992e-10
1420853460.938,1420.853460937,2.886476444346e-10
1420854046.875,1420.854046875,2.916998995228e-10
1420854632.812,1420.854632813,2.829824255654e-10
1420855218.750,1420.855218750,2.762752598337e-10
1420855804.688,1420.855804688,2.849342940505e-10
1420856390.625,1420.856390625,2.859856885315e-10
1420856976.562,1420.856976562,2.833739885091e-10
1420857562.500,1420.857562500,2.916643170376e-10
1420858148.438,1420.858148437,2.870001005956e-10
1420858734.375,1420.858734375,2.864854119755e-10
1420859320.312,1420.859320312,2.828069034949e-10
1420859906.250,1420.859906250,2.817695764326e-10
1420860492.188,1420.860492188,2.833025631671e-10
1420861078.125,1420.861078125,2.840407666602e-10
1420861664.062,1420.861664063,2.894204548143e-10
1420862250.000,1420.862250000,2.854137814769e-10
1420862835.938,1420.862835937,2.814139663910e-10
1420863421.875,1420.863421875,2.829861450674e-10
1420864007.812,1420.864007812,2.883378583868e-10
1420864593.750,1420.864593750,2.855919785837e-10
1420865179.688,1420.865179687,2.797869539688e-10
1420865765.625,1420.865765625,2.798333178890e-10
1420866351.562,1420.866351563,2.823726849094e-10
1420866937.500,1420.866937500,2.865349598595e-10
1420867523.438,1420.867523438,2.892280196984e-10
1420868109.375,1420.868109375,2.776854047609e-10
1420868695.312,1420.868695312,2.791803502884e-10
1420869281.250,1420.869281250,2.858879679406e-10
1420869867.188,1420.869867187,2.939216572674e-10
1420870453.125,1420.870453125,2.877803614302e-10
1420871039.062,1420.871039062,2.843794502567e-10
1420871625.000,1420.871625000,2.824086492001e-10
1420872210.938,1420.872210938,2.859689178609e-10
1420872796.875,1420.872796875,2.912664999366e-10
1420873382.812,1420.873382813,2.924581147402e-10
1420873968.750,1420.873968750,2.933171073698e-10
1420874554.688,1420.874554687,2.876811718740e-10
1420875140.625,1420.875140625,2.847151561758e-10
1420875726.562,1420.875726562,2.874971933227e-10
1420876312.500,1420.876312500,2.889129480479e-10
1420876898.438,1420.876898437,2.884943678961e-10
1420877484.375,1420.877484375,2.905956384369e-10
1420878070.312,1420.878070313,2.888716862369e-10
1420878656.250,1420.878656250,2.905866253568e-10
1420879242.188,1420.879242188,2.979136275290e-10
1420879828.125,1420.879828125,3.006185670409e-10
1420880414.062,1420.880414062,2.932880224972e-10
1420881000.000,1420.881000000,3.008719579751e-10
1420881585.938,1420.881585937,2.925542001380e-10
1420882171.875,1420.882171875,2.879651927200e-10
1420882757.812,1420.882757812,2.872635481476e-10
1420883343.750,1420.883343750,2.942074673530e-10
1420883929.688,1420.883929688,2.901116091304e-10
1420884515.625,1420.884515625,2.882530919968e-10
1420885101.562,1420.885101563,2.880428706817e-10
1420885687.500,1420.885687500,2.966903714053e-10
1420886273.438,1420.886273437,2.992255694630e-10
1420886859.375,1420.886859375,2.959627717034e-10
1420887445.312,1420.887445312,2.956327681726e-10
1420888031.250,1420.888031250,2.907350641716e-10
1420888617.188,1420.888617187,2.952162557402e-10
1420889203.125,1420.889203125,2.934549782791e-10
1420889789.062,1420.889789063,2.884871128590e-10
1420890375.000,1420.890375000,2.874115643083e-10
1420890960.938,1420.890960938,2.884827900464e-10
1420891546.875,1420.891546875,3.008551260273e-10
1420892132.812,1420.892132812,3.051762065258e-10
1420892718.750,1420.892718750,3.070392141915e-10
1420893304.688,1420.893304687,3.083704115682e-10
1420893890.625,1420.893890625,3.065192955969e-10
1420894476.562,1420.894476562,3.034347819272e-10
1420895062.500,1420.895062500,3.003137095624e-10
1420895648.438,1420.895648438,3.091229088572e-10
1420896234.375,1420.896234375,3.148483955632e-10
1420896820.312,1420.896820313,3.009349347524e-10
1420897406.250,1420.897406250,3.041461502543e-10
1420897992.188,1420.897992187,3.144995017640e-10
1420898578.125,1420.898578125,3.094018200307e-10
1420899164.062,1420.899164062,3.033277368177e-10
1420899750.000,1420.899750000,3.045832144446e-10
1420900335.938,1420.900335937,3.104047587004e-10
1420900921.875,1420.900921875,3.129103351516e-10
1420901507.812,1420.901507813,3.119535078312e-10
1420902093.750,1420.902093750,3.042784070684e-10
1420902679.688,1420.902679688,3.198836627900e-10
1420903265.625,1420.903265625,3.246462881848e-10
1420903851.562,1420.903851562,3.124062417248e-10
1420904437.500,1420.904437500,3.126452869544e-10
1420905023.438,1420.905023437,3.270424822447e-10
1420905609.375,1420.905609375,3.267426649730e-10
1420906195.312,1420.906195312,3.225676022158e-10
1420906781.250,1420.906781250,3.145409046828e-10
1420907367.188,1420.907367188,3.117015764025e-10
1420907953.125,1420.907953125,3.161038960106e-10
1420908539.062,1420.908539063,3.112986965159e-10
1420909125.000,1420.909125000,3.240902315059e-10
1420909710.938,1420.909710937,3.183931459613e-10
1420910296.875,1420.910296875,3.199200750899e-10
1420910882.812,1420.910882812,3.198402493097e-10
1420911468.750,1420.911468750,3.209662649208e-10
1420912054.688,1420.912054687,3.192639902933e-10
1420912640.625,1420.912640625,3.208355813139e-10
1420913226.562,1420.913226563,3.302407563619e-10
1420913812.500,1420.913812500,3.293901049045e-10
1420914398.438,1420.914398438,3.224270717962e-10
1420914984.375,1420.914984375,3.277971095045e-10
1420915570.312,1420.915570312,3.321496158385e-10
1420916156.250,1420.916156250,3.337566908838e-10
1420916742.188,1420.916742187,3.344340790824e-10
1420917328.125,1420.917328125,3.338127669162e-10
1420917914.062,1420.917914062,3.337163098136e-10
1420918500.000,1420.918500000,3.358647104547e-10
1420919085.938,1420.919085938,3.384677439905e-10
1420919671.875,1420.919671875,3.453527419856e-10
1420920257.812,1420.920257813,3.343088757424e-10
1420920843.750,1420.920843750,3.317238254950e-10
1420921429.688,1420.921429687,3.446070458497e-10
1420922015.625,1420.922015625,3.390184614165e-10
1420922601.562,1420.922601562,3.437087180880e-10
1420923187.500,1420.923187500,3.546680985172e-10
1420923773.438,1420.923773437,3.459517590915e-10
1420924359.375,1420.924359375,3.453294769534e-10
1420924945.312,1420.924945313,3.492291803153e-10
1420925531.250,1420.925531250,3.430999285660e-10
1420926117.188,1420.926117188,3.484725217800e-10
1420926703.125,1420.926703125,3.479362771417e-10
1420927289.062,1420.927289062,3.514051175651e-10
1420927875.000,1420.927875000,3.494685389162e-10
1420928460.938,1420.928460937,3.586076628555e-10
1420929046.875,1420.929046875,3.550646368275e-10
1420929632.812,1420.929632812,3.561401158128e-10
1420930218.750,1420.930218750,3.545958958230e-10
1420930804.688,1420.930804688,3.546244196535e-10
1420931390.625,1420.931390625,3.527699085644e-10
1420931976.562,1420.931976563,3.506773125677e-10
1420932562.500,1420.932562500,3.478281089748e-10
1420933148.438,1420.933148437,3.518713139066e-10
1420933734.375,1420.933734375,3.587489860910e-10
1420934320.312,1420.934320312,3.686468601203e-10
1420934906.250,1420.934906250,3.702462139375e-10
1420935492.188,1420.935492187,3.714247433297e-10
1420936078.125,1420.936078125,3.727145861051e-10
1420936664.062,1420.936664063,3.732755361583e-10
1420937250.000,1420.937250000,3.754934703081e-10
1420937835.938,1420.937835938,3.820982073935e-10
1420938421.875,1420.938421875,3.780669245081e-10
1420939007.812,1420.939007812,3.794380866261e-10
1420939593.750,1420.939593750,3.811951056106e-10
1420940179.688,1420.940179687,3.756405637783e-10
1420940765.625,1420.940765625,3.817298383340e-10
1420941351.562,1420.941351562,3.782495335868e-10
1420941937.500,1420.941937500,3.871433972848e-10
1420942523.438,1420.942523438,3.726892232311e-10
1420943109.375,1420.943109375,3.743425066432e-10
1420943695.312,1420.943695313,3.746359110481e-10
1420944281.250,1420.944281250,3.802570328533e-10
1420944867.188,1420.944867187,3.914708464034e-10
1420945453.125,1420.945453125,3.836459210833e-10
1420946039.062,1420.946039062,3.808784352659e-10
1420946625.000,1420.946625000,3.867234645964e-10
1420947210.938,1420.947210937,3.825470075539e-10
1420947796.875,1420.947796875,3.824787180987e-10
1420948382.812,1420.948382813,3.853092174101e-10
1420948968.750,1420.948968750,3.966790065803e-10
1420949554.688,1420.949554688,3.977195052911e-10
1420950140.625,1420.950140625,3.964691052144e-10
1420950726.562,1420.950726562,3.932899492550e-10
1420951312.500,1420.951312500,3.941920123091e-10
1420951898.438,1420.951898437,3.940433149583e-10
1420952484.375,1420.952484375,4.046968413945e-10
1420953070.312,1420.953070312,3.984440948206e-10
1420953656.250,1420.953656250,3.989412820672e-10
1420954242.188,1420.954242188,4.027337664671e-10
1420954828.125,1420.954828125,4.097573148960e-10
1420955414.062,1420.955414063,4.070793934812e-10
1420956000.000,1420.956000000,3.954906051936e-10
1420956585.938,1420.956585937,4.030769074606e-10
1420957171.875,1420.957171875,4.071919967198e-10
1420957757.812,1420.957757812,4.042969657773e-10
1420958343.750,1420.958343750,4.186465054123e-10
1420958929.688,1420.958929687,4.213271114306e-10
1420959515.625,1420.959515625,4.136734912543e-10
1420960101.562,1420.960101563,4.191276379400e-10
1420960687.500,1420.960687500,4.187367806391e-10
1420961273.438,1420.961273438,4.314844250580e-10
1420961859.375,1420.961859375,4.248362794829e-10
1420962445.312,1420.962445312,4.154778694675e-10
1420963031.250,1420.963031250,4.120419586438e-10
1420963617.188,1420.963617187,4.136321009030e-10
1420964203.125,1420.964203125,4.199812297491e-10
1420964789.062,1420.964789062,4.352060156740e-10
1420965375.000,1420.965375000,4.375330692062e-10
1420965960.938,1420.965960938,4.283973441021e-10
1420966546.875,1420.966546875,4.256854433307e-10
1420967132.812,1420.967132813,4.332614423181e-10
1420967718.750,1420.967718750,4.289302815695e-10
1420968304.688,1420.968304687,4.324791565177e-10
1420968890.625,1420.968890625,4.399679417218e-10
1420969476.562,1420.969476562,4.305272437831e-10
1420970062.500,1420.970062500,4.212894622121e-10
1420970648.438,1420.970648437,4.380654171017e-10
1420971234.375,1420.971234375,4.501885884620e-10
1420971820.312,1420.971820313,4.299036785072e-10
1420972406.250,1420.972406250,4.288676321044e-10
1420972992.188,1420.972992188,4.326860678179e-10
1420973578.125,1420.973578125,4.287998986324e-10
1420974164.062,1420.974164062,4.304681536384e-10
1420974750.000,1420.974750000,4.443395659082e-10
1420975335.938,1420.975335937,4.491405575679e-10
1420975921.875,1420.975921875,4.484469454114e-10
1420976507.812,1420.976507812,4.443576638668e-10
1420977093.750,1420.977093750,4.495489248715e-10
1420977679.688,1420.977679688,4.615214138375e-10
1420978265.625,1420.978265625,4.638389337058e-10
1420978851.562,1420.978851563,4.597001941682e-10
1420979437.500,1420.979437500,4.711200183928e-10
1420980023.438,1420.980023437,4.689731050142e-10
1420980609.375,1420.980609375,4.656444508144e-10
1420981195.312,1420.981195312,4.667448790399e-10
1420981781.250,1420.981781250,4.641594925747e-10
1420982367.188,1420.982367187,4.615547453922e-10
1420982953.125,1420.982953125,4.686895077673e-10
1420983539.062,1420.983539063,4.796715128685e-10
1420984125.000,1420.984125000,4.806517593133e-10
1420984710.938,1420.984710938,4.687003048610e-10
1420985296.875,1420.985296875,4.718691411294e-10
1420985882.812,1420.985882812,4.784871110394e-10
1420986468.750,1420.986468750,4.836694710292e-10
1420987054.688,1420.987054687,4.703581990447e-10
1420987640.625,1420.987640625,4.810944378716e-10
1420988226.562,1420.988226562,4.848345249356e-10
1420988812.500,1420.988812500,4.847051466272e-10
1420989398.438,1420.989398438,4.848742270042e-10
1420989984.375,1420.989984375,4.950655484237e-10
1420990570.312,1420.990570313,4.846091814360e-10
1420991156.250,1420.991156250,4.714154033478e-10
1420991742.188,1420.991742187,4.859830273116e-10
1420992328.125,1420.992328125,4.881386845798e-10
1420992914.062,1420.992914062,4.846936927085e-10
1420993500.000,1420.993500000,4.900186214160e-10
1420994085.938,1420.994085937,4.982584761110e-10
1420994671.875,1420.994671875,5.021663924015e-10
1420995257.812,1420.995257813,4.982181407064e-10
1420995843.750,1420.995843750,5.063570448757e-10
