# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-07-20T19:39:09.120295+00:00"",""load_label"":""50ohm_termination"",""scan_index"":9,""scan_count"":20,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1420806000.000,1420.806000000,2.841725711700e-10
1420806585.938,1420.806585937,2.853579944110e-10
1420807171.875,1420.807171875,2.837595859002e-10
1420807757.812,1420.807757813,2.855385013437e-10
1420808343.750,1420.808343750,2.797400925830e-10
1420808929.688,1420.808929688,2.797595883654e-10
1420809515.625,1420.809515625,2.812439396711e-10
1420810101.562,1420.810101562,2.816028634996e-10
1420810687.500,1420.810687500,2.786292930244e-10
1420811273.438,1420.811273437,2.811527280423e-10
1420811859.375,1420.811859375,2.766751868371e-10
1420812445.312,1420.812445312,2.756752342713e-10
1420813031.250,1420.813031250,2.754621283958e-10
1420813617.188,1420.813617188,2.808230944101e-10
1420814203.125,1420.814203125,2.776111377897e-10
1420814789.062,1420.814789063,2.786178007113e-10
1420815375.000,1420.815375000,2.793492700716e-10
1420815960.938,1420.815960937,2.766477522755e-10
1420816546.875,1420.816546875,2.746882787984e-10
1420817132.812,1420.817132812,2.722985020694e-10
1420817718.750,1420.817718750,2.712019534063e-10
1420818304.688,1420.818304687,2.758250385925e-10
1420818890.625,1420.818890625,2.825161689869e-10
1420819476.562,1420.819476563,2.712233987449e-10
1420820062.500,1420.820062500,2.744276523115e-10
1420820648.438,1420.820648438,2.691462054617e-10
1420821234.375,1420.821234375,2.702771961762e-10
1420821820.312,1420.821820312,2.798248184256e-10
1420822406.250,1420.822406250,2.789795969503e-10
1420822992.188,1420.822992187,2.742459851732e-10
1420823578.125,1420.823578125,2.755445916219e-10
1420824164.062,1420.824164062,2.712047642602e-10
1420824750.000,1420.824750000,2.693866443243e-10
1420825335.938,1420.825335938,2.861665003718e-10
1420825921.875,1420.825921875,2.870057271957e-10
1420826507.812,1420.826507813,2.757672256124e-10
1420827093.750,1420.827093750,2.730373896568e-10
1420827679.688,1420.827679687,2.720689490689e-10
1420828265.625,1420.828265625,2.819772503286e-10
1420828851.562,1420.828851562,2.832708138789e-10
1420829437.500,1420.829437500,2.724953178476e-10
1420830023.438,1420.830023437,2.673286766696e-10
1420830609.375,1420.830609375,2.657568114613e-10
1420831195.312,1420.831195313,2.743421034789e-10
1420831781.250,1420.831781250,2.767568748549e-10
1420832367.188,1420.832367188,2.777693540171e-10
1420832953.125,1420.832953125,2.736831920274e-10
1420833539.062,1420.833539062,2.702460431679e-10
1420834125.000,1420.834125000,2.761516632711e-10
1420834710.938,1420.834710937,2.828265290839e-10
1420835296.875,1420.835296875,2.677549524930e-10
1420835882.812,1420.835882812,2.704765010618e-10
1420836468.750,1420.836468750,2.845705550913e-10
1420837054.688,1420.837054688,2.739493062695e-10
1420837640.625,1420.837640625,2.675638860872e-10
1420838226.562,1420.838226563,2.664655859706e-10
1420838812.500,1420.838812500,2.713313650430e-10
1420839398.438,1420.839398437,2.700294591730e-10
1420839984.375,1420.839984375,2.713516911617e-10
1420840570.312,1420.840570312,2.707465772020e-10
1420841156.250,1420.841156250,2.697432120665e-10
1420841742.188,1420.841742187,2.714359960907e-10
1420842328.125,1420.842328125,2.732800025131e-10
1420842914.062,1420.842914063,2.790732928214e-10
1420843500.000,1420.843500000,2.714813898496e-10
1420844085.938,1420.844085938,2.705192912873e-10
1420844671.875,1420.844671875,2.673512013797e-10
1420845257.812,1420.845257812,2.686515788675e-10
1420845843.750,1420.845843750,2.700308677940e-10
1420846429.688,1420.846429687,2.661139387459e-10
1420847015.625,1420.847015625,2.683561949357e-10
1420847601.562,1420.847601562,2.752658816277e-10
1420848187.500,1420.848187500,2.692371252608e-10
1420848773.438,1420.848773438,2.591013309423e-10
1420849359.375,1420.849359375,2.671675793179e-10
