# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T00:33:11.295832+00:00"",""center_freq_hz"":1421205800,""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""sky_data_dir"":""../data/commiss_21cm_data_061626"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626"",""sky_scan_count"":5,""calibration_scan_count"":5,""sky_source_files"":[""../data/commiss_21cm_data_061626/2026-06-17T00-05-31.325128+00-00_galactic_plane_scan001_fc1421205800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-05-52.078317+00-00_galactic_plane_scan002_fc1421205800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-12.897079+00-00_galactic_plane_scan003_fc1421205800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-33.602760+00-00_galactic_plane_scan004_fc1421205800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-54.357652+00-00_galactic_plane_scan005_fc1421205800.csv""],""calibration_source_files"":[""../data/commiss_50ohm_data_061626/2026-06-17T00-02-22.291556+00-00_50ohm_termination_scan001_fc1421205800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-02-42.977907+00-00_50ohm_termination_scan002_fc1421205800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-03.717139+00-00_50ohm_termination_scan003_fc1421205800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-24.474795+00-00_50ohm_termination_scan004_fc1421205800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-45.229081+00-00_50ohm_termination_scan005_fc1421205800.csv""],""sky_observations"":[{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:31.325192+00:00"",""target_name"":""galactic_plane"",""scan_index"":1,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:52.078379+00:00"",""target_name"":""galactic_plane"",""scan_index"":2,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:12.897139+00:00"",""target_name"":""galactic_plane"",""scan_index"":3,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:33.602824+00:00"",""target_name"":""galactic_plane"",""scan_index"":4,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:54.357715+00:00"",""target_name"":""galactic_plane"",""scan_index"":5,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}],""calibration_observations"":[{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:22.291618+00:00"",""load_label"":""50ohm_termination"",""scan_index"":1,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:42.977970+00:00"",""load_label"":""50ohm_termination"",""scan_index"":2,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:03.717199+00:00"",""load_label"":""50ohm_termination"",""scan_index"":3,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:24.474856+00:00"",""load_label"":""50ohm_termination"",""scan_index"":4,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:45.229142+00:00"",""load_label"":""50ohm_termination"",""scan_index"":5,""scan_count"":5,""frequency_index"":4,""frequency_count"":5,""center_freq_hz"":1421205800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}]}"
frequency_hz,frequency_mhz,sky_psd_linear_per_hz,calibration_psd_linear_per_hz,sky_over_50ohm
1420311273.438,1420.311273438,1.219499704040e-09,7.749125048415e-10,1.573725674086e+00
1420311859.375,1420.311859375,1.235337825735e-09,7.736236293349e-10,1.596820183474e+00
1420312445.312,1420.312445312,1.173772505031e-09,7.734375012661e-10,1.517604852506e+00
1420313031.250,1420.313031250,1.177356579963e-09,7.767706790485e-10,1.515706773852e+00
1420313617.188,1420.313617188,1.175396258717e-09,7.680506658914e-10,1.530362918640e+00
1420314203.125,1420.314203125,1.158904600161e-09,7.751113671497e-10,1.495145922609e+00
1420314789.062,1420.314789062,1.139005319337e-09,7.758380433501e-10,1.468096762074e+00
1420315375.000,1420.315375000,1.153613464521e-09,7.805070806422e-10,1.478030748384e+00
1420315960.938,1420.315960938,1.174255488815e-09,7.821710801376e-10,1.501277046204e+00
1420316546.875,1420.316546875,1.115353822203e-09,7.755178483931e-10,1.438205225727e+00
1420317132.812,1420.317132812,1.113205279723e-09,7.810343733155e-10,1.425296142854e+00
1420317718.750,1420.317718750,1.132517832123e-09,7.839016536624e-10,1.444719279302e+00
1420318304.688,1420.318304688,1.144664136135e-09,7.742463749851e-10,1.478423629890e+00
1420318890.625,1420.318890625,1.118880323227e-09,7.766500700400e-10,1.440649227224e+00
1420319476.562,1420.319476562,1.140492186495e-09,7.844703360795e-10,1.453837237741e+00
1420320062.500,1420.320062500,1.188494282235e-09,7.748431066482e-10,1.533851526893e+00
1420320648.438,1420.320648438,1.281024677957e-09,7.787102966406e-10,1.645059380213e+00
1420321234.375,1420.321234375,1.267931183399e-09,7.814105110975e-10,1.622618540948e+00
1420321820.312,1420.321820312,1.320439723780e-09,7.858653319540e-10,1.680236638632e+00
1420322406.250,1420.322406250,1.396087509484e-09,7.861697835192e-10,1.775809168389e+00
1420322992.188,1420.322992188,1.388754030953e-09,7.959313224429e-10,1.744816407891e+00
1420323578.125,1420.323578125,1.376767758375e-09,7.933963576984e-10,1.735283688936e+00
1420324164.062,1420.324164062,1.331668695517e-09,7.942115348804e-10,1.676717898233e+00
1420324750.000,1420.324750000,1.323615401228e-09,7.951617153405e-10,1.664586430273e+00
1420325335.938,1420.325335938,1.306841662749e-09,7.954744576216e-10,1.642845537312e+00
1420325921.875,1420.325921875,1.340496465397e-09,7.920342952889e-10,1.692472754488e+00
1420326507.812,1420.326507812,1.356761346923e-09,7.924998585281e-10,1.712002005203e+00
1420327093.750,1420.327093750,1.335197129221e-09,7.983239811434e-10,1.672500339159e+00
1420327679.688,1420.327679688,1.238474103733e-09,8.035841706043e-10,1.541187779747e+00
1420328265.625,1420.328265625,1.188828833543e-09,8.107702022311e-10,1.466295665864e+00
1420328851.562,1420.328851562,1.145246616442e-09,8.104662400566e-10,1.413071340716e+00
1420329437.500,1420.329437500,1.103663181047e-09,8.107981363493e-10,1.361205868104e+00
1420330023.438,1420.330023438,1.125610262754e-09,8.120908333580e-10,1.386064485052e+00
1420330609.375,1420.330609375,1.186360348845e-09,8.084540871468e-10,1.467443071544e+00
1420331195.312,1420.331195312,1.157857008843e-09,7.955532897375e-10,1.455410999840e+00
1420331781.250,1420.331781250,1.131093844304e-09,7.992423935292e-10,1.415207518346e+00
1420332367.188,1420.332367188,1.134424190737e-09,8.056131342469e-10,1.408150069198e+00
1420332953.125,1420.332953125,1.146916403272e-09,7.983118148496e-10,1.436677225537e+00
1420333539.062,1420.333539062,1.223511655687e-09,7.990937692998e-10,1.531124009088e+00
1420334125.000,1420.334125000,1.205520464539e-09,7.980686144896e-10,1.510547392357e+00
1420334710.938,1420.334710938,1.250687053369e-09,8.018656150879e-10,1.559721516718e+00
1420335296.875,1420.335296875,1.251998481888e-09,8.151267957594e-10,1.535955496005e+00
1420335882.812,1420.335882812,1.248580086859e-09,8.161109245754e-10,1.529914683483e+00
1420336468.750,1420.336468750,1.253899923129e-09,8.154244230832e-10,1.537726719525e+00
1420337054.688,1420.337054688,1.266486585992e-09,8.211836673486e-10,1.542269575430e+00
1420337640.625,1420.337640625,1.300400759725e-09,8.180664051559e-10,1.589602936301e+00
1420338226.562,1420.338226562,1.347952504028e-09,8.175579370413e-10,1.648754715668e+00
1420338812.500,1420.338812500,1.384920205029e-09,8.212394338958e-10,1.686378110777e+00
1420339398.438,1420.339398438,1.351507632726e-09,8.071100430912e-10,1.674502311419e+00
1420339984.375,1420.339984375,1.311920628668e-09,8.123897571777e-10,1.614890656950e+00
1420340570.312,1420.340570312,1.321773851758e-09,8.234845807421e-10,1.605098483528e+00
1420341156.250,1420.341156250,1.332098450754e-09,8.214116870829e-10,1.621718404670e+00
1420341742.188,1420.341742188,1.303142425104e-09,8.185900957110e-10,1.591935245653e+00
1420342328.125,1420.342328125,1.262521137856e-09,8.275679281665e-10,1.525580070090e+00
1420342914.062,1420.342914062,1.266263197940e-09,8.217861393566e-10,1.540867066621e+00
1420343500.000,1420.343500000,1.250327911757e-09,8.196204664786e-10,1.525496205736e+00
1420344085.938,1420.344085938,1.204137371868e-09,8.302679392262e-10,1.450299734553e+00
1420344671.875,1420.344671875,1.240868751659e-09,8.294192061132e-10,1.496069469471e+00
1420345257.812,1420.345257812,1.240585463513e-09,8.223137628317e-10,1.508652195289e+00
1420345843.750,1420.345843750,1.188268079295e-09,8.222169183789e-10,1.445200229689e+00
1420346429.688,1420.346429688,1.173069621648e-09,8.343555598624e-10,1.405958895800e+00
1420347015.625,1420.347015625,1.142452704569e-09,8.340382068614e-10,1.369784615585e+00
1420347601.562,1420.347601562,1.146793091264e-09,8.375041886406e-10,1.369298335242e+00
1420348187.500,1420.348187500,1.197969301168e-09,8.282061359258e-10,1.446462721299e+00
1420348773.438,1420.348773438,1.241867307032e-09,8.363299889287e-10,1.484901083869e+00
1420349359.375,1420.349359375,1.270360753568e-09,8.314262512328e-10,1.527929568839e+00
1420349945.312,1420.349945312,1.280834255109e-09,8.390879918395e-10,1.526459998910e+00
1420350531.250,1420.350531250,1.287516917978e-09,8.434755464400e-10,1.526442495473e+00
1420351117.188,1420.351117188,1.298769431467e-09,8.399384590304e-10,1.546267369358e+00
1420351703.125,1420.351703125,1.346844417875e-09,8.416206214011e-10,1.600298737491e+00
1420352289.062,1420.352289062,1.326466989132e-09,8.418784508110e-10,1.575603922221e+00
1420352875.000,1420.352875000,1.342442748728e-09,8.383945637420e-10,1.601206408992e+00
1420353460.938,1420.353460938,1.359375708723e-09,8.321344155197e-10,1.633601114640e+00
1420354046.875,1420.354046875,1.444007989703e-09,8.393602811051e-10,1.720367310926e+00
1420354632.812,1420.354632812,1.512628419004e-09,8.408542690257e-10,1.798918641106e+00
1420355218.750,1420.355218750,1.374760887591e-09,8.437613034866e-10,1.629324409534e+00
1420355804.688,1420.355804688,1.381188418513e-09,8.501153248735e-10,1.624707116906e+00
1420356390.625,1420.356390625,1.357036619768e-09,8.409166256240e-10,1.613758817958e+00
1420356976.562,1420.356976562,1.282653280433e-09,8.531492262950e-10,1.503433679478e+00
1420357562.500,1420.357562500,1.284899332587e-09,8.557609346476e-10,1.501469955644e+00
1420358148.438,1420.358148438,1.329885992124e-09,8.467970790145e-10,1.570489583729e+00
1420358734.375,1420.358734375,1.268322726739e-09,8.436853048406e-10,1.503312573375e+00
1420359320.312,1420.359320312,1.254349736189e-09,8.442212768596e-10,1.485806826446e+00
1420359906.250,1420.359906250,1.258447910743e-09,8.459452588983e-10,1.487623339106e+00
1420360492.188,1420.360492188,1.215849410530e-09,8.427251203402e-10,1.442759188239e+00
1420361078.125,1420.361078125,1.185664410488e-09,8.460576694942e-10,1.401399045524e+00
1420361664.062,1420.361664062,1.189293703673e-09,8.478215780372e-10,1.402764136325e+00
1420362250.000,1420.362250000,1.258240593304e-09,8.518547169813e-10,1.477060076350e+00
1420362835.938,1420.362835938,1.265208606559e-09,8.494970013661e-10,1.489362063109e+00
1420363421.875,1420.363421875,1.288585304490e-09,8.396078524415e-10,1.534746609078e+00
1420364007.812,1420.364007812,1.284739012831e-09,8.397529871711e-10,1.529901092890e+00
1420364593.750,1420.364593750,1.261295634097e-09,8.431503854129e-10,1.495931990210e+00
1420365179.688,1420.365179688,1.291554906068e-09,8.526607531128e-10,1.514734789133e+00
1420365765.625,1420.365765625,1.283795909697e-09,8.564782774027e-10,1.498924074981e+00
1420366351.562,1420.366351562,1.330130357017e-09,8.555480195172e-10,1.554711514344e+00
1420366937.500,1420.366937500,1.381637006947e-09,8.573745155837e-10,1.611474311207e+00
1420367523.438,1420.367523438,1.478248904050e-09,8.665293848257e-10,1.705942037208e+00
1420368109.375,1420.368109375,1.502106527481e-09,8.576370434187e-10,1.751447817008e+00
1420368695.312,1420.368695312,1.457864823428e-09,8.623577057022e-10,1.690556962370e+00
1420369281.250,1420.369281250,1.464004042852e-09,8.621767053397e-10,1.698032472677e+00
1420369867.188,1420.369867188,1.469661750163e-09,8.615490815804e-10,1.705836361019e+00
1420370453.125,1420.370453125,1.404125758992e-09,8.639823636705e-10,1.625178728217e+00
1420371039.062,1420.371039062,1.425997652994e-09,8.695701299942e-10,1.639888036407e+00
1420371625.000,1420.371625000,1.494548165729e-09,8.767533338481e-10,1.704639273134e+00
1420372210.938,1420.372210938,1.431759308722e-09,8.662744833544e-10,1.652777885339e+00
1420372796.875,1420.372796875,1.379163233463e-09,8.624855285253e-10,1.599056665706e+00
1420373382.812,1420.373382812,1.323518361198e-09,8.596441107656e-10,1.539611968049e+00
1420373968.750,1420.373968750,1.301649458030e-09,8.652867637239e-10,1.504298358186e+00
1420374554.688,1420.374554688,1.264526511542e-09,8.731249332074e-10,1.448276716709e+00
1420375140.625,1420.375140625,1.264899583575e-09,8.668632108123e-10,1.459168606763e+00
1420375726.562,1420.375726562,1.248647103111e-09,8.606704712700e-10,1.450784179069e+00
1420376312.500,1420.376312500,1.232371381322e-09,8.631767218237e-10,1.427716190861e+00
1420376898.438,1420.376898438,1.272531286433e-09,8.655838843969e-10,1.470142073312e+00
1420377484.375,1420.377484375,1.289048790750e-09,8.793154503469e-10,1.465968544328e+00
1420378070.312,1420.378070312,1.314824155373e-09,8.805177490208e-10,1.493239809005e+00
1420378656.250,1420.378656250,1.318932600428e-09,8.700642253599e-10,1.515902575907e+00
1420379242.188,1420.379242188,1.332747928672e-09,8.851563579890e-10,1.505663848701e+00
1420379828.125,1420.379828125,1.335990019754e-09,8.888628058007e-10,1.503032876429e+00
1420380414.062,1420.380414062,1.353999052411e-09,8.778277543644e-10,1.542442746518e+00
1420381000.000,1420.381000000,1.408574634103e-09,8.779869495365e-10,1.604322974101e+00
1420381585.938,1420.381585938,1.440496564769e-09,8.782739449449e-10,1.640144937761e+00
1420382171.875,1420.382171875,1.473057957018e-09,8.851762277555e-10,1.664140891756e+00
1420382757.812,1420.382757812,1.569182612204e-09,8.832050318595e-10,1.776691204872e+00
1420383343.750,1420.383343750,1.575956823663e-09,8.906688914333e-10,1.769408181672e+00
1420383929.688,1420.383929688,1.479606693382e-09,8.946891278074e-10,1.653766260699e+00
1420384515.625,1420.384515625,1.493790894988e-09,8.919707376527e-10,1.674708409066e+00
1420385101.562,1420.385101562,1.502612475672e-09,8.808576555846e-10,1.705851639190e+00
1420385687.500,1420.385687500,1.459290135048e-09,8.764612878173e-10,1.664979566505e+00
1420386273.438,1420.386273438,1.449465902862e-09,8.795858502622e-10,1.647895884671e+00
1420386859.375,1420.386859375,1.515986670391e-09,8.865147893578e-10,1.710052317896e+00
1420387445.312,1420.387445312,1.484896231776e-09,8.812501436006e-10,1.684988357232e+00
1420388031.250,1420.388031250,1.382544458079e-09,8.832879293201e-10,1.565225123299e+00
1420388617.188,1420.388617188,1.321250084879e-09,8.874410404566e-10,1.488831397970e+00
1420389203.125,1420.389203125,1.320059491990e-09,8.864115332138e-10,1.489217414855e+00
1420389789.062,1420.389789062,1.299576913740e-09,8.874760165196e-10,1.464351587591e+00
1420390375.000,1420.390375000,1.312528003752e-09,8.956683346506e-10,1.465417446364e+00
1420390960.938,1420.390960938,1.358972591040e-09,8.854145299811e-10,1.534843336114e+00
1420391546.875,1420.391546875,1.351863294161e-09,8.770757483647e-10,1.541330149285e+00
1420392132.812,1420.392132812,1.309274326705e-09,8.778734684230e-10,1.491415760699e+00
1420392718.750,1420.392718750,1.326326373739e-09,8.823174581622e-10,1.503230341267e+00
1420393304.688,1420.393304688,1.320634719521e-09,8.956267238341e-10,1.474536974363e+00
1420393890.625,1420.393890625,1.320108048057e-09,8.943129873659e-10,1.476114142036e+00
1420394476.562,1420.394476562,1.434849855042e-09,8.880727486782e-10,1.615689544779e+00
1420395062.500,1420.395062500,1.469458076424e-09,8.913270178815e-10,1.648618348758e+00
1420395648.438,1420.395648438,1.475863287466e-09,8.972282501119e-10,1.644913975103e+00
1420396234.375,1420.396234375,1.476808151838e-09,8.906656394427e-10,1.658094897163e+00
1420396820.312,1420.396820312,1.489011788308e-09,8.933377945782e-10,1.666795916780e+00
1420397406.250,1420.397406250,1.489459980955e-09,8.952271333195e-10,1.663778861831e+00
1420397992.188,1420.397992188,1.501769030498e-09,8.873539106934e-10,1.692412702982e+00
1420398578.125,1420.398578125,1.501702579539e-09,8.943311502867e-10,1.679134825011e+00
1420399164.062,1420.399164062,1.498080687465e-09,9.068385446878e-10,1.651981707484e+00
1420399750.000,1420.399750000,1.511961473256e-09,8.974460807606e-10,1.684737953253e+00
1420400335.938,1420.400335938,1.524030522308e-09,8.991753622613e-10,1.694920241671e+00
1420400921.875,1420.400921875,1.520857915729e-09,9.006348577152e-10,1.688650958488e+00
1420401507.812,1420.401507812,1.485481359766e-09,8.865870653272e-10,1.675505337107e+00
1420402093.750,1420.402093750,1.472962496230e-09,8.963572291120e-10,1.643276194347e+00
1420402679.688,1420.402679688,1.440285335543e-09,9.022634980135e-10,1.596302342624e+00
1420403265.625,1420.403265625,1.393613683621e-09,9.030587915358e-10,1.543214790314e+00
1420403851.562,1420.403851562,1.395778689789e-09,9.033105895646e-10,1.545181364985e+00
1420404437.500,1420.404437500,1.370614788969e-09,9.108816393844e-10,1.504712280616e+00
1420405023.438,1420.405023438,1.309466166378e-09,9.151581180426e-10,1.430863301720e+00
1420405609.375,1420.405609375,1.305567569648e-09,8.995551730460e-10,1.451347964824e+00
1420406195.312,1420.406195312,1.324608749747e-09,9.011038194881e-10,1.469984613426e+00
1420406781.250,1420.406781250,1.345295606623e-09,9.167733115691e-10,1.467424487217e+00
1420407367.188,1420.407367188,1.345084978862e-09,9.108052915765e-10,1.476808480695e+00
1420407953.125,1420.407953125,1.355901292574e-09,9.177874377291e-10,1.477358739982e+00
1420408539.062,1420.408539062,1.428508612847e-09,9.091157490436e-10,1.571316539560e+00
1420409125.000,1420.409125000,1.411713797363e-09,9.016616788353e-10,1.565680155318e+00
1420409710.938,1420.409710938,1.422274074466e-09,9.034883090944e-10,1.574203075069e+00
1420410296.875,1420.410296875,1.467720475025e-09,9.123589338590e-10,1.608709489824e+00
1420410882.812,1420.410882812,1.458045232555e-09,9.068277529116e-10,1.607852459162e+00
1420411468.750,1420.411468750,1.538464913121e-09,9.033409306996e-10,1.703083366244e+00
1420412054.688,1420.412054688,1.607072076154e-09,9.175750915895e-10,1.751433850901e+00
1420412640.625,1420.412640625,1.608941711514e-09,9.227550566519e-10,1.743628170787e+00
1420413226.562,1420.413226562,1.613808972001e-09,9.120594682913e-10,1.769412004487e+00
1420413812.500,1420.413812500,1.648656113493e-09,9.141448583269e-10,1.803495472818e+00
1420414398.438,1420.414398438,1.602594759660e-09,9.094538947061e-10,1.762150636760e+00
1420414984.375,1420.414984375,1.454819459833e-09,9.104729581226e-10,1.597872234265e+00
1420415570.312,1420.415570312,1.538315305754e-09,9.206996431371e-10,1.670811232763e+00
1420416156.250,1420.416156250,1.550065939705e-09,9.123905711150e-10,1.698906136010e+00
1420416742.188,1420.416742188,1.521688698270e-09,9.069727320245e-10,1.677766755868e+00
1420417328.125,1420.417328125,1.544350112072e-09,9.104604638539e-10,1.696229735814e+00
1420417914.062,1420.417914062,1.521453075767e-09,9.180705617176e-10,1.657228909421e+00
1420418500.000,1420.418500000,1.413746107771e-09,9.194531390314e-10,1.537594519782e+00
1420419085.938,1420.419085938,1.336197911845e-09,9.143215311409e-10,1.461409215834e+00
1420419671.875,1420.419671875,1.321292661984e-09,9.161742777342e-10,1.442184848555e+00
1420420257.812,1420.420257812,1.304736802413e-09,9.167427197242e-10,1.423231157816e+00
1420420843.750,1420.420843750,1.366184637723e-09,9.168643370768e-10,1.490061923532e+00
1420421429.688,1420.421429688,1.417892853687e-09,9.191872000536e-10,1.542550694357e+00
1420422015.625,1420.422015625,1.328912617263e-09,9.116947404668e-10,1.457628917090e+00
1420422601.562,1420.422601562,1.283975262495e-09,9.164864480764e-10,1.400975721125e+00
1420423187.500,1420.423187500,1.316541021964e-09,9.260896196967e-10,1.421612977797e+00
1420423773.438,1420.423773438,1.357221172868e-09,9.219843741692e-10,1.472065265846e+00
1420424359.375,1420.424359375,1.379641131547e-09,9.150336011015e-10,1.507749147011e+00
1420424945.312,1420.424945312,1.425429187777e-09,9.270191154995e-10,1.537648106651e+00
1420425531.250,1420.425531250,1.457703196895e-09,9.285930838812e-10,1.569797602630e+00
1420426117.188,1420.426117188,1.460374904837e-09,9.222513026440e-10,1.583489121296e+00
1420426703.125,1420.426703125,1.495571187115e-09,9.081988911818e-10,1.646744123601e+00
1420427289.062,1420.427289062,1.484234490882e-09,8.998499924117e-10,1.649424352279e+00
1420427875.000,1420.427875000,1.508114181357e-09,9.101053057706e-10,1.657076573221e+00
1420428460.938,1420.428460938,1.550367463890e-09,9.239701960287e-10,1.677940988307e+00
1420429046.875,1420.429046875,1.579996172926e-09,9.236983496805e-10,1.710510983886e+00
1420429632.812,1420.429632812,1.534840096671e-09,9.217129327147e-10,1.665204037173e+00
1420430218.750,1420.430218750,1.499681977707e-09,9.204957655106e-10,1.629211164133e+00
1420430804.688,1420.430804688,1.518539272165e-09,9.275733298069e-10,1.637109674641e+00
1420431390.625,1420.431390625,1.441358280265e-09,9.257372772889e-10,1.556984163461e+00
1420431976.562,1420.431976562,1.376805459288e-09,9.225030325831e-10,1.492467136322e+00
1420432562.500,1420.432562500,1.424313688591e-09,9.177533722389e-10,1.551956910947e+00
1420433148.438,1420.433148438,1.479479905617e-09,9.171981139139e-10,1.613042900082e+00
1420433734.375,1420.433734375,1.435321504662e-09,9.300018204293e-10,1.543353435587e+00
1420434320.312,1420.434320312,1.412744562749e-09,9.377151094295e-10,1.506581848306e+00
1420434906.250,1420.434906250,1.401226406924e-09,9.411819481480e-10,1.488794392711e+00
1420435492.188,1420.435492188,1.362345797389e-09,9.311902077537e-10,1.463015596647e+00
1420436078.125,1420.436078125,1.334216935026e-09,9.359184067430e-10,1.425569713571e+00
1420436664.062,1420.436664062,1.336029808162e-09,9.451936210846e-10,1.413498545017e+00
1420437250.000,1420.437250000,1.370161445142e-09,9.343188609844e-10,1.466481628872e+00
1420437835.938,1420.437835938,1.357965890377e-09,9.216533771832e-10,1.473401957825e+00
1420438421.875,1420.438421875,1.377148846509e-09,9.191121825193e-10,1.498346853301e+00
1420439007.812,1420.439007812,1.424180636753e-09,9.240320553150e-10,1.541267565948e+00
1420439593.750,1420.439593750,1.405277705055e-09,9.207989533916e-10,1.526150415222e+00
1420440179.688,1420.440179688,1.428751776146e-09,9.318863352181e-10,1.533182451711e+00
1420440765.625,1420.440765625,1.499240445462e-09,9.365065871656e-10,1.600886172088e+00
1420441351.562,1420.441351562,1.553237624060e-09,9.329134594285e-10,1.664932163174e+00
1420441937.500,1420.441937500,1.543319990434e-09,9.345683748777e-10,1.651371940160e+00
1420442523.438,1420.442523438,1.608998804214e-09,9.377387619513e-10,1.715828404987e+00
1420443109.375,1420.443109375,1.604395722783e-09,9.325560233642e-10,1.720428245152e+00
1420443695.312,1420.443695312,1.555635162717e-09,9.311461650456e-10,1.670666992052e+00
1420444281.250,1420.444281250,1.565485101656e-09,9.344558249346e-10,1.675290644975e+00
1420444867.188,1420.444867188,1.578113683812e-09,9.313737320692e-10,1.694393592469e+00
1420445453.125,1420.445453125,1.537237523266e-09,9.303557055806e-10,1.652311598719e+00
1420446039.062,1420.446039062,1.497640102467e-09,9.363544989296e-10,1.599437076641e+00
1420446625.000,1420.446625000,1.469019710528e-09,9.381605527995e-10,1.565851075431e+00
1420447210.938,1420.447210938,1.480377352079e-09,9.340622920098e-10,1.584880756608e+00
1420447796.875,1420.447796875,1.469645431683e-09,9.407910648409e-10,1.562137956669e+00
1420448382.812,1420.448382812,1.443534728141e-09,9.448726798246e-10,1.527755811935e+00
1420448968.750,1420.448968750,1.432336106667e-09,9.235584612993e-10,1.550888402507e+00
1420449554.688,1420.449554688,1.349809658983e-09,9.275998630450e-10,1.455163710948e+00
1420450140.625,1420.450140625,1.365238393160e-09,9.289259629907e-10,1.469695592063e+00
1420450726.562,1420.450726562,1.356248575724e-09,9.314514856800e-10,1.456059275845e+00
1420451312.500,1420.451312500,1.335953479342e-09,9.394673560007e-10,1.422032890030e+00
1420451898.438,1420.451898438,1.401377622608e-09,9.346190053393e-10,1.499410577575e+00
1420452484.375,1420.452484375,1.387537146413e-09,9.329169996230e-10,1.487310389856e+00
1420453070.312,1420.453070312,1.357560420682e-09,9.387541536693e-10,1.446129868374e+00
1420453656.250,1420.453656250,1.417772541315e-09,9.503399852761e-10,1.491858243661e+00
1420454242.188,1420.454242188,1.381331932949e-09,9.567412371977e-10,1.443788434368e+00
1420454828.125,1420.454828125,1.420760400413e-09,9.397377346103e-10,1.511869054617e+00
1420455414.062,1420.455414062,1.523272653231e-09,9.303086051821e-10,1.637384245127e+00
1420456000.000,1420.456000000,1.588594731095e-09,9.323362877731e-10,1.703885981837e+00
1420456585.938,1420.456585938,1.630783601805e-09,9.341470165044e-10,1.745746197325e+00
1420457171.875,1420.457171875,1.626419665271e-09,9.373663702873e-10,1.735094960547e+00
1420457757.812,1420.457757812,1.833400179896e-09,9.380890140145e-10,1.954398945629e+00
1420458343.750,1420.458343750,1.683807511572e-09,9.468777197857e-10,1.778273452198e+00
1420458929.688,1420.458929688,1.586597036317e-09,9.526592198231e-10,1.665440278437e+00
1420459515.625,1420.459515625,1.687944520578e-09,9.504776519909e-10,1.775890802948e+00
1420460101.562,1420.460101562,1.715574034718e-09,9.519356602185e-10,1.802195365099e+00
