# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T00:33:11.303867+00:00"",""center_freq_hz"":1422005800,""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""sky_data_dir"":""../data/commiss_21cm_data_061626"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626"",""sky_scan_count"":5,""calibration_scan_count"":5,""sky_source_files"":[""../data/commiss_21cm_data_061626/2026-06-17T00-05-35.486288+00-00_galactic_plane_scan001_fc1422005800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-05-56.232834+00-00_galactic_plane_scan002_fc1422005800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-17.048994+00-00_galactic_plane_scan003_fc1422005800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-37.762266+00-00_galactic_plane_scan004_fc1422005800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-58.566700+00-00_galactic_plane_scan005_fc1422005800.csv""],""calibration_source_files"":[""../data/commiss_50ohm_data_061626/2026-06-17T00-02-26.440539+00-00_50ohm_termination_scan001_fc1422005800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-02-47.121383+00-00_50ohm_termination_scan002_fc1422005800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-07.869171+00-00_50ohm_termination_scan003_fc1422005800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-28.627227+00-00_50ohm_termination_scan004_fc1422005800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-49.381289+00-00_50ohm_termination_scan005_fc1422005800.csv""],""sky_observations"":[{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:35.486353+00:00"",""target_name"":""galactic_plane"",""scan_index"":1,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:56.232898+00:00"",""target_name"":""galactic_plane"",""scan_index"":2,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:17.049058+00:00"",""target_name"":""galactic_plane"",""scan_index"":3,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:37.762329+00:00"",""target_name"":""galactic_plane"",""scan_index"":4,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:58.566761+00:00"",""target_name"":""galactic_plane"",""scan_index"":5,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}],""calibration_observations"":[{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:26.440600+00:00"",""load_label"":""50ohm_termination"",""scan_index"":1,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:47.121443+00:00"",""load_label"":""50ohm_termination"",""scan_index"":2,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:07.869233+00:00"",""load_label"":""50ohm_termination"",""scan_index"":3,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:28.627288+00:00"",""load_label"":""50ohm_termination"",""scan_index"":4,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:49.381348+00:00"",""load_label"":""50ohm_termination"",""scan_index"":5,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}]}"
frequency_hz,frequency_mhz,sky_psd_linear_per_hz,calibration_psd_linear_per_hz,sky_over_50ohm
1420842914.062,1420.842914062,5.006448364718e-10,2.818087700703e-10,1.776541008099e+00
1420843500.000,1420.843500000,5.000097116519e-10,2.821336325382e-10,1.772244262953e+00
1420844085.938,1420.844085938,5.141786412861e-10,2.843480844577e-10,1.808271866036e+00
1420844671.875,1420.844671875,5.146536734863e-10,2.835587996632e-10,1.814980434738e+00
1420845257.812,1420.845257812,5.253639467774e-10,2.827889073477e-10,1.857795454938e+00
1420845843.750,1420.845843750,5.309684382602e-10,2.840872486465e-10,1.869032984725e+00
1420846429.688,1420.846429688,5.483101180872e-10,2.845758686176e-10,1.926762521189e+00
1420847015.625,1420.847015625,5.593210735589e-10,2.823298268891e-10,1.981090980439e+00
1420847601.562,1420.847601562,5.526136103470e-10,2.784023430382e-10,1.984945975369e+00
1420848187.500,1420.848187500,5.595357359011e-10,2.799721871974e-10,1.998540431827e+00
1420848773.438,1420.848773438,5.700202162057e-10,2.815364091320e-10,2.024676729958e+00
1420849359.375,1420.849359375,5.850434820902e-10,2.835814752625e-10,2.063052537366e+00
1420849945.312,1420.849945312,5.651751771987e-10,2.864053389739e-10,1.973340229004e+00
1420850531.250,1420.850531250,5.644543089177e-10,2.854137875608e-10,1.977670082940e+00
1420851117.188,1420.851117188,5.617111698470e-10,2.833289758636e-10,1.982540501320e+00
1420851703.125,1420.851703125,5.487985551753e-10,2.854709327868e-10,1.922432346501e+00
1420852289.062,1420.852289062,5.442310591176e-10,2.827847615016e-10,1.924541676955e+00
1420852875.000,1420.852875000,5.352348237604e-10,2.822884020465e-10,1.896056727375e+00
1420853460.938,1420.853460938,5.324220237285e-10,2.863513041017e-10,1.859331583625e+00
1420854046.875,1420.854046875,5.256223900112e-10,2.866655769278e-10,1.833573446956e+00
1420854632.812,1420.854632812,5.094590935172e-10,2.861827556976e-10,1.780187951141e+00
1420855218.750,1420.855218750,4.970601855757e-10,2.840234449138e-10,1.750067448575e+00
1420855804.688,1420.855804688,4.810488800619e-10,2.842240574534e-10,1.692498813690e+00
1420856390.625,1420.856390625,4.779298988979e-10,2.873436664561e-10,1.663269299763e+00
1420856976.562,1420.856976562,4.685706268389e-10,2.887359536862e-10,1.622834360795e+00
1420857562.500,1420.857562500,4.776467739484e-10,2.863368459583e-10,1.668128921200e+00
1420858148.438,1420.858148438,5.101038849468e-10,2.856298686255e-10,1.785891256406e+00
1420858734.375,1420.858734375,5.226725474236e-10,2.869663108454e-10,1.821372501475e+00
1420859320.312,1420.859320312,4.976683945966e-10,2.851509749868e-10,1.745280354099e+00
1420859906.250,1420.859906250,5.068146609195e-10,2.845213001591e-10,1.781288995362e+00
1420860492.188,1420.860492188,5.221126362942e-10,2.850108739603e-10,1.831904267509e+00
1420861078.125,1420.861078125,5.199686072505e-10,2.846637788093e-10,1.826606143660e+00
1420861664.062,1420.861664062,5.311742723325e-10,2.827677590302e-10,1.878482448474e+00
1420862250.000,1420.862250000,5.574568058362e-10,2.840390259409e-10,1.962606384773e+00
1420862835.938,1420.862835938,5.577936582812e-10,2.863201902696e-10,1.948146436184e+00
1420863421.875,1420.863421875,5.727064744118e-10,2.884616778556e-10,1.985381485226e+00
1420864007.812,1420.864007812,5.894051173946e-10,2.894974378900e-10,2.035959702063e+00
1420864593.750,1420.864593750,6.226323495913e-10,2.891553622684e-10,2.153279623475e+00
1420865179.688,1420.865179688,5.636201428680e-10,2.874660444389e-10,1.960649453288e+00
1420865765.625,1420.865765625,5.373856420846e-10,2.847483338066e-10,1.887230154785e+00
1420866351.562,1420.866351562,5.711808075007e-10,2.864507369542e-10,1.993993150704e+00
1420866937.500,1420.866937500,5.396846741698e-10,2.840102306814e-10,1.900229695511e+00
1420867523.438,1420.867523438,5.156230482259e-10,2.869076176536e-10,1.797174478820e+00
1420868109.375,1420.868109375,5.203277955890e-10,2.907958715389e-10,1.789323186864e+00
1420868695.312,1420.868695312,5.578262827998e-10,2.884586395349e-10,1.933817214486e+00
1420869281.250,1420.869281250,5.078372990222e-10,2.842790467067e-10,1.786404256330e+00
1420869867.188,1420.869867188,4.839941367003e-10,2.847082097806e-10,1.699965508804e+00
1420870453.125,1420.870453125,4.849500435143e-10,2.866778313657e-10,1.691620315404e+00
1420871039.062,1420.871039062,4.750443941091e-10,2.878322182054e-10,1.650421197012e+00
1420871625.000,1420.871625000,4.728979566614e-10,2.891378861554e-10,1.635544767064e+00
1420872210.938,1420.872210938,4.615939177024e-10,2.886383300157e-10,1.599212127084e+00
1420872796.875,1420.872796875,4.740548694288e-10,2.882899716324e-10,1.644368226701e+00
1420873382.812,1420.873382812,4.768685404932e-10,2.868933763667e-10,1.662180377018e+00
1420873968.750,1420.873968750,5.022404891670e-10,2.894493406573e-10,1.735158518677e+00
1420874554.688,1420.874554688,5.198643125571e-10,2.914887196505e-10,1.783480037171e+00
1420875140.625,1420.875140625,5.087254962106e-10,2.899502605361e-10,1.754526777351e+00
1420875726.562,1420.875726562,5.089413612279e-10,2.900256301152e-10,1.754815121083e+00
1420876312.500,1420.876312500,5.103220297561e-10,2.882344147901e-10,1.770510402540e+00
1420876898.438,1420.876898438,5.198921233464e-10,2.920803851325e-10,1.779962468588e+00
1420877484.375,1420.877484375,5.310604626729e-10,2.922170459588e-10,1.817349364170e+00
1420878070.312,1420.878070312,5.440108406001e-10,2.911254203065e-10,1.868647677786e+00
1420878656.250,1420.878656250,5.607677833699e-10,2.940019792427e-10,1.907360572246e+00
1420879242.188,1420.879242188,5.759288401489e-10,2.947434306351e-10,1.954000599463e+00
1420879828.125,1420.879828125,5.864921940508e-10,2.955593459963e-10,1.984346636287e+00
1420880414.062,1420.880414062,5.566670812598e-10,2.956829092218e-10,1.882648823785e+00
1420881000.000,1420.881000000,5.250118278718e-10,2.971238101639e-10,1.766979992557e+00
1420881585.938,1420.881585938,5.319938156445e-10,2.950420143164e-10,1.803112064826e+00
1420882171.875,1420.882171875,5.221831753430e-10,2.924542233143e-10,1.785521061810e+00
1420882757.812,1420.882757812,5.225475053099e-10,2.955169940646e-10,1.768248580641e+00
1420883343.750,1420.883343750,5.150361040651e-10,2.985862719493e-10,1.724915551886e+00
1420883929.688,1420.883929688,5.100066097659e-10,2.943495108669e-10,1.732656556024e+00
1420884515.625,1420.884515625,4.892963838387e-10,2.959548856824e-10,1.653280305579e+00
1420885101.562,1420.885101562,4.737685415009e-10,2.954555113702e-10,1.603519052002e+00
1420885687.500,1420.885687500,4.738113432550e-10,2.969328874449e-10,1.595684962121e+00
1420886273.438,1420.886273438,4.728203306227e-10,3.002812644790e-10,1.574591513204e+00
1420886859.375,1420.886859375,4.727621347202e-10,2.981199945704e-10,1.585811563567e+00
1420887445.312,1420.887445312,4.743851181124e-10,2.969606569031e-10,1.597467903862e+00
1420888031.250,1420.888031250,4.779237652139e-10,2.987648187140e-10,1.599665473569e+00
1420888617.188,1420.888617188,4.829145039195e-10,2.997809371716e-10,1.610891301081e+00
1420889203.125,1420.889203125,4.895469991882e-10,2.994272208089e-10,1.634944871965e+00
1420889789.062,1420.889789062,4.992702171800e-10,2.996994449020e-10,1.665903042774e+00
1420890375.000,1420.890375000,5.224604812687e-10,3.018867659297e-10,1.730650496254e+00
1420890960.938,1420.890960938,5.328791224694e-10,2.992655761741e-10,1.780622847712e+00
1420891546.875,1420.891546875,5.358099880416e-10,3.031656615624e-10,1.767383500098e+00
1420892132.812,1420.892132812,5.292334790571e-10,3.059041354503e-10,1.730063172497e+00
1420892718.750,1420.892718750,5.239049691720e-10,3.038593060404e-10,1.724169570447e+00
1420893304.688,1420.893304688,5.440205580388e-10,3.055659251890e-10,1.780370496816e+00
1420893890.625,1420.893890625,5.510285894069e-10,3.044019745862e-10,1.810200443529e+00
1420894476.562,1420.894476562,5.479903335810e-10,3.028102080087e-10,1.809682497775e+00
1420895062.500,1420.895062500,5.512794441194e-10,3.040194768593e-10,1.813303048260e+00
1420895648.438,1420.895648438,5.656822159513e-10,3.086914924437e-10,1.832516378968e+00
1420896234.375,1420.896234375,5.614598070188e-10,3.106309791878e-10,1.807481689324e+00
1420896820.312,1420.896820312,5.341029379727e-10,3.071763405915e-10,1.738750246663e+00
1420897406.250,1420.897406250,5.305389251222e-10,3.063404691794e-10,1.731860392273e+00
1420897992.188,1420.897992188,5.328192139418e-10,3.115765881191e-10,1.710074614907e+00
1420898578.125,1420.898578125,5.215202746624e-10,3.121252053186e-10,1.670868823715e+00
1420899164.062,1420.899164062,5.167200133774e-10,3.094733567162e-10,1.669675279514e+00
1420899750.000,1420.899750000,5.122659116526e-10,3.083975096618e-10,1.661057225184e+00
1420900335.938,1420.900335938,5.054875171211e-10,3.095296122852e-10,1.633082900822e+00
1420900921.875,1420.900921875,5.006384396105e-10,3.095426295109e-10,1.617348926710e+00
1420901507.812,1420.901507812,5.038011344974e-10,3.135251921086e-10,1.606892036679e+00
1420902093.750,1420.902093750,4.983344723064e-10,3.168784257269e-10,1.572636165316e+00
1420902679.688,1420.902679688,4.860156563658e-10,3.189722168854e-10,1.523692756415e+00
1420903265.625,1420.903265625,4.821091804045e-10,3.176988578238e-10,1.517503662767e+00
1420903851.562,1420.903851562,5.012410403352e-10,3.177330782501e-10,1.577553848330e+00
1420904437.500,1420.904437500,5.330803362662e-10,3.199625645950e-10,1.666070957210e+00
1420905023.438,1420.905023438,5.490443116790e-10,3.248875871460e-10,1.689951642973e+00
1420905609.375,1420.905609375,5.355508825569e-10,3.253517121030e-10,1.646067509819e+00
1420906195.312,1420.906195312,5.319830953861e-10,3.225025526216e-10,1.649546929355e+00
1420906781.250,1420.906781250,5.591887032706e-10,3.170176749034e-10,1.763903868896e+00
1420907367.188,1420.907367188,5.840622370448e-10,3.193506316777e-10,1.828905845517e+00
1420907953.125,1420.907953125,5.818915113959e-10,3.208960122864e-10,1.813333569495e+00
1420908539.062,1420.908539062,5.790199632962e-10,3.201525245277e-10,1.808575347486e+00
1420909125.000,1420.909125000,5.962590821771e-10,3.236403849394e-10,1.842350676627e+00
1420909710.938,1420.909710938,6.021482634442e-10,3.285357628424e-10,1.832824098766e+00
1420910296.875,1420.910296875,6.008338577632e-10,3.265455857375e-10,1.839969315176e+00
1420910882.812,1420.910882812,6.150094511666e-10,3.239706977043e-10,1.898349003551e+00
1420911468.750,1420.911468750,6.295800968518e-10,3.273096227808e-10,1.923500114365e+00
1420912054.688,1420.912054688,5.956960698525e-10,3.269618750162e-10,1.821912936556e+00
1420912640.625,1420.912640625,5.580930069758e-10,3.289188566611e-10,1.696749808269e+00
1420913226.562,1420.913226562,5.537948059985e-10,3.334860616498e-10,1.660623545280e+00
1420913812.500,1420.913812500,5.527871684361e-10,3.331636435868e-10,1.659206156125e+00
1420914398.438,1420.914398438,5.772414780444e-10,3.324128072067e-10,1.736519970139e+00
1420914984.375,1420.914984375,5.706660479769e-10,3.322238008261e-10,1.717715728247e+00
1420915570.312,1420.915570312,5.241776408524e-10,3.324203817563e-10,1.576851690269e+00
1420916156.250,1420.916156250,5.126320506411e-10,3.347116385270e-10,1.531563267107e+00
1420916742.188,1420.916742188,5.162467349416e-10,3.399724303601e-10,1.518495880371e+00
1420917328.125,1420.917328125,5.268235647319e-10,3.399466827021e-10,1.549724093627e+00
1420917914.062,1420.917914062,5.190263093149e-10,3.395957633932e-10,1.528365089508e+00
