# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T00:33:11.265162+00:00"",""center_freq_hz"":1418805800,""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""sky_data_dir"":""../data/commiss_21cm_data_061626"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626"",""sky_scan_count"":5,""calibration_scan_count"":5,""sky_source_files"":[""../data/commiss_21cm_data_061626/2026-06-17T00-05-18.883425+00-00_galactic_plane_scan001_fc1418805800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-05-39.647544+00-00_galactic_plane_scan002_fc1418805800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-00.387578+00-00_galactic_plane_scan003_fc1418805800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-21.204049+00-00_galactic_plane_scan004_fc1418805800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-41.924292+00-00_galactic_plane_scan005_fc1418805800.csv""],""calibration_source_files"":[""../data/commiss_50ohm_data_061626/2026-06-17T00-02-09.847759+00-00_50ohm_termination_scan001_fc1418805800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-02-30.587780+00-00_50ohm_termination_scan002_fc1418805800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-02-51.265382+00-00_50ohm_termination_scan003_fc1418805800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-12.018487+00-00_50ohm_termination_scan004_fc1418805800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-32.770135+00-00_50ohm_termination_scan005_fc1418805800.csv""],""sky_observations"":[{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:18.883784+00:00"",""target_name"":""galactic_plane"",""scan_index"":1,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:39.647608+00:00"",""target_name"":""galactic_plane"",""scan_index"":2,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:00.387642+00:00"",""target_name"":""galactic_plane"",""scan_index"":3,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:21.204110+00:00"",""target_name"":""galactic_plane"",""scan_index"":4,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:41.924353+00:00"",""target_name"":""galactic_plane"",""scan_index"":5,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}],""calibration_observations"":[{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:09.849245+00:00"",""load_label"":""50ohm_termination"",""scan_index"":1,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:30.587839+00:00"",""load_label"":""50ohm_termination"",""scan_index"":2,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:51.265449+00:00"",""load_label"":""50ohm_termination"",""scan_index"":3,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:12.018546+00:00"",""load_label"":""50ohm_termination"",""scan_index"":4,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:32.770195+00:00"",""load_label"":""50ohm_termination"",""scan_index"":5,""scan_count"":5,""frequency_index"":1,""frequency_count"":5,""center_freq_hz"":1418805800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}]}"
frequency_hz,frequency_mhz,sky_psd_linear_per_hz,calibration_psd_linear_per_hz,sky_over_50ohm
1417642914.062,1417.642914062,4.066253318310e-10,2.927915170577e-10,1.388787953686e+00
1417643500.000,1417.643500000,4.031237901737e-10,2.958227687604e-10,1.362720631218e+00
1417644085.938,1417.644085938,3.920417561567e-10,2.986703297422e-10,1.312623709543e+00
1417644671.875,1417.644671875,3.914689504303e-10,2.971596363276e-10,1.317369193435e+00
1417645257.812,1417.645257812,3.868154984885e-10,2.968194144915e-10,1.303201474038e+00
1417645843.750,1417.645843750,3.753034660699e-10,2.951640659906e-10,1.271507982553e+00
1417646429.688,1417.646429688,3.839507252229e-10,2.994741251998e-10,1.282083134784e+00
1417647015.625,1417.647015625,3.910657632871e-10,3.001214206727e-10,1.303025163651e+00
1417647601.562,1417.647601562,3.948365512338e-10,2.994246441022e-10,1.318650815860e+00
1417648187.500,1417.648187500,3.920596941227e-10,2.956927823520e-10,1.325902144125e+00
1417648773.438,1417.648773438,3.934060425254e-10,2.966928712591e-10,1.325970660690e+00
1417649359.375,1417.649359375,4.016036354141e-10,2.961759669162e-10,1.355962941881e+00
1417649945.312,1417.649945312,4.125406878578e-10,3.002447786104e-10,1.374014528303e+00
1417650531.250,1417.650531250,4.234488242513e-10,2.980876739736e-10,1.420551271398e+00
1417651117.188,1417.651117188,4.312868455606e-10,2.972143334585e-10,1.451097060300e+00
1417651703.125,1417.651703125,4.305871422775e-10,2.991292375956e-10,1.439468591364e+00
1417652289.062,1417.652289062,4.164149678828e-10,2.985809369900e-10,1.394646865539e+00
1417652875.000,1417.652875000,4.326370176853e-10,2.991502528674e-10,1.446219796034e+00
1417653460.938,1417.653460938,4.453695495670e-10,3.000916805950e-10,1.484111617769e+00
1417654046.875,1417.654046875,4.499097270543e-10,2.974899430242e-10,1.512352728569e+00
1417654632.812,1417.654632812,4.364869227806e-10,2.981671270653e-10,1.463900219574e+00
1417655218.750,1417.655218750,4.346229495639e-10,2.997973202081e-10,1.449722596794e+00
1417655804.688,1417.655804688,4.316610492810e-10,2.991472599421e-10,1.442971763688e+00
1417656390.625,1417.656390625,4.204495408904e-10,3.008032465158e-10,1.397755994194e+00
1417656976.562,1417.656976562,4.417234545652e-10,3.001918773848e-10,1.471470375593e+00
1417657562.500,1417.657562500,4.342306028434e-10,2.967480120644e-10,1.463297428086e+00
1417658148.438,1417.658148438,4.154543145205e-10,2.979143520631e-10,1.394542799444e+00
1417658734.375,1417.658734375,4.081433863950e-10,3.002481134461e-10,1.359353708207e+00
1417659320.312,1417.659320312,4.031502771980e-10,3.027690188981e-10,1.331544022123e+00
1417659906.250,1417.659906250,4.014009738854e-10,3.059902501543e-10,1.311809685711e+00
1417660492.188,1417.660492188,4.018168465483e-10,3.030791207359e-10,1.325782012211e+00
1417661078.125,1417.661078125,4.049936360785e-10,3.010846090967e-10,1.345115704497e+00
1417661664.062,1417.661664062,3.923962128546e-10,2.991187805714e-10,1.311840774775e+00
1417662250.000,1417.662250000,3.785306250493e-10,2.973705457568e-10,1.272925750215e+00
1417662835.938,1417.662835938,3.839433790586e-10,3.020528201125e-10,1.271113373203e+00
1417663421.875,1417.663421875,3.827302841875e-10,3.007054857259e-10,1.272774533074e+00
1417664007.812,1417.664007812,3.961089854650e-10,2.972818763081e-10,1.332435701713e+00
1417664593.750,1417.664593750,4.010618287799e-10,2.990670328385e-10,1.341043260346e+00
1417665179.688,1417.665179688,4.115131352135e-10,3.016139539840e-10,1.364370347518e+00
1417665765.625,1417.665765625,4.160847901176e-10,3.047029791279e-10,1.365542244807e+00
1417666351.562,1417.666351562,4.142022849837e-10,3.027365759786e-10,1.368193729631e+00
1417666937.500,1417.666937500,4.040198404639e-10,3.040048732375e-10,1.328991328860e+00
1417667523.438,1417.667523438,4.096565695871e-10,3.032996335815e-10,1.350666219902e+00
1417668109.375,1417.668109375,4.330319908616e-10,3.017242145232e-10,1.435191376820e+00
1417668695.312,1417.668695312,4.306182231553e-10,3.002571576236e-10,1.434164722544e+00
1417669281.250,1417.669281250,4.233574149297e-10,3.080862580547e-10,1.374152218287e+00
1417669867.188,1417.669867188,4.194200202881e-10,3.072708378055e-10,1.364984790888e+00
1417670453.125,1417.670453125,4.159613149837e-10,3.023268733791e-10,1.375866162126e+00
1417671039.062,1417.671039062,4.084097584696e-10,3.012909132625e-10,1.355532943384e+00
1417671625.000,1417.671625000,4.105046328509e-10,3.034591113432e-10,1.352751054447e+00
1417672210.938,1417.672210938,4.138647341750e-10,3.044858851320e-10,1.359224694424e+00
1417672796.875,1417.672796875,4.026899081346e-10,3.056571145602e-10,1.317456355348e+00
1417673382.812,1417.673382812,3.917000113905e-10,3.084456356606e-10,1.269915881778e+00
1417673968.750,1417.673968750,3.953701307432e-10,3.067889427920e-10,1.288736572919e+00
1417674554.688,1417.674554688,3.943952423612e-10,3.049337340361e-10,1.293380162112e+00
1417675140.625,1417.675140625,3.918488517943e-10,3.046268073400e-10,1.286324257592e+00
1417675726.562,1417.675726562,3.965267258962e-10,3.058010852255e-10,1.296681879346e+00
1417676312.500,1417.676312500,3.859939228731e-10,3.098019456721e-10,1.245937697505e+00
1417676898.438,1417.676898438,3.823370236877e-10,3.093708075985e-10,1.235853591538e+00
1417677484.375,1417.677484375,3.908436678907e-10,3.092884561644e-10,1.263686568641e+00
1417678070.312,1417.678070312,3.937544609279e-10,3.064708467595e-10,1.284802339574e+00
1417678656.250,1417.678656250,3.947564998581e-10,3.054588808261e-10,1.292339246417e+00
1417679242.188,1417.679242188,4.095090599888e-10,3.102577558543e-10,1.319899510203e+00
1417679828.125,1417.679828125,4.162207027197e-10,3.095134824939e-10,1.344757906396e+00
1417680414.062,1417.680414062,4.194079334338e-10,3.054306160781e-10,1.373169261220e+00
1417681000.000,1417.681000000,4.247602176198e-10,3.119017916050e-10,1.361839620844e+00
1417681585.938,1417.681585938,4.245235083629e-10,3.156013399711e-10,1.345125810942e+00
1417682171.875,1417.682171875,4.215966365466e-10,3.135726020068e-10,1.344494492977e+00
1417682757.812,1417.682757812,4.319123661302e-10,3.135817136774e-10,1.377351890406e+00
1417683343.750,1417.683343750,4.385330076239e-10,3.097153307539e-10,1.415922830028e+00
1417683929.688,1417.683929688,4.323369872008e-10,3.126873370088e-10,1.382649490499e+00
1417684515.625,1417.684515625,4.315526474024e-10,3.148866839422e-10,1.370501419747e+00
1417685101.562,1417.685101562,4.374610459893e-10,3.143918165206e-10,1.391451758607e+00
1417685687.500,1417.685687500,4.328118974246e-10,3.154314427367e-10,1.372126677257e+00
1417686273.438,1417.686273438,4.287003131982e-10,3.162472250946e-10,1.355586007339e+00
1417686859.375,1417.686859375,4.232801179294e-10,3.152898929315e-10,1.342510900029e+00
1417687445.312,1417.687445312,4.173826843243e-10,3.164095460479e-10,1.319121655897e+00
1417688031.250,1417.688031250,4.054634076020e-10,3.203197317880e-10,1.265808401308e+00
1417688617.188,1417.688617188,4.041752846564e-10,3.209036422087e-10,1.259491110399e+00
1417689203.125,1417.689203125,4.161182656643e-10,3.155833124853e-10,1.318568660641e+00
1417689789.062,1417.689789062,4.230200358526e-10,3.176471867942e-10,1.331729205984e+00
1417690375.000,1417.690375000,4.213909318508e-10,3.197191140089e-10,1.318003564338e+00
1417690960.938,1417.690960938,4.092420405363e-10,3.209296471307e-10,1.275176800259e+00
1417691546.875,1417.691546875,4.074322745419e-10,3.225521541881e-10,1.263151615178e+00
1417692132.812,1417.692132812,4.043428620546e-10,3.225365919171e-10,1.253634074978e+00
1417692718.750,1417.692718750,4.068886048257e-10,3.233272023371e-10,1.258442227826e+00
1417693304.688,1417.693304688,4.240567271341e-10,3.228663611074e-10,1.313412539106e+00
1417693890.625,1417.693890625,4.263014693375e-10,3.196543356985e-10,1.333632682960e+00
1417694476.562,1417.694476562,4.230498700931e-10,3.222245777757e-10,1.312903792173e+00
1417695062.500,1417.695062500,4.294283510859e-10,3.269577545017e-10,1.313406228093e+00
1417695648.438,1417.695648438,4.285771588998e-10,3.295899653847e-10,1.300334366671e+00
1417696234.375,1417.696234375,4.364808950647e-10,3.284390395615e-10,1.328955582283e+00
1417696820.312,1417.696820312,4.447726436669e-10,3.261105798845e-10,1.363870634999e+00
1417697406.250,1417.697406250,4.515946914250e-10,3.250737207582e-10,1.389207009326e+00
1417697992.188,1417.697992188,4.607523845454e-10,3.256260781860e-10,1.414973847034e+00
1417698578.125,1417.698578125,4.632685220346e-10,3.275070292810e-10,1.414530011926e+00
1417699164.062,1417.699164062,4.567783361200e-10,3.278591391962e-10,1.393215199795e+00
1417699750.000,1417.699750000,4.585068077037e-10,3.295936074367e-10,1.391127732329e+00
1417700335.938,1417.700335938,4.617484064063e-10,3.309630378984e-10,1.395166086637e+00
1417700921.875,1417.700921875,4.547502987386e-10,3.303760837342e-10,1.376462525975e+00
1417701507.812,1417.701507812,4.519091281602e-10,3.310306651512e-10,1.365157901470e+00
1417702093.750,1417.702093750,4.467813053554e-10,3.309258248989e-10,1.350095011448e+00
1417702679.688,1417.702679688,4.405601365199e-10,3.294904891374e-10,1.337095154623e+00
1417703265.625,1417.703265625,4.464181671587e-10,3.324320138699e-10,1.342885608284e+00
1417703851.562,1417.703851562,4.488079196852e-10,3.357349776801e-10,1.336792260331e+00
1417704437.500,1417.704437500,4.392799873190e-10,3.349053562461e-10,1.311654111008e+00
1417705023.438,1417.705023438,4.378413689455e-10,3.353598369503e-10,1.305586777854e+00
1417705609.375,1417.705609375,4.273228774067e-10,3.392704171363e-10,1.259534742267e+00
1417706195.312,1417.706195312,4.182977875767e-10,3.403156484612e-10,1.229146498164e+00
1417706781.250,1417.706781250,4.230772294287e-10,3.385775614311e-10,1.249572557734e+00
1417707367.188,1417.707367188,4.196716487148e-10,3.398082532966e-10,1.235024884309e+00
1417707953.125,1417.707953125,4.288633668400e-10,3.430287734849e-10,1.250225637001e+00
1417708539.062,1417.708539062,4.375759829896e-10,3.405770336698e-10,1.284807663848e+00
1417709125.000,1417.709125000,4.548366489652e-10,3.441333206849e-10,1.321687327632e+00
1417709710.938,1417.709710938,4.438548873017e-10,3.430201171445e-10,1.293961680722e+00
1417710296.875,1417.710296875,4.407024464371e-10,3.457101403202e-10,1.274774428164e+00
1417710882.812,1417.710882812,4.530213568688e-10,3.468437441786e-10,1.306125206155e+00
1417711468.750,1417.711468750,4.583836897108e-10,3.482175346060e-10,1.316371647480e+00
1417712054.688,1417.712054688,4.663632760418e-10,3.452576680291e-10,1.350768771347e+00
1417712640.625,1417.712640625,4.638784701215e-10,3.461898565532e-10,1.339953962661e+00
1417713226.562,1417.713226562,4.684947857471e-10,3.485975388471e-10,1.343941748116e+00
1417713812.500,1417.713812500,4.776311133182e-10,3.508096058215e-10,1.361510931833e+00
1417714398.438,1417.714398438,4.788808945088e-10,3.521417361051e-10,1.359909506341e+00
1417714984.375,1417.714984375,4.713508110348e-10,3.575511157836e-10,1.318275318486e+00
1417715570.312,1417.715570312,4.828949595693e-10,3.582223693067e-10,1.348031281530e+00
1417716156.250,1417.716156250,4.784392493469e-10,3.601875639159e-10,1.328305853054e+00
1417716742.188,1417.716742188,4.665103329809e-10,3.565588683200e-10,1.308368335302e+00
1417717328.125,1417.717328125,4.527778969044e-10,3.568038542461e-10,1.268982639947e+00
1417717914.062,1417.717914062,4.576256865141e-10,3.635143323516e-10,1.258893104857e+00
