# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-05-12T20:34:59.110562+00:00"",""load_label"":""50ohm_termination"",""scan_index"":11,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420305800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419106000.000,1419.106000000,3.050906529644e-10
1419106585.938,1419.106585938,3.049328903098e-10
1419107171.875,1419.107171875,3.108652789367e-10
1419107757.812,1419.107757813,3.164131443369e-10
1419108343.750,1419.108343750,3.127922992559e-10
1419108929.688,1419.108929687,3.047804220630e-10
1419109515.625,1419.109515625,3.116114362182e-10
1419110101.562,1419.110101562,3.203582145456e-10
1419110687.500,1419.110687500,3.139386744775e-10
1419111273.438,1419.111273437,3.104823463624e-10
1419111859.375,1419.111859375,3.097968943171e-10
1419112445.312,1419.112445313,3.080534300901e-10
1419113031.250,1419.113031250,3.061197278225e-10
1419113617.188,1419.113617188,3.011884994642e-10
1419114203.125,1419.114203125,3.061984426225e-10
1419114789.062,1419.114789062,3.045788800705e-10
1419115375.000,1419.115375000,2.914308658001e-10
1419115960.938,1419.115960937,2.960737669610e-10
1419116546.875,1419.116546875,2.975780417601e-10
1419117132.812,1419.117132812,2.949225062401e-10
1419117718.750,1419.117718750,2.965887543942e-10
1419118304.688,1419.118304688,2.990219734457e-10
1419118890.625,1419.118890625,2.986106785690e-10
1419119476.562,1419.119476563,2.986750075454e-10
1419120062.500,1419.120062500,3.035853206846e-10
1419120648.438,1419.120648437,3.030695349762e-10
1419121234.375,1419.121234375,2.976734344458e-10
1419121820.312,1419.121820312,2.967141087555e-10
1419122406.250,1419.122406250,3.015584573009e-10
1419122992.188,1419.122992187,3.051920597569e-10
1419123578.125,1419.123578125,3.033034249596e-10
1419124164.062,1419.124164063,3.004444836779e-10
1419124750.000,1419.124750000,3.017257753121e-10
1419125335.938,1419.125335938,3.021289142164e-10
1419125921.875,1419.125921875,3.018582518563e-10
1419126507.812,1419.126507812,2.949792454308e-10
1419127093.750,1419.127093750,3.030457212352e-10
1419127679.688,1419.127679687,3.044581231372e-10
1419128265.625,1419.128265625,3.045944123797e-10
1419128851.562,1419.128851562,3.048192289161e-10
1419129437.500,1419.129437500,2.981755842851e-10
1419130023.438,1419.130023438,3.023152146685e-10
1419130609.375,1419.130609375,3.018876151520e-10
1419131195.312,1419.131195313,2.925303837739e-10
1419131781.250,1419.131781250,2.978130616443e-10
1419132367.188,1419.132367187,2.988685498109e-10
1419132953.125,1419.132953125,2.951016357051e-10
1419133539.062,1419.133539062,2.976002318950e-10
1419134125.000,1419.134125000,2.978016028082e-10
1419134710.938,1419.134710937,3.006905660589e-10
1419135296.875,1419.135296875,2.968359629038e-10
1419135882.812,1419.135882813,2.940286131718e-10
1419136468.750,1419.136468750,2.967721192254e-10
1419137054.688,1419.137054688,2.916662940170e-10
1419137640.625,1419.137640625,2.997871021385e-10
1419138226.562,1419.138226562,2.930952693063e-10
1419138812.500,1419.138812500,2.960142283348e-10
1419139398.438,1419.139398437,3.100847573491e-10
1419139984.375,1419.139984375,3.095909338993e-10
1419140570.312,1419.140570312,2.948615478163e-10
1419141156.250,1419.141156250,2.911499805087e-10
1419141742.188,1419.141742188,2.977330868075e-10
1419142328.125,1419.142328125,3.014379289368e-10
1419142914.062,1419.142914063,3.030104484640e-10
1419143500.000,1419.143500000,3.011411001182e-10
1419144085.938,1419.144085937,3.008663008127e-10
1419144671.875,1419.144671875,3.006774113775e-10
1419145257.812,1419.145257812,2.908225145060e-10
1419145843.750,1419.145843750,2.962761929109e-10
1419146429.688,1419.146429687,2.960783988673e-10
1419147015.625,1419.147015625,2.976584361866e-10
1419147601.562,1419.147601563,3.021356821547e-10
1419148187.500,1419.148187500,2.981106959357e-10
1419148773.438,1419.148773438,2.935187040724e-10
1419149359.375,1419.149359375,2.964728182934e-10
1419149945.312,1419.149945312,3.017662299370e-10
1419150531.250,1419.150531250,3.013579262030e-10
1419151117.188,1419.151117187,2.971089753210e-10
1419151703.125,1419.151703125,2.984794978663e-10
1419152289.062,1419.152289062,2.996709172369e-10
1419152875.000,1419.152875000,2.992705022221e-10
1419153460.938,1419.153460938,2.997205341689e-10
1419154046.875,1419.154046875,3.043394472430e-10
1419154632.812,1419.154632813,3.008969137711e-10
1419155218.750,1419.155218750,3.024267357259e-10
1419155804.688,1419.155804687,3.083105290546e-10
1419156390.625,1419.156390625,3.079687342268e-10
1419156976.562,1419.156976562,2.937341855688e-10
1419157562.500,1419.157562500,2.992409575426e-10
1419158148.438,1419.158148437,2.998059251332e-10
1419158734.375,1419.158734375,2.936793900572e-10
1419159320.312,1419.159320313,2.903208186914e-10
1419159906.250,1419.159906250,2.938661973025e-10
1419160492.188,1419.160492188,2.962989523416e-10
1419161078.125,1419.161078125,2.973842118110e-10
1419161664.062,1419.161664062,3.010066467945e-10
1419162250.000,1419.162250000,3.027962755561e-10
1419162835.938,1419.162835937,2.969096408397e-10
1419163421.875,1419.163421875,2.922325723464e-10
1419164007.812,1419.164007812,3.048405161220e-10
1419164593.750,1419.164593750,3.039117121044e-10
1419165179.688,1419.165179688,2.963651113071e-10
1419165765.625,1419.165765625,2.985598730358e-10
1419166351.562,1419.166351563,2.948923088020e-10
1419166937.500,1419.166937500,2.972513399131e-10
1419167523.438,1419.167523437,2.975763256965e-10
1419168109.375,1419.168109375,3.067032452193e-10
1419168695.312,1419.168695312,3.110660968914e-10
1419169281.250,1419.169281250,3.074528430484e-10
1419169867.188,1419.169867187,2.982126650812e-10
1419170453.125,1419.170453125,3.008711675706e-10
1419171039.062,1419.171039063,3.060581853263e-10
1419171625.000,1419.171625000,3.123642104288e-10
1419172210.938,1419.172210938,3.080755624638e-10
1419172796.875,1419.172796875,2.919481557488e-10
1419173382.812,1419.173382812,2.952681994621e-10
