# metadata_json,"{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:39:07.672061+00:00"",""target_name"":""galactic_plane"",""scan_index"":10,""scan_count"":20,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,6.113478410171e-10
1419206585.938,1419.206585937,5.833465124307e-10
1419207171.875,1419.207171875,6.044100894108e-10
1419207757.812,1419.207757812,5.911109611246e-10
1419208343.750,1419.208343750,6.076467617360e-10
1419208929.688,1419.208929687,5.966247320612e-10
1419209515.625,1419.209515625,5.960817426273e-10
1419210101.562,1419.210101563,5.776104340919e-10
1419210687.500,1419.210687500,6.025149267321e-10
1419211273.438,1419.211273438,6.331349417245e-10
1419211859.375,1419.211859375,6.214858659478e-10
1419212445.312,1419.212445312,6.425642044026e-10
1419213031.250,1419.213031250,6.374933435604e-10
1419213617.188,1419.213617187,6.209210638462e-10
1419214203.125,1419.214203125,6.368561869347e-10
1419214789.062,1419.214789062,6.463474054542e-10
1419215375.000,1419.215375000,6.372258643736e-10
1419215960.938,1419.215960938,6.199061999378e-10
1419216546.875,1419.216546875,6.130258506814e-10
1419217132.812,1419.217132813,5.928326170522e-10
1419217718.750,1419.217718750,5.949791462242e-10
1419218304.688,1419.218304687,6.060212299915e-10
1419218890.625,1419.218890625,5.995942362568e-10
1419219476.562,1419.219476562,5.890931955969e-10
1419220062.500,1419.220062500,5.604121317918e-10
1419220648.438,1419.220648437,5.624697554098e-10
1419221234.375,1419.221234375,5.646024421089e-10
1419221820.312,1419.221820313,5.436590009166e-10
1419222406.250,1419.222406250,5.605549916780e-10
1419222992.188,1419.222992188,5.959721135077e-10
1419223578.125,1419.223578125,6.016436581776e-10
1419224164.062,1419.224164062,5.859010212454e-10
1419224750.000,1419.224750000,5.755053845672e-10
1419225335.938,1419.225335937,6.038444155878e-10
1419225921.875,1419.225921875,5.983904621257e-10
1419226507.812,1419.226507812,6.244037805720e-10
1419227093.750,1419.227093750,6.166926021568e-10
1419227679.688,1419.227679688,6.274751801657e-10
1419228265.625,1419.228265625,6.413387808827e-10
1419228851.562,1419.228851563,6.272574306110e-10
1419229437.500,1419.229437500,6.143304280463e-10
1419230023.438,1419.230023437,6.258372116123e-10
1419230609.375,1419.230609375,6.200898664986e-10
1419231195.312,1419.231195312,6.106294980487e-10
1419231781.250,1419.231781250,6.054531497890e-10
1419232367.188,1419.232367187,6.018359355489e-10
1419232953.125,1419.232953125,5.903915464049e-10
1419233539.062,1419.233539063,5.866659593066e-10
1419234125.000,1419.234125000,5.881384342743e-10
1419234710.938,1419.234710938,5.616498914993e-10
1419235296.875,1419.235296875,5.489396084504e-10
1419235882.812,1419.235882812,5.733683717546e-10
1419236468.750,1419.236468750,5.526752237924e-10
1419237054.688,1419.237054687,5.448596185814e-10
1419237640.625,1419.237640625,5.571989518309e-10
1419238226.562,1419.238226562,5.465586806387e-10
1419238812.500,1419.238812500,5.715517567378e-10
1419239398.438,1419.239398438,6.059399016558e-10
1419239984.375,1419.239984375,5.920518067866e-10
1419240570.312,1419.240570313,5.622979979130e-10
1419241156.250,1419.241156250,5.599891624303e-10
1419241742.188,1419.241742187,5.873487719399e-10
1419242328.125,1419.242328125,5.702081569125e-10
1419242914.062,1419.242914062,6.056817836708e-10
1419243500.000,1419.243500000,6.239481972715e-10
1419244085.938,1419.244085937,5.820240543972e-10
1419244671.875,1419.244671875,5.742435196584e-10
1419245257.812,1419.245257813,5.885041823521e-10
1419245843.750,1419.245843750,5.920754472497e-10
1419246429.688,1419.246429688,5.637853137191e-10
1419247015.625,1419.247015625,5.513748776349e-10
1419247601.562,1419.247601562,5.472624566200e-10
1419248187.500,1419.248187500,5.401634367514e-10
1419248773.438,1419.248773437,5.583030938921e-10
1419249359.375,1419.249359375,5.725321891408e-10
1419249945.312,1419.249945312,5.788397285762e-10
1419250531.250,1419.250531250,5.505152703872e-10
1419251117.188,1419.251117188,5.479122234121e-10
1419251703.125,1419.251703125,5.442362745171e-10
1419252289.062,1419.252289063,5.451321627225e-10
1419252875.000,1419.252875000,5.491219327416e-10
1419253460.938,1419.253460937,5.380606906761e-10
1419254046.875,1419.254046875,5.309814567046e-10
1419254632.812,1419.254632812,5.390773625803e-10
1419255218.750,1419.255218750,5.479601443512e-10
1419255804.688,1419.255804687,5.545698523623e-10
1419256390.625,1419.256390625,5.670262880229e-10
1419256976.562,1419.256976563,5.781725113056e-10
1419257562.500,1419.257562500,5.939727182806e-10
1419258148.438,1419.258148438,5.688035745294e-10
1419258734.375,1419.258734375,5.698264829726e-10
1419259320.312,1419.259320312,5.891963804136e-10
1419259906.250,1419.259906250,5.712457457498e-10
1419260492.188,1419.260492187,5.534300731692e-10
1419261078.125,1419.261078125,5.585397853005e-10
1419261664.062,1419.261664062,5.385672215789e-10
1419262250.000,1419.262250000,5.475881311380e-10
1419262835.938,1419.262835938,5.408260802198e-10
1419263421.875,1419.263421875,5.441169191719e-10
1419264007.812,1419.264007813,5.380473996999e-10
1419264593.750,1419.264593750,5.435683653871e-10
1419265179.688,1419.265179687,5.220863199422e-10
1419265765.625,1419.265765625,5.123907392784e-10
1419266351.562,1419.266351562,5.230245122533e-10
1419266937.500,1419.266937500,5.581718394960e-10
1419267523.438,1419.267523437,5.543954740304e-10
1419268109.375,1419.268109375,5.292898131499e-10
