# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-05-12T19:39:10.834369+00:00"",""load_label"":""50ohm_termination"",""scan_index"":13,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420405800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,3.267611461023e-10
1419206585.938,1419.206585937,3.316137461211e-10
1419207171.875,1419.207171875,3.226539405471e-10
1419207757.812,1419.207757812,3.213323642845e-10
1419208343.750,1419.208343750,3.171561545294e-10
1419208929.688,1419.208929687,3.055927808006e-10
1419209515.625,1419.209515625,3.105078961557e-10
1419210101.562,1419.210101563,3.172039260728e-10
1419210687.500,1419.210687500,3.118960150026e-10
1419211273.438,1419.211273438,3.146360911168e-10
1419211859.375,1419.211859375,3.173706805863e-10
1419212445.312,1419.212445312,3.176883738243e-10
1419213031.250,1419.213031250,3.176072032211e-10
1419213617.188,1419.213617187,3.194520052909e-10
1419214203.125,1419.214203125,3.158992216975e-10
1419214789.062,1419.214789062,3.196843594785e-10
1419215375.000,1419.215375000,3.189901392918e-10
1419215960.938,1419.215960938,3.098854659792e-10
1419216546.875,1419.216546875,3.119051424621e-10
1419217132.812,1419.217132813,3.173988715941e-10
1419217718.750,1419.217718750,3.161145307594e-10
1419218304.688,1419.218304687,3.155277578518e-10
1419218890.625,1419.218890625,3.255278793674e-10
1419219476.562,1419.219476562,3.248872710608e-10
1419220062.500,1419.220062500,3.126540852521e-10
1419220648.438,1419.220648437,3.162618109449e-10
1419221234.375,1419.221234375,3.286281293494e-10
1419221820.312,1419.221820313,3.201541483133e-10
1419222406.250,1419.222406250,3.163491655544e-10
1419222992.188,1419.222992188,3.230310456221e-10
1419223578.125,1419.223578125,3.184920925202e-10
1419224164.062,1419.224164062,3.103354222892e-10
1419224750.000,1419.224750000,3.110092904804e-10
1419225335.938,1419.225335937,3.069155826870e-10
1419225921.875,1419.225921875,3.152511320053e-10
1419226507.812,1419.226507812,3.169703859894e-10
1419227093.750,1419.227093750,3.175695956042e-10
1419227679.688,1419.227679688,3.093059052712e-10
1419228265.625,1419.228265625,3.071131660355e-10
1419228851.562,1419.228851563,3.008016003750e-10
1419229437.500,1419.229437500,3.087702868363e-10
1419230023.438,1419.230023437,3.103334221879e-10
1419230609.375,1419.230609375,3.040569245717e-10
1419231195.312,1419.231195312,3.052878408152e-10
1419231781.250,1419.231781250,3.119038884639e-10
1419232367.188,1419.232367187,3.180445269140e-10
1419232953.125,1419.232953125,3.186228283796e-10
1419233539.062,1419.233539063,3.089787204255e-10
1419234125.000,1419.234125000,3.045560051043e-10
1419234710.938,1419.234710938,3.023546283569e-10
1419235296.875,1419.235296875,3.119805435243e-10
1419235882.812,1419.235882812,3.173182558217e-10
1419236468.750,1419.236468750,3.146213709168e-10
1419237054.688,1419.237054687,3.091476302268e-10
1419237640.625,1419.237640625,3.134382322430e-10
1419238226.562,1419.238226562,3.112733468365e-10
1419238812.500,1419.238812500,3.067827730661e-10
1419239398.438,1419.239398438,3.080633630734e-10
1419239984.375,1419.239984375,3.100862013792e-10
1419240570.312,1419.240570313,3.106920430150e-10
1419241156.250,1419.241156250,3.142796211242e-10
1419241742.188,1419.241742187,3.167180779783e-10
1419242328.125,1419.242328125,3.164977884937e-10
1419242914.062,1419.242914062,3.092823568066e-10
1419243500.000,1419.243500000,3.142163606949e-10
1419244085.938,1419.244085937,3.188482313520e-10
1419244671.875,1419.244671875,3.115825408295e-10
1419245257.812,1419.245257813,3.134891424603e-10
1419245843.750,1419.245843750,3.047795379857e-10
1419246429.688,1419.246429688,3.038654889954e-10
1419247015.625,1419.247015625,3.138982835038e-10
1419247601.562,1419.247601562,3.138738038672e-10
1419248187.500,1419.248187500,3.073366211926e-10
1419248773.438,1419.248773437,3.058926797021e-10
1419249359.375,1419.249359375,3.112150310617e-10
1419249945.312,1419.249945312,3.140554428610e-10
1419250531.250,1419.250531250,3.102953602033e-10
1419251117.188,1419.251117188,3.054270128649e-10
1419251703.125,1419.251703125,3.120190877505e-10
1419252289.062,1419.252289063,3.113210745273e-10
1419252875.000,1419.252875000,3.072231260007e-10
1419253460.938,1419.253460937,3.077851699332e-10
1419254046.875,1419.254046875,3.051834859163e-10
1419254632.812,1419.254632812,3.148010582328e-10
1419255218.750,1419.255218750,3.171805560301e-10
1419255804.688,1419.255804687,3.217285163736e-10
1419256390.625,1419.256390625,3.211817588242e-10
1419256976.562,1419.256976563,3.197839832688e-10
1419257562.500,1419.257562500,3.117440796931e-10
1419258148.438,1419.258148438,3.136798250298e-10
1419258734.375,1419.258734375,3.088229830758e-10
1419259320.312,1419.259320312,3.026095889381e-10
1419259906.250,1419.259906250,3.071672748393e-10
1419260492.188,1419.260492187,3.082733640481e-10
1419261078.125,1419.261078125,2.998036560669e-10
1419261664.062,1419.261664062,3.029758730887e-10
1419262250.000,1419.262250000,3.032189977084e-10
1419262835.938,1419.262835938,3.113944113328e-10
1419263421.875,1419.263421875,3.254565672129e-10
1419264007.812,1419.264007813,3.163412895475e-10
1419264593.750,1419.264593750,3.197385538683e-10
1419265179.688,1419.265179687,3.132611870073e-10
1419265765.625,1419.265765625,3.172719620573e-10
1419266351.562,1419.266351562,3.113972349191e-10
1419266937.500,1419.266937500,3.128194362984e-10
1419267523.438,1419.267523437,3.202549168579e-10
1419268109.375,1419.268109375,3.113753556508e-10
1419268695.312,1419.268695313,3.193287836727e-10
1419269281.250,1419.269281250,3.216196240435e-10
1419269867.188,1419.269867188,3.186401866736e-10
1419270453.125,1419.270453125,3.077437773752e-10
1419271039.062,1419.271039062,3.111908605333e-10
1419271625.000,1419.271625000,3.147846671049e-10
1419272210.938,1419.272210937,3.219569391810e-10
1419272796.875,1419.272796875,3.196159515458e-10
1419273382.812,1419.273382812,3.158015688226e-10
1419273968.750,1419.273968750,3.260717865644e-10
1419274554.688,1419.274554688,3.208373324168e-10
1419275140.625,1419.275140625,3.229737792323e-10
1419275726.562,1419.275726563,3.227761949233e-10
1419276312.500,1419.276312500,3.166489168027e-10
1419276898.438,1419.276898437,3.257197736549e-10
1419277484.375,1419.277484375,3.372760639717e-10
1419278070.312,1419.278070312,3.192805582312e-10
1419278656.250,1419.278656250,3.135584153664e-10
1419279242.188,1419.279242187,3.196972621991e-10
1419279828.125,1419.279828125,3.227135309721e-10
1419280414.062,1419.280414063,3.256674209317e-10
1419281000.000,1419.281000000,3.225126291003e-10
1419281585.938,1419.281585938,3.223697783579e-10
1419282171.875,1419.282171875,3.255435580090e-10
1419282757.812,1419.282757812,3.349789026407e-10
1419283343.750,1419.283343750,3.320944544615e-10
1419283929.688,1419.283929687,3.305739202674e-10
1419284515.625,1419.284515625,3.173658719165e-10
1419285101.562,1419.285101562,3.224526840244e-10
1419285687.500,1419.285687500,3.267761058911e-10
1419286273.438,1419.286273438,3.323371453583e-10
1419286859.375,1419.286859375,3.368868306146e-10
1419287445.312,1419.287445313,3.363343658792e-10
1419288031.250,1419.288031250,3.284529669935e-10
1419288617.188,1419.288617187,3.212656221217e-10
1419289203.125,1419.289203125,3.276973011509e-10
1419289789.062,1419.289789062,3.370005313615e-10
1419290375.000,1419.290375000,3.325535742508e-10
1419290960.938,1419.290960937,3.345438784511e-10
1419291546.875,1419.291546875,3.413507171801e-10
1419292132.812,1419.292132813,3.337539202987e-10
1419292718.750,1419.292718750,3.297558642267e-10
1419293304.688,1419.293304688,3.363072448133e-10
1419293890.625,1419.293890625,3.387264379772e-10
1419294476.562,1419.294476562,3.299986702794e-10
1419295062.500,1419.295062500,3.340016432653e-10
1419295648.438,1419.295648437,3.396071143168e-10
1419296234.375,1419.296234375,3.334867954105e-10
1419296820.312,1419.296820312,3.339809837036e-10
1419297406.250,1419.297406250,3.318032045655e-10
1419297992.188,1419.297992188,3.381126182395e-10
1419298578.125,1419.298578125,3.387342387664e-10
1419299164.062,1419.299164063,3.483307509580e-10
1419299750.000,1419.299750000,3.515066809993e-10
1419300335.938,1419.300335937,3.439290359912e-10
1419300921.875,1419.300921875,3.443713387893e-10
1419301507.812,1419.301507812,3.449447360756e-10
1419302093.750,1419.302093750,3.394126426236e-10
1419302679.688,1419.302679687,3.405199565075e-10
1419303265.625,1419.303265625,3.407329814664e-10
1419303851.562,1419.303851563,3.385541111177e-10
1419304437.500,1419.304437500,3.360942271757e-10
1419305023.438,1419.305023438,3.421124497514e-10
1419305609.375,1419.305609375,3.508454589641e-10
1419306195.312,1419.306195312,3.581619240832e-10
1419306781.250,1419.306781250,3.611050909659e-10
1419307367.188,1419.307367187,3.593216195618e-10
1419307953.125,1419.307953125,3.522556170994e-10
1419308539.062,1419.308539062,3.440392023330e-10
1419309125.000,1419.309125000,3.453342750825e-10
1419309710.938,1419.309710938,3.593796386018e-10
1419310296.875,1419.310296875,3.641460563306e-10
1419310882.812,1419.310882813,3.666514877280e-10
1419311468.750,1419.311468750,3.667072586198e-10
1419312054.688,1419.312054687,3.664849780330e-10
1419312640.625,1419.312640625,3.638484540333e-10
1419313226.562,1419.313226562,3.625135086142e-10
1419313812.500,1419.313812500,3.641163845900e-10
1419314398.438,1419.314398437,3.721044096182e-10
1419314984.375,1419.314984375,3.793286075557e-10
1419315570.312,1419.315570313,3.691329022374e-10
1419316156.250,1419.316156250,3.625330545550e-10
1419316742.188,1419.316742188,3.681099769768e-10
1419317328.125,1419.317328125,3.647926424355e-10
1419317914.062,1419.317914062,3.751385263192e-10
1419318500.000,1419.318500000,3.737884945311e-10
1419319085.938,1419.319085937,3.740530482863e-10
1419319671.875,1419.319671875,3.823660252536e-10
1419320257.812,1419.320257812,3.814559034583e-10
1419320843.750,1419.320843750,3.674484459338e-10
1419321429.688,1419.321429688,3.607394059108e-10
1419322015.625,1419.322015625,3.723884489361e-10
1419322601.562,1419.322601563,3.816210990163e-10
1419323187.500,1419.323187500,3.817779976801e-10
1419323773.438,1419.323773437,3.739247075700e-10
1419324359.375,1419.324359375,3.785792983788e-10
1419324945.312,1419.324945312,3.766621611100e-10
1419325531.250,1419.325531250,3.763394954699e-10
1419326117.188,1419.326117187,3.780442275232e-10
1419326703.125,1419.326703125,3.812462586068e-10
1419327289.062,1419.327289063,3.893331865453e-10
1419327875.000,1419.327875000,3.889444021758e-10
1419328460.938,1419.328460938,3.922305626967e-10
1419329046.875,1419.329046875,3.974704062458e-10
1419329632.812,1419.329632812,3.918969828520e-10
1419330218.750,1419.330218750,3.913641917936e-10
1419330804.688,1419.330804687,3.957208529711e-10
1419331390.625,1419.331390625,4.013396528032e-10
1419331976.562,1419.331976562,4.181420957598e-10
1419332562.500,1419.332562500,4.070150806889e-10
1419333148.438,1419.333148438,3.922609489129e-10
1419333734.375,1419.333734375,3.898849012361e-10
1419334320.312,1419.334320313,3.954629475109e-10
1419334906.250,1419.334906250,4.009348602368e-10
1419335492.188,1419.335492187,4.058303385242e-10
1419336078.125,1419.336078125,4.128788985181e-10
1419336664.062,1419.336664062,4.134098124540e-10
1419337250.000,1419.337250000,4.179038535317e-10
1419337835.938,1419.337835937,4.106765614045e-10
1419338421.875,1419.338421875,4.184197475873e-10
1419339007.812,1419.339007813,4.163733315949e-10
1419339593.750,1419.339593750,4.174158491765e-10
1419340179.688,1419.340179688,4.225128094705e-10
1419340765.625,1419.340765625,4.152958020856e-10
1419341351.562,1419.341351562,4.131486694538e-10
1419341937.500,1419.341937500,4.174513116666e-10
1419342523.438,1419.342523437,4.176441190780e-10
1419343109.375,1419.343109375,4.198484442332e-10
1419343695.312,1419.343695312,4.203237831022e-10
1419344281.250,1419.344281250,4.250522853845e-10
1419344867.188,1419.344867188,4.335393238215e-10
1419345453.125,1419.345453125,4.253409930895e-10
1419346039.062,1419.346039063,4.209718429911e-10
1419346625.000,1419.346625000,4.331343744218e-10
1419347210.938,1419.347210937,4.330216366603e-10
1419347796.875,1419.347796875,4.279360933690e-10
1419348382.812,1419.348382812,4.362083710928e-10
1419348968.750,1419.348968750,4.323872460299e-10
1419349554.688,1419.349554687,4.353588762492e-10
