# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-05-12T19:38:42.700016+00:00"",""load_label"":""50ohm_termination"",""scan_index"":6,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420405800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,3.231024048369e-10
1419206585.938,1419.206585937,3.310645302153e-10
1419207171.875,1419.207171875,3.273594217193e-10
1419207757.812,1419.207757812,3.254058580404e-10
1419208343.750,1419.208343750,3.246076764925e-10
1419208929.688,1419.208929687,3.275574643472e-10
1419209515.625,1419.209515625,3.287633473887e-10
1419210101.562,1419.210101563,3.222139006248e-10
1419210687.500,1419.210687500,3.183119562569e-10
1419211273.438,1419.211273438,3.285411274871e-10
1419211859.375,1419.211859375,3.316251778738e-10
1419212445.312,1419.212445312,3.211232002263e-10
1419213031.250,1419.213031250,3.262354513189e-10
1419213617.188,1419.213617187,3.262889233476e-10
1419214203.125,1419.214203125,3.213199554513e-10
1419214789.062,1419.214789062,3.246213915915e-10
1419215375.000,1419.215375000,3.261352124356e-10
1419215960.938,1419.215960938,3.226597959629e-10
1419216546.875,1419.216546875,3.243912328311e-10
1419217132.812,1419.217132813,3.199445836617e-10
1419217718.750,1419.217718750,3.188451745996e-10
1419218304.688,1419.218304687,3.187501498858e-10
1419218890.625,1419.218890625,3.180244898317e-10
1419219476.562,1419.219476562,3.186565785087e-10
1419220062.500,1419.220062500,3.234125864264e-10
1419220648.438,1419.220648437,3.203226438081e-10
1419221234.375,1419.221234375,3.178665342682e-10
1419221820.312,1419.221820313,3.162457468760e-10
1419222406.250,1419.222406250,3.218388504268e-10
1419222992.188,1419.222992188,3.243211730508e-10
1419223578.125,1419.223578125,3.202481699721e-10
1419224164.062,1419.224164062,3.257439438533e-10
1419224750.000,1419.224750000,3.268195296493e-10
1419225335.938,1419.225335937,3.235736182227e-10
1419225921.875,1419.225921875,3.177360807342e-10
1419226507.812,1419.226507812,3.157892801543e-10
1419227093.750,1419.227093750,3.148062321037e-10
1419227679.688,1419.227679688,3.165338152462e-10
1419228265.625,1419.228265625,3.226673889707e-10
1419228851.562,1419.228851563,3.173876642385e-10
1419229437.500,1419.229437500,3.154837466834e-10
1419230023.438,1419.230023437,3.164610902933e-10
1419230609.375,1419.230609375,3.149746211714e-10
1419231195.312,1419.231195312,3.182254163423e-10
1419231781.250,1419.231781250,3.099743925169e-10
1419232367.188,1419.232367187,3.106631176480e-10
1419232953.125,1419.232953125,3.129319676239e-10
1419233539.062,1419.233539063,3.159765926155e-10
1419234125.000,1419.234125000,3.191344403052e-10
1419234710.938,1419.234710938,3.149605781613e-10
1419235296.875,1419.235296875,3.115022618094e-10
1419235882.812,1419.235882812,3.130884096533e-10
1419236468.750,1419.236468750,3.083146588953e-10
1419237054.688,1419.237054687,3.129446329409e-10
1419237640.625,1419.237640625,3.171794677614e-10
1419238226.562,1419.238226562,3.145447565456e-10
1419238812.500,1419.238812500,3.143013726511e-10
1419239398.438,1419.239398438,3.108539454425e-10
1419239984.375,1419.239984375,3.142318575677e-10
1419240570.312,1419.240570313,3.183206257192e-10
1419241156.250,1419.241156250,3.111737370858e-10
1419241742.188,1419.241742187,3.071282974430e-10
1419242328.125,1419.242328125,3.063331883093e-10
1419242914.062,1419.242914062,3.156689058108e-10
1419243500.000,1419.243500000,3.153118989466e-10
1419244085.938,1419.244085937,3.057931965238e-10
1419244671.875,1419.244671875,3.108057071180e-10
1419245257.812,1419.245257813,3.129764532818e-10
1419245843.750,1419.245843750,3.128478355237e-10
1419246429.688,1419.246429688,3.114569489470e-10
1419247015.625,1419.247015625,3.190310934910e-10
1419247601.562,1419.247601562,3.100009812909e-10
1419248187.500,1419.248187500,3.127974976396e-10
1419248773.438,1419.248773437,3.158457694748e-10
1419249359.375,1419.249359375,3.186154230646e-10
1419249945.312,1419.249945312,3.215909343298e-10
1419250531.250,1419.250531250,3.169406053647e-10
1419251117.188,1419.251117188,3.216430442240e-10
1419251703.125,1419.251703125,3.169929515265e-10
1419252289.062,1419.252289063,3.136733060666e-10
1419252875.000,1419.252875000,3.084926597336e-10
1419253460.938,1419.253460937,3.137034814977e-10
1419254046.875,1419.254046875,3.207703251568e-10
1419254632.812,1419.254632812,3.186819572955e-10
1419255218.750,1419.255218750,3.170986711443e-10
1419255804.688,1419.255804687,3.192462868931e-10
1419256390.625,1419.256390625,3.163337743865e-10
1419256976.562,1419.256976563,3.161326491551e-10
1419257562.500,1419.257562500,3.172001436403e-10
1419258148.438,1419.258148438,3.196304531637e-10
1419258734.375,1419.258734375,3.153968186225e-10
1419259320.312,1419.259320312,3.180823226447e-10
1419259906.250,1419.259906250,3.259121717338e-10
1419260492.188,1419.260492187,3.281385088586e-10
1419261078.125,1419.261078125,3.226692072470e-10
1419261664.062,1419.261664062,3.240774480286e-10
1419262250.000,1419.262250000,3.276939119784e-10
1419262835.938,1419.262835938,3.147344952842e-10
1419263421.875,1419.263421875,3.208205146359e-10
1419264007.812,1419.264007813,3.164182076825e-10
1419264593.750,1419.264593750,3.189718732592e-10
1419265179.688,1419.265179687,3.214935656549e-10
1419265765.625,1419.265765625,3.196953134134e-10
1419266351.562,1419.266351562,3.194114284405e-10
1419266937.500,1419.266937500,3.147449365625e-10
1419267523.438,1419.267523437,3.135522131433e-10
1419268109.375,1419.268109375,3.151106249654e-10
1419268695.312,1419.268695313,3.173291281386e-10
1419269281.250,1419.269281250,3.161259170645e-10
1419269867.188,1419.269867188,3.172259089704e-10
1419270453.125,1419.270453125,3.200756850582e-10
