# metadata_json,"{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-05-12T19:38:26.604036+00:00"",""load_label"":""50ohm_termination"",""scan_index"":2,""scan_count"":20,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""center_freq_hz"":1420405800,""gain_db"":36.4,""bias_t"":true}}"
frequency_hz,frequency_mhz,psd_linear_per_hz
1419206000.000,1419.206000000,3.325348574613e-10
1419206585.938,1419.206585937,3.382553669319e-10
1419207171.875,1419.207171875,3.393310301571e-10
1419207757.812,1419.207757812,3.397584786719e-10
1419208343.750,1419.208343750,3.297305666153e-10
1419208929.688,1419.208929687,3.242754305253e-10
1419209515.625,1419.209515625,3.220325373729e-10
1419210101.562,1419.210101563,3.285628852617e-10
1419210687.500,1419.210687500,3.237132719133e-10
1419211273.438,1419.211273438,3.235719447061e-10
1419211859.375,1419.211859375,3.292105479109e-10
1419212445.312,1419.212445312,3.254466579415e-10
1419213031.250,1419.213031250,3.285123727495e-10
1419213617.188,1419.213617187,3.279168561590e-10
1419214203.125,1419.214203125,3.318437747169e-10
1419214789.062,1419.214789062,3.289397594034e-10
1419215375.000,1419.215375000,3.275624705847e-10
1419215960.938,1419.215960938,3.289276105299e-10
1419216546.875,1419.216546875,3.340081089549e-10
1419217132.812,1419.217132813,3.375191871041e-10
1419217718.750,1419.217718750,3.289959655614e-10
1419218304.688,1419.218304687,3.239128169109e-10
1419218890.625,1419.218890625,3.274421033953e-10
1419219476.562,1419.219476562,3.265501716830e-10
1419220062.500,1419.220062500,3.299393450486e-10
1419220648.438,1419.220648437,3.211881921259e-10
1419221234.375,1419.221234375,3.205247372149e-10
1419221820.312,1419.221820313,3.207663243822e-10
1419222406.250,1419.222406250,3.152851951375e-10
1419222992.188,1419.222992188,3.220093067033e-10
1419223578.125,1419.223578125,3.270199860653e-10
1419224164.062,1419.224164062,3.259465097715e-10
1419224750.000,1419.224750000,3.306708929158e-10
1419225335.938,1419.225335937,3.296805477613e-10
1419225921.875,1419.225921875,3.316267165046e-10
1419226507.812,1419.226507812,3.350760203473e-10
1419227093.750,1419.227093750,3.360537114313e-10
1419227679.688,1419.227679688,3.294701364062e-10
1419228265.625,1419.228265625,3.209876327498e-10
1419228851.562,1419.228851563,3.211945123736e-10
1419229437.500,1419.229437500,3.234608569073e-10
1419230023.438,1419.230023437,3.219126140700e-10
1419230609.375,1419.230609375,3.224548537556e-10
1419231195.312,1419.231195312,3.254720419482e-10
1419231781.250,1419.231781250,3.259457331339e-10
1419232367.188,1419.232367187,3.308777353077e-10
1419232953.125,1419.232953125,3.289918497126e-10
1419233539.062,1419.233539063,3.287159466491e-10
1419234125.000,1419.234125000,3.229302238488e-10
1419234710.938,1419.234710938,3.246267355803e-10
1419235296.875,1419.235296875,3.308272883865e-10
1419235882.812,1419.235882812,3.350519716875e-10
1419236468.750,1419.236468750,3.275692929465e-10
1419237054.688,1419.237054687,3.281688991783e-10
1419237640.625,1419.237640625,3.164647156673e-10
1419238226.562,1419.238226562,3.224688159675e-10
1419238812.500,1419.238812500,3.231620375166e-10
1419239398.438,1419.239398438,3.306923458437e-10
1419239984.375,1419.239984375,3.295588446280e-10
1419240570.312,1419.240570313,3.186287574951e-10
1419241156.250,1419.241156250,3.197575421366e-10
1419241742.188,1419.241742187,3.182582766692e-10
1419242328.125,1419.242328125,3.167079717044e-10
1419242914.062,1419.242914062,3.276288257987e-10
1419243500.000,1419.243500000,3.332938927094e-10
1419244085.938,1419.244085937,3.222483444506e-10
1419244671.875,1419.244671875,3.234118301446e-10
1419245257.812,1419.245257813,3.219113729360e-10
1419245843.750,1419.245843750,3.245581057159e-10
1419246429.688,1419.246429688,3.265349226204e-10
1419247015.625,1419.247015625,3.257834960296e-10
1419247601.562,1419.247601562,3.163355803090e-10
1419248187.500,1419.248187500,3.231502594586e-10
1419248773.438,1419.248773437,3.221107305885e-10
1419249359.375,1419.249359375,3.278329914542e-10
1419249945.312,1419.249945312,3.281690230483e-10
1419250531.250,1419.250531250,3.243115969235e-10
1419251117.188,1419.251117188,3.223215016216e-10
1419251703.125,1419.251703125,3.225482376483e-10
1419252289.062,1419.252289063,3.188522441633e-10
1419252875.000,1419.252875000,3.282648374943e-10
1419253460.938,1419.253460937,3.308573701616e-10
1419254046.875,1419.254046875,3.285684273914e-10
1419254632.812,1419.254632812,3.264791182233e-10
1419255218.750,1419.255218750,3.235914686438e-10
1419255804.688,1419.255804687,3.331831809469e-10
1419256390.625,1419.256390625,3.281495678680e-10
1419256976.562,1419.256976563,3.241772150518e-10
1419257562.500,1419.257562500,3.250056339086e-10
1419258148.438,1419.258148438,3.210336202718e-10
1419258734.375,1419.258734375,3.203137217232e-10
1419259320.312,1419.259320312,3.172861278581e-10
1419259906.250,1419.259906250,3.232322401387e-10
1419260492.188,1419.260492187,3.193473845335e-10
1419261078.125,1419.261078125,3.148670806834e-10
1419261664.062,1419.261664062,3.281415410179e-10
1419262250.000,1419.262250000,3.277639913875e-10
1419262835.938,1419.262835938,3.326357192218e-10
1419263421.875,1419.263421875,3.311613905589e-10
1419264007.812,1419.264007813,3.183448532769e-10
1419264593.750,1419.264593750,3.166152181472e-10
1419265179.688,1419.265179687,3.291501793809e-10
1419265765.625,1419.265765625,3.286533182634e-10
1419266351.562,1419.266351562,3.239600463593e-10
1419266937.500,1419.266937500,3.247658150930e-10
1419267523.438,1419.267523437,3.241394639065e-10
1419268109.375,1419.268109375,3.218082655679e-10
1419268695.312,1419.268695313,3.243193542806e-10
1419269281.250,1419.269281250,3.339023642427e-10
1419269867.188,1419.269867188,3.425962725043e-10
1419270453.125,1419.270453125,3.341316554950e-10
1419271039.062,1419.271039062,3.294492862580e-10
1419271625.000,1419.271625000,3.392396294753e-10
1419272210.938,1419.272210937,3.350948852335e-10
1419272796.875,1419.272796875,3.323257313567e-10
1419273382.812,1419.273382812,3.332431296591e-10
1419273968.750,1419.273968750,3.317156919674e-10
1419274554.688,1419.274554688,3.315958421653e-10
1419275140.625,1419.275140625,3.352412037149e-10
1419275726.562,1419.275726563,3.367844611006e-10
1419276312.500,1419.276312500,3.344468912254e-10
1419276898.438,1419.276898437,3.360796423001e-10
1419277484.375,1419.277484375,3.449435303762e-10
1419278070.312,1419.278070312,3.395700753937e-10
1419278656.250,1419.278656250,3.480652669079e-10
1419279242.188,1419.279242187,3.499587599583e-10
1419279828.125,1419.279828125,3.384775226958e-10
1419280414.062,1419.280414063,3.352859509855e-10
1419281000.000,1419.281000000,3.286251273527e-10
1419281585.938,1419.281585938,3.352985581027e-10
1419282171.875,1419.282171875,3.377453241158e-10
1419282757.812,1419.282757812,3.275126430940e-10
1419283343.750,1419.283343750,3.343342318706e-10
1419283929.688,1419.283929687,3.373607824382e-10
1419284515.625,1419.284515625,3.280960000223e-10
1419285101.562,1419.285101562,3.372293773052e-10
1419285687.500,1419.285687500,3.381644623487e-10
1419286273.438,1419.286273438,3.380629626451e-10
1419286859.375,1419.286859375,3.474312471807e-10
1419287445.312,1419.287445313,3.406668134403e-10
1419288031.250,1419.288031250,3.344308323564e-10
1419288617.188,1419.288617187,3.363101637530e-10
1419289203.125,1419.289203125,3.331080054704e-10
1419289789.062,1419.289789062,3.429740330066e-10
1419290375.000,1419.290375000,3.446347217320e-10
